x,y,value
249,1,games
250,0,movies
250,1,games
251,0,handbags
251,1,movies
251,2,games
252,0,movies
252,1,electronics
253,0,movies
253,1,electronics
253,2,clothing
253,3,home&garden
253,4,computers
254,0,movies
254,1,shoes
254,2,computers
255,0,movies
255,1,electronics
255,2,computers
255,3,home&garden
255,4,handbags
255,5,clothing
256,0,movies
256,1,computers
256,2,home&garden
256,3,handbags
256,4,clothing
256,5,shoes
257,0,movies
257,1,computers
257,2,home&garden
257,3,handbags
258,0,shoes
258,1,movies
258,2,home&garden
259,0,handbags
259,1,movies
259,2,games
260,0,movies
260,1,home&garden
260,2,computers
260,3,electronics
261,0,movies
261,1,computers
261,2,shoes
261,3,home&garden
261,4,handbags
261,5,clothing
262,0,movies
262,1,games
262,2,electronics
262,3,computers
262,4,home&garden
262,5,handbags
263,0,movies
263,1,electronics
263,2,computers
264,0,shoes
264,1,computers
264,2,movies
265,0,handbags
265,1,games
265,2,movies
265,3,electronics
266,0,movies
266,1,computers
267,0,clothing
267,1,movies
268,0,movies
268,1,clothing
268,2,electronics
269,0,movies
269,1,computers
270,0,movies
270,1,games
271,0,movies
271,1,computers
271,2,shoes
271,3,home&garden
272,0,movies
272,1,electronics
273,0,movies
273,1,computers
273,2,shoes
274,0,movies
274,1,electronics
275,0,home&garden
275,1,movies
275,2,handbags
275,3,electronics
275,4,automotive
276,0,movies
276,1,electronics
277,0,clothing
277,1,movies
278,0,clothing
278,1,movies
278,2,home&garden
278,3,electronics
279,0,handbags
279,1,movies
280,0,electronics
280,1,movies
281,0,handbags
281,1,movies
281,2,games
281,3,electronics
282,0,movies
282,1,electronics
283,0,movies
283,1,shoes
284,0,movies
284,1,handbags
285,0,movies
285,1,electronics
285,2,clothing
286,0,movies
286,1,clothing
287,0,movies
287,1,shoes
288,0,handbags
288,1,movies
288,2,clothing
289,0,movies
289,1,games
290,0,clothing
290,1,home&garden
290,2,movies
291,0,clothing
291,1,movies
292,0,clothing
292,1,movies
293,0,clothing
293,1,movies
294,0,movies
294,1,computers
295,0,movies
295,1,electronics
295,2,clothing
296,0,movies
296,1,games
296,2,electronics
296,3,computers
296,4,home&garden
296,5,handbags
297,0,clothing
297,1,movies
298,0,clothing
298,1,movies
298,2,electronics
298,3,handbags
298,4,home&garden
299,0,clothing
299,1,movies
299,2,electronics
299,3,computers
299,4,home&garden
299,5,handbags
300,0,movies
300,1,computers
301,0,movies
301,1,electronics
302,0,shoes
302,1,movies
303,0,movies
303,1,electronics
304,0,movies
304,1,games
305,0,movies
305,1,home&garden
306,0,shoes
306,1,movies
307,0,movies
307,1,electronics
308,0,movies
308,1,shoes
309,0,movies
309,1,computers
310,0,movies
310,1,computers
311,0,computers
311,1,movies
311,2,home&garden
312,0,movies
312,1,electronics
313,0,movies
313,1,games
314,0,handbags
314,1,clothing
314,2,movies
315,0,games
315,1,movies
316,0,movies
316,1,home&garden
317,0,movies
317,1,electronics
318,0,clothing
318,1,movies
318,2,electronics
318,3,computers
319,0,movies
319,1,handbags
320,0,movies
320,1,electronics
321,0,clothing
321,1,movies
321,2,electronics
322,0,shoes
322,1,handbags
322,2,home&garden
322,3,computers
322,4,movies
323,0,clothing
323,1,movies
323,2,electronics
324,0,handbags
324,1,computers
324,2,movies
325,0,shoes
325,1,movies
325,2,clothing
326,0,shoes
326,1,movies
327,0,home&garden
327,1,movies
328,0,movies
328,1,games
329,0,handbags
329,1,movies
329,2,games
329,3,electronics
329,4,computers
330,0,movies
330,1,computers
330,2,home&garden
