x,count
451,1032
452,5
453,5
454,5
455,5
456,5
457,424
458,424
459,424
460,424
461,156
462,156
463,156
464,156
465,156
466,156
467,144
468,144
469,144
470,144
471,315
472,315
473,315
474,315
475,315
476,64
477,64
478,64
479,64
480,808
481,808
482,808
483,808
484,808
485,808
486,808
487,808
488,1032
489,1032
490,1032
491,1032
492,808
493,808
494,808
495,808
496,24
497,24
498,24
499,24
500,24
501,24
502,1032
503,1032
504,1032
505,1032
506,808
507,808
508,808
509,808
510,424
511,424
512,424
513,424
514,424
515,424
516,424
517,424
518,290
519,290
520,290
521,290
522,290
523,170
524,170
525,170
526,170
527,170
528,424
529,424
530,424
531,424
532,48
533,48
534,48
535,48
536,48
537,48
538,48
539,48
540,1032
541,1032
542,1032
543,1032
544,1032
545,1032
546,1032
547,1032
548,68
549,68
550,68
551,68
552,24
553,24
554,24
555,24
556,24
557,24
558,290
559,290
560,290
561,290
562,290
563,1032
564,1032
565,1032
566,1032
567,132
568,132
569,132
570,132
571,132
572,132
573,808
574,808
575,808
576,808
577,808
578,808
579,808
580,808
581,144
582,144
583,144
584,144
585,1032
586,1032
587,1032
588,1032
589,144
590,144
591,144
592,144
593,424
594,424
595,424
596,424
597,170
598,170
599,170
600,170
601,170
602,808
603,808
604,808
605,808
606,424
607,424
608,424
609,424
610,68
611,68
612,68
613,68
614,120
615,120
616,120
617,120
618,808
619,808
620,808
621,808
622,315
623,315
624,315
625,315
626,315
627,120
628,120
629,120
630,120
631,290
632,290
633,290
634,290
635,290
636,1032
637,1032
638,1032
639,1032
640,808
641,808
642,808
643,808
644,808
645,808
646,808
647,808
648,315
649,315
650,315
651,315
652,315
653,55
654,55
655,55
656,55
657,55
658,7
659,7
660,7
661,7
662,7
663,7
664,7
665,424
666,424
667,424
668,424
669,1032
670,1032
671,1032
672,1032
673,808
674,808
675,808
676,808
677,1032
678,1032
679,1032
680,1032
681,290
682,290
683,290
684,290
685,290
686,808
687,808
688,808
689,808
690,808
691,808
692,808
693,808
694,20
695,20
696,20
697,20
698,5
699,5
700,5
701,5
702,5
703,32
704,32
705,32
706,32
707,5
708,5
709,5
710,5
711,5
712,5
713,5
714,5
715,5
716,5
717,808
718,808
719,808
720,808
721,1032
722,1032
723,1032
724,1032
725,808
726,808
727,808
728,808
729,1032
730,1032
731,1032
732,1032
733,156
734,156
735,156
736,156
737,156
738,156
739,42
740,42
741,42
742,42
743,42
744,42
745,42
746,64
747,64
748,64
749,64
750,105
751,105
752,105
753,105
754,105
755,105
756,105
757,170
758,170
759,170
760,170
761,170
762,1032
763,1032
764,1032
765,1032
766,808
767,808
768,808
769,808
770,1032
771,1032
772,1032
773,1032
774,1032
775,1032
776,1032
777,1032
778,120
779,120
780,120
781,120
782,108
783,108
784,108
785,108
786,108
787,108
788,20
789,20
790,20
791,20
792,290
793,290
794,290
795,290
796,290
797,105
798,105
799,105
800,105
801,105
802,105
803,105
804,105
805,105
806,105
807,105
808,105
809,105
810,105
811,808
812,808
813,808
814,808
815,156
816,156
817,156
818,156
819,156
820,156
821,120
822,120
823,120
824,120
825,808
826,808
827,808
828,808
829,1032
830,1032
831,1032
832,1032
833,424
834,424
835,424
836,424
837,315
838,315
839,315
840,315
841,315
842,808
843,808
844,808
845,808
846,290
847,290
848,290
849,290
850,290
851,1032
852,1032
853,1032
854,1032
855,1032
856,1032
857,1032
858,1032
859,12
860,12
861,12
862,12
863,12
864,12
865,808
866,808
867,808
868,808
869,14
870,14
871,14
872,14
873,14
874,14
875,14
876,1032
877,1032
878,1032
879,1032
880,290
881,290
882,290
883,290
884,290
885,55
886,55
887,55
888,55
889,55
890,120
891,120
892,120
893,120
894,8
895,8
896,8
897,8
898,8
899,8
900,8
901,8
902,808
903,808
904,808
905,808
906,1032
907,1032
908,1032
909,1032
910,808
911,808
912,808
913,808
914,132
915,132
916,132
917,132
918,132
919,132
920,315
921,315
922,315
923,315
924,315
925,5
926,5
927,5
928,5
929,5
930,18
931,18
932,18
933,18
934,18
935,18
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,156
944,156
945,156
946,156
947,156
948,156
949,808
950,808
951,808
952,808
953,54
954,54
955,54
956,54
957,54
958,54
959,4
960,4
961,4
962,4
963,6
964,6
965,6
966,6
967,6
968,6
969,1032
970,1032
971,1032
972,1032
973,5
974,5
975,5
976,5
977,5
978,68
979,68
980,68
981,68
982,808
983,808
984,808
985,808
986,808
987,808
988,808
989,808
990,24
991,24
992,24
993,24
994,24
995,24
996,10
997,10
998,10
999,10
1000,10
1001,1032
1002,1032
1003,1032
1004,1032
1005,1032
1006,1032
1007,1032
1008,1032
1009,290
1010,290
1011,290
1012,290
1013,290
1014,63
1015,63
1016,63
1017,63
1018,63
1019,63
1020,63
1021,315
1022,315
1023,315
1024,315
1025,315
1026,290
1027,290
1028,290
1029,290
1030,290
1031,1032
1032,1032
1033,1032
1034,1032
1035,808
1036,808
1037,808
1038,808
1039,1032
1040,1032
1041,1032
1042,1032
1043,424
1044,424
1045,424
1046,424
1047,105
1048,105
1049,105
1050,105
1051,105
1052,105
1053,105
1054,132
1055,132
1056,132
1057,132
1058,132
1059,132
1060,1032
1061,1032
1062,1032
1063,1032
1064,63
1065,63
1066,63
1067,63
1068,63
1069,63
1070,63
1071,6
1072,6
1073,6
1074,6
1075,6
1076,6
1077,315
1078,315
1079,315
1080,315
1081,315
1082,20
1083,20
1084,20
1085,20
1086,315
1087,315
1088,315
1089,315
1090,315
1091,808
1092,808
1093,808
1094,808
1095,170
1096,170
1097,170
1098,170
1099,170
1100,1032
1101,1032
1102,1032
1103,1032
1104,170
1105,170
1106,170
1107,170
1108,170
1109,56
1110,56
1111,56
1112,56
1113,56
1114,56
1115,56
1116,56
1117,32
1118,32
1119,32
1120,32
1121,1032
1122,1032
1123,1032
1124,1032
1125,808
1126,808
1127,808
1128,808
1129,1032
1130,1032
1131,1032
1132,1032
1133,1032
1134,1032
1135,1032
1136,1032
1137,56
1138,56
1139,56
1140,56
1141,56
1142,56
1143,56
1144,56
1145,808
1146,808
1147,808
1148,808
1149,424
1150,424
1151,424
1152,424
1153,105
1154,105
1155,105
1156,105
1157,105
1158,105
1159,105
1160,5
1161,5
1162,5
1163,5
1164,5
1165,808
1166,808
1167,808
1168,808
1169,14
1170,14
1171,14
1172,14
1173,14
1174,14
1175,14
1176,1032
1177,1032
1178,1032
1179,1032
1180,808
1181,808
1182,808
1183,808
1184,68
1185,68
1186,68
1187,68
1188,144
1189,144
1190,144
1191,144
1192,1032
1193,1032
1194,1032
1195,1032
1196,54
1197,54
1198,54
1199,54
1200,54
1201,54
1202,64
1203,64
1204,64
1205,64
1206,36
1207,36
1208,36
1209,36
1210,1032
1211,1032
1212,1032
1213,1032
1214,808
1215,808
1216,808
1217,808
1218,48
1219,48
1220,48
1221,48
1222,424
1223,424
1224,424
1225,424
1226,1032
1227,1032
1228,1032
1229,1032
1230,808
1231,808
1232,808
1233,808
1234,808
1235,808
1236,808
1237,808
1238,315
1239,315
1240,315
1241,315
1242,315
1243,32
1244,32
1245,32
1246,32
1247,85
1248,85
1249,85
1250,85
1251,85
1252,1032
1253,1032
1254,1032
1255,1032
1256,48
1257,48
1258,48
1259,48
1260,48
1261,48
1262,48
1263,48
1264,36
1265,36
1266,36
1267,36
1268,290
1269,290
1270,290
1271,290
1272,290
1273,808
1274,808
1275,808
1276,808
1277,68
1278,68
1279,68
1280,68
1281,1032
1282,1032
1283,1032
1284,1032
1285,1032
1286,1032
1287,1032
1288,1032
1289,424
1290,424
1291,424
1292,424
1293,54
1294,54
1295,54
1296,54
1297,54
1298,54
1299,424
1300,424
1301,424
1302,424
1303,1032
1304,1032
1305,1032
1306,1032
1307,85
1308,85
1309,85
1310,85
1311,85
1312,808
1313,808
1314,808
1315,808
1316,290
1317,290
1318,290
1319,290
1320,290
1321,120
1322,120
1323,120
1324,120
1325,315
1326,315
1327,315
1328,315
1329,315
1330,120
1331,120
1332,120
1333,120
1334,20
1335,20
1336,20
1337,20
1338,424
1339,424
1340,424
1341,424
1342,424
1343,424
1344,424
1345,424
1346,315
1347,315
1348,315
1349,315
1350,315
1351,290
1352,290
1353,290
1354,290
1355,290
1356,808
1357,808
1358,808
1359,808
1360,16
1361,16
1362,16
1363,16
1364,424
1365,424
1366,424
1367,424
1368,68
1369,68
1370,68
1371,68
1372,1032
1373,1032
1374,1032
1375,1032
1376,108
1377,108
1378,108
1379,108
1380,108
1381,108
1382,315
1383,315
1384,315
1385,315
1386,315
1387,1032
1388,1032
1389,1032
1390,1032
1391,1032
1392,1032
1393,1032
1394,1032
1395,64
1396,64
1397,64
1398,64
1399,64
1400,64
1401,64
1402,64
1403,1032
1404,1032
1405,1032
1406,1032
1407,808
1408,808
1409,808
1410,808
1411,1032
1412,1032
1413,1032
1414,1032
1415,144
1416,144
1417,144
1418,144
1419,144
1420,144
1421,144
1422,144
1423,132
1424,132
1425,132
1426,132
1427,132
1428,132
1429,1032
1430,1032
1431,1032
1432,1032
1433,1032
1434,1032
1435,1032
1436,1032
1437,808
1438,808
1439,808
1440,808
1441,1032
1442,1032
1443,1032
1444,1032
1445,315
1446,315
1447,315
1448,315
1449,315
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,7
1457,808
1458,808
1459,808
1460,808
1461,48
1462,48
1463,48
1464,48
1465,48
1466,48
1467,48
1468,48
1469,10
1470,10
1471,10
1472,10
1473,10
1474,315
1475,315
1476,315
1477,315
1478,315
1479,808
1480,808
1481,808
1482,808
1483,144
1484,144
1485,144
1486,144
1487,5
1488,5
1489,5
1490,5
1491,5
1492,808
1493,808
1494,808
1495,808
1496,132
1497,132
1498,132
1499,132
1500,132
1501,132
1502,1032
1503,1032
1504,1032
1505,1032
1506,1032
1507,1032
1508,1032
1509,1032
1510,1032
1511,1032
1512,1032
1513,1032
1514,1032
1515,1032
1516,1032
1517,1032
1518,290
1519,290
1520,290
1521,290
1522,290
1523,156
1524,156
1525,156
1526,156
1527,156
1528,156
1529,1032
1530,1032
1531,1032
1532,1032
1533,808
1534,808
1535,808
1536,808
1537,808
1538,808
1539,808
1540,808
1541,1032
1542,1032
1543,1032
1544,1032
1545,1032
1546,1032
1547,1032
1548,1032
1549,5
1550,5
1551,5
1552,5
1553,5
1554,120
1555,120
1556,120
1557,120
1558,808
1559,808
1560,808
1561,808
1562,808
1563,808
1564,808
1565,808
1566,808
1567,808
1568,808
1569,808
1570,424
1571,424
1572,424
1573,424
1574,1032
1575,1032
1576,1032
1577,1032
1578,808
1579,808
1580,808
1581,808
1582,170
1583,170
1584,170
1585,170
1586,170
1587,14
1588,14
1589,14
1590,14
1591,14
1592,14
1593,14
1594,170
1595,170
1596,170
1597,170
1598,170
1599,808
1600,808
1601,808
1602,808
1603,1032
1604,1032
1605,1032
1606,1032
1607,808
1608,808
1609,808
1610,808
1611,290
1612,290
1613,290
1614,290
1615,290
1616,424
1617,424
1618,424
1619,424
1620,42
1621,42
1622,42
1623,42
1624,42
1625,42
1626,42
1627,4
1628,4
1629,4
1630,4
1631,290
1632,290
1633,290
1634,290
1635,290
1636,132
1637,132
1638,132
1639,132
1640,132
1641,132
1642,808
1643,808
1644,808
1645,808
1646,144
1647,144
1648,144
1649,144
1650,48
1651,48
1652,48
1653,48
1654,16
1655,16
1656,16
1657,16
1658,5
1659,5
1660,5
1661,5
1662,5
1663,120
1664,120
1665,120
1666,120
1667,1032
1668,1032
1669,1032
1670,1032
1671,424
1672,424
1673,424
1674,424
1675,808
1676,808
1677,808
1678,808
1679,105
1680,105
1681,105
1682,105
1683,105
1684,105
1685,105
1686,808
1687,808
1688,808
1689,808
1690,20
1691,20
1692,20
1693,20
1694,18
1695,18
1696,18
1697,18
1698,18
1699,18
1700,1032
1701,1032
1702,1032
1703,1032
1704,808
1705,808
1706,808
1707,808
1708,1032
1709,1032
1710,1032
1711,1032
1712,20
1713,20
1714,20
1715,20
1716,68
1717,68
1718,68
1719,68
1720,1032
1721,1032
1722,1032
1723,1032
1724,144
1725,144
1726,144
1727,144
1728,424
1729,424
1730,424
1731,424
1732,1032
1733,1032
1734,1032
1735,1032
1736,808
1737,808
1738,808
1739,808
1740,20
1741,20
1742,20
1743,20
1744,20
1745,1032
1746,1032
1747,1032
1748,1032
1749,68
1750,68
1751,68
1752,68
1753,808
1754,808
1755,808
1756,808
1757,315
1758,315
1759,315
1760,315
1761,315
1762,1032
1763,1032
1764,1032
1765,1032
1766,85
1767,85
1768,85
1769,85
1770,85
1771,156
1772,156
1773,156
1774,156
1775,156
1776,156
1777,424
1778,424
1779,424
1780,424
1781,1032
1782,1032
1783,1032
1784,1032
1785,108
1786,108
1787,108
1788,108
1789,108
1790,108
1791,315
1792,315
1793,315
1794,315
1795,315
1796,170
1797,170
1798,170
1799,170
1800,170
1801,12
1802,12
1803,12
1804,12
1805,12
1806,12
1807,1032
1808,1032
1809,1032
1810,1032
1811,170
1812,170
1813,170
1814,170
1815,170
1816,63
1817,63
1818,63
1819,63
1820,63
1821,63
1822,63
1823,1032
1824,1032
1825,1032
1826,1032
1827,290
1828,290
1829,290
1830,290
1831,290
1832,1032
1833,1032
1834,1032
1835,1032
1836,6
1837,6
1838,6
1839,6
1840,6
1841,6
1842,424
1843,424
1844,424
1845,424
1846,808
1847,808
1848,808
1849,808
1850,1032
1851,1032
1852,1032
1853,1032
1854,132
1855,132
1856,132
1857,132
1858,132
1859,132
1860,68
1861,68
1862,68
1863,68
1864,290
1865,290
1866,290
1867,290
1868,290
1869,1032
1870,1032
1871,1032
1872,1032
1873,424
1874,424
1875,424
1876,424
1877,105
1878,105
1879,105
1880,105
1881,105
1882,105
1883,105
1884,1032
1885,1032
1886,1032
1887,1032
1888,1032
1889,1032
1890,1032
1891,1032
1892,424
1893,424
1894,424
1895,424
1896,1032
1897,1032
1898,1032
1899,1032
1900,424
1901,424
1902,424
1903,424
1904,1032
1905,1032
1906,1032
1907,1032
1908,808
1909,808
1910,808
1911,808
1912,808
1913,808
1914,808
1915,808
1916,10
1917,10
1918,10
1919,10
1920,10
1921,170
1922,170
1923,170
1924,170
1925,170
1926,1032
1927,1032
1928,1032
1929,1032
1930,170
1931,170
1932,170
1933,170
1934,170
1935,68
1936,68
1937,68
1938,68
1939,808
1940,808
1941,808
1942,808
1943,315
1944,315
1945,315
1946,315
1947,315
1948,1032
1949,1032
1950,1032
1951,1032
1952,1032
1953,1032
1954,1032
1955,1032
1956,808
1957,808
1958,808
1959,808
1960,290
1961,290
1962,290
1963,290
1964,290
1965,808
1966,808
1967,808
1968,808
1969,108
1970,108
1971,108
1972,108
1973,108
1974,108
1975,424
1976,424
1977,424
1978,424
1979,424
1980,424
1981,424
1982,424
1983,290
1984,290
1985,290
1986,290
1987,290
1988,32
1989,32
1990,32
1991,32
1992,808
1993,808
1994,808
1995,808
1996,808
1997,808
1998,808
1999,808
2000,64
2001,64
2002,64
2003,64
2004,1032
2005,1032
2006,1032
2007,1032
2008,424
2009,424
2010,424
2011,424
2012,808
2013,808
2014,808
2015,808
2016,132
2017,132
2018,132
2019,132
2020,132
2021,132
2022,108
2023,108
2024,108
2025,108
2026,108
2027,108
2028,315
2029,315
2030,315
2031,315
2032,315
2033,14
2034,14
2035,14
2036,14
2037,14
2038,14
2039,14
2040,36
2041,36
2042,36
2043,36
2044,424
2045,424
2046,424
2047,424
2048,24
2049,24
2050,24
2051,24
2052,24
2053,24
2054,120
2055,120
2056,120
2057,120
2058,10
2059,10
2060,10
2061,10
2062,10
2063,808
2064,808
2065,808
2066,808
2067,1032
2068,1032
2069,1032
2070,1032
2071,290
2072,290
2073,290
2074,290
2075,290
2076,1032
2077,1032
2078,1032
2079,1032
2080,290
2081,290
2082,290
2083,290
2084,290
2085,424
2086,424
2087,424
2088,424
2089,1032
2090,1032
2091,1032
2092,1032
2093,1032
2094,1032
2095,1032
2096,1032
2097,424
2098,424
2099,424
2100,424
2101,68
2102,68
2103,68
2104,68
2105,63
2106,63
2107,63
2108,63
2109,63
2110,63
2111,63
2112,5
2113,5
2114,5
2115,5
2116,5
2117,1032
2118,1032
2119,1032
2120,1032
2121,424
2122,424
2123,424
2124,424
2125,68
2126,68
2127,68
2128,68
2129,1032
2130,1032
2131,1032
2132,1032
2133,808
2134,808
2135,808
2136,808
2137,1032
2138,1032
2139,1032
2140,1032
2141,424
2142,424
2143,424
2144,424
2145,808
2146,808
2147,808
2148,808
2149,54
2150,54
2151,54
2152,54
2153,54
2154,54
2155,7
2156,7
2157,7
2158,7
2159,7
2160,7
2161,7
2162,315
2163,315
2164,315
2165,315
2166,315
2167,808
2168,808
2169,808
2170,808
2171,20
2172,20
2173,20
2174,20
2175,808
2176,808
2177,808
2178,808
2179,120
2180,120
2181,120
2182,120
2183,808
2184,808
2185,808
2186,808
2187,424
2188,424
2189,424
2190,424
2191,1032
2192,1032
2193,1032
2194,1032
2195,290
2196,290
2197,290
2198,290
2199,290
2200,808
2201,808
2202,808
2203,808
2204,1032
2205,1032
2206,1032
2207,1032
2208,144
2209,144
2210,144
2211,144
2212,1032
2213,1032
2214,1032
2215,1032
2216,315
2217,315
2218,315
2219,315
2220,315
2221,424
2222,424
2223,424
2224,424
2225,32
2226,32
2227,32
2228,32
2229,170
2230,170
2231,170
2232,170
2233,170
2234,1032
2235,1032
2236,1032
2237,1032
2238,424
2239,424
2240,424
2241,424
2242,808
2243,808
2244,808
2245,808
2246,315
2247,315
2248,315
2249,315
2250,315
2251,808
2252,808
2253,808
2254,808
2255,68
2256,68
2257,68
2258,68
2259,1032
2260,1032
2261,1032
2262,1032
2263,424
2264,424
2265,424
2266,424
2267,8
2268,8
2269,8
2270,8
2271,8
2272,8
2273,8
2274,8
2275,290
2276,290
2277,290
2278,290
2279,290
2280,64
2281,64
2282,64
2283,64
2284,290
2285,290
2286,290
2287,290
2288,290
2289,808
2290,808
2291,808
2292,808
2293,120
2294,120
2295,120
2296,120
2297,56
2298,56
2299,56
2300,56
2301,56
2302,56
2303,56
2304,56
2305,85
2306,85
2307,85
2308,85
2309,85
2310,40
2311,40
2312,40
2313,40
2314,40
2315,40
2316,40
2317,40
2318,55
2319,55
2320,55
2321,55
2322,55
2323,290
2324,290
2325,290
2326,290
2327,290
2328,36
2329,36
2330,36
2331,36
2332,808
2333,808
2334,808
2335,808
2336,808
2337,808
2338,808
2339,808
2340,290
2341,290
2342,290
2343,290
2344,290
2345,808
2346,808
2347,808
2348,808
2349,424
2350,424
2351,424
2352,424
2353,5
2354,5
2355,5
2356,5
2357,5
2358,36
2359,36
2360,36
2361,36
2362,424
2363,424
2364,424
2365,424
2366,808
2367,808
2368,808
2369,808
2370,144
2371,144
2372,144
2373,144
2374,1032
2375,1032
2376,1032
2377,1032
2378,108
2379,108
2380,108
2381,108
2382,108
2383,108
2384,1032
2385,1032
2386,1032
2387,1032
2388,315
2389,315
2390,315
2391,315
2392,315
2393,120
2394,120
2395,120
2396,120
2397,25
2398,25
2399,25
2400,25
2401,25
2402,808
2403,808
2404,808
2405,808
2406,144
2407,144
2408,144
2409,144
2410,144
2411,144
2412,144
2413,144
2414,20
2415,20
2416,20
2417,20
2418,808
2419,808
2420,808
2421,808
2422,1032
2423,1032
2424,1032
2425,1032
2426,132
2427,132
2428,132
2429,132
2430,132
2431,132
2432,290
2433,290
2434,290
2435,290
2436,290
2437,315
2438,315
2439,315
2440,315
2441,315
2442,290
2443,290
2444,290
2445,290
2446,290
2447,808
2448,808
2449,808
2450,808
2451,20
2452,20
2453,20
2454,20
2455,808
2456,808
2457,808
2458,808
2459,424
2460,424
2461,424
2462,424
2463,290
2464,290
2465,290
2466,290
2467,290
2468,1032
2469,1032
2470,1032
2471,1032
2472,144
2473,144
2474,144
2475,144
2476,315
2477,315
2478,315
2479,315
2480,315
2481,85
2482,85
2483,85
2484,85
2485,85
2486,170
2487,170
2488,170
2489,170
2490,170
2491,315
2492,315
2493,315
2494,315
2495,315
2496,64
2497,64
2498,64
2499,64
2500,808
2501,808
2502,808
2503,808
2504,424
2505,424
2506,424
2507,424
2508,290
2509,290
2510,290
2511,290
2512,290
2513,808
2514,808
2515,808
2516,808
2517,808
2518,808
2519,808
2520,808
2521,68
2522,68
2523,68
2524,68
2525,170
2526,170
2527,170
2528,170
2529,170
2530,170
2531,170
2532,170
2533,170
2534,170
2535,808
2536,808
2537,808
2538,808
2539,290
2540,290
2541,290
2542,290
2543,290
2544,424
2545,424
2546,424
2547,424
2548,315
2549,315
2550,315
2551,315
2552,315
2553,424
2554,424
2555,424
2556,424
2557,8
2558,8
2559,8
2560,8
2561,8
2562,8
2563,8
2564,8
2565,424
2566,424
2567,424
2568,424
2569,68
2570,68
2571,68
2572,68
2573,424
2574,424
2575,424
2576,424
2577,1032
2578,1032
2579,1032
2580,1032
2581,1032
2582,1032
2583,1032
2584,1032
2585,1032
2586,1032
2587,1032
2588,1032
2589,1032
2590,1032
2591,1032
2592,1032
2593,68
2594,68
2595,68
2596,68
2597,10
2598,10
2599,10
2600,10
2601,10
2602,424
2603,424
2604,424
2605,424
2606,15
2607,15
2608,15
2609,15
2610,15
2611,85
2612,85
2613,85
2614,85
2615,85
2616,315
2617,315
2618,315
2619,315
2620,315
2621,64
2622,64
2623,64
2624,64
2625,170
2626,170
2627,170
2628,170
2629,170
2630,424
2631,424
2632,424
2633,424
2634,424
2635,424
2636,424
2637,424
2638,808
2639,808
2640,808
2641,808
2642,54
2643,54
2644,54
2645,54
2646,54
2647,54
2648,808
2649,808
2650,808
2651,808
2652,424
2653,424
2654,424
2655,424
2656,6
2657,6
2658,6
2659,6
2660,6
2661,6
2662,105
2663,105
2664,105
2665,105
2666,105
2667,105
2668,105
2669,170
2670,170
2671,170
2672,170
2673,170
2674,808
2675,808
2676,808
2677,808
2678,1032
2679,1032
2680,1032
2681,1032
2682,1032
2683,1032
2684,1032
2685,1032
2686,315
2687,315
2688,315
2689,315
2690,315
2691,48
2692,48
2693,48
2694,48
2695,48
2696,48
2697,48
2698,48
2699,315
2700,315
2701,315
2702,315
2703,315
2704,68
2705,68
2706,68
2707,68
2708,132
2709,132
2710,132
2711,132
2712,132
2713,132
2714,1032
2715,1032
2716,1032
2717,1032
2718,1032
2719,1032
2720,1032
2721,1032
2722,156
2723,156
2724,156
2725,156
2726,156
2727,156
2728,170
2729,170
2730,170
2731,170
2732,170
2733,808
2734,808
2735,808
2736,808
2737,808
2738,808
2739,808
2740,808
2741,1032
2742,1032
2743,1032
2744,1032
2745,156
2746,156
2747,156
2748,156
2749,156
2750,156
2751,12
2752,12
2753,12
2754,12
2755,12
2756,12
2757,16
2758,16
2759,16
2760,16
2761,16
2762,16
2763,16
2764,16
2765,1032
2766,1032
2767,1032
2768,1032
2769,1032
2770,1032
2771,1032
2772,1032
2773,20
2774,20
2775,20
2776,20
2777,20
2778,808
2779,808
2780,808
2781,808
2782,144
2783,144
2784,144
2785,144
2786,424
2787,424
2788,424
2789,424
2790,48
2791,48
2792,48
2793,48
2794,16
2795,16
2796,16
2797,16
2798,1032
2799,1032
2800,1032
2801,1032
2802,6
2803,6
2804,6
2805,6
2806,6
2807,6
2808,144
2809,144
2810,144
2811,144
2812,1032
2813,1032
2814,1032
2815,1032
2816,1032
2817,1032
2818,1032
2819,1032
2820,424
2821,424
2822,424
2823,424
2824,315
2825,315
2826,315
2827,315
2828,315
2829,808
2830,808
2831,808
2832,808
2833,170
2834,170
2835,170
2836,170
2837,170
2838,808
2839,808
2840,808
2841,808
2842,1032
2843,1032
2844,1032
2845,1032
2846,1032
2847,1032
2848,1032
2849,1032
2850,1032
2851,1032
2852,1032
2853,1032
2854,10
2855,10
2856,10
2857,10
2858,10
2859,12
2860,12
2861,12
2862,12
2863,12
2864,12
2865,1032
2866,1032
2867,1032
2868,1032
2869,1032
2870,1032
2871,1032
2872,1032
2873,808
2874,808
2875,808
2876,808
2877,290
2878,290
2879,290
2880,290
2881,290
2882,808
2883,808
2884,808
2885,808
2886,1032
2887,1032
2888,1032
2889,1032
2890,8
2891,8
