x,y,value
48,0,computers
48,1,home&garden
49,0,home&garden
49,1,clothing
50,0,electronics
50,1,computers
50,2,home&garden
50,3,handbags
51,0,computers
51,1,home&garden
51,2,handbags
51,3,clothing
51,4,shoes
52,0,home&garden
52,1,handbags
53,0,home&garden
53,1,handbags
53,2,clothing
53,3,shoes
54,0,computers
54,1,home&garden
55,0,home&garden
55,1,handbags
56,0,computers
56,1,home&garden
57,0,clothing
57,1,home&garden
57,2,handbags
58,0,games
58,1,computers
58,2,home&garden
58,3,handbags
59,0,computers
59,1,home&garden
60,0,home&garden
60,1,handbags
61,0,computers
61,1,home&garden
61,2,handbags
62,0,home&garden
62,1,handbags
63,0,home&garden
63,1,handbags
64,0,home&garden
64,1,handbags
65,0,clothing
65,1,home&garden
66,0,computers
66,1,home&garden
67,0,handbags
67,1,home&garden
67,2,movies
68,0,electronics
68,1,computers
68,2,home&garden
68,3,handbags
69,0,home&garden
69,1,handbags
69,2,clothing
70,0,home&garden
70,1,handbags
71,0,home&garden
71,1,handbags
72,0,movies
72,1,computers
72,2,home&garden
73,0,home&garden
73,1,handbags
74,0,movies
74,1,computers
74,2,home&garden
74,3,handbags
75,0,home&garden
75,1,handbags
76,0,electronics
76,1,computers
76,2,home&garden
77,0,computers
77,1,home&garden
77,2,handbags
78,0,movies
78,1,games
78,2,electronics
78,3,computers
78,4,home&garden
78,5,handbags
79,0,movies
79,1,computers
79,2,home&garden
79,3,handbags
80,0,clothing
80,1,home&garden
81,0,computers
81,1,home&garden
82,0,computers
82,1,home&garden
82,2,handbags
83,0,computers
83,1,home&garden
83,2,handbags
83,3,clothing
84,0,home&garden
84,1,handbags
85,0,home&garden
85,1,handbags
86,0,home&garden
86,1,handbags
87,0,handbags
87,1,home&garden
88,0,home&garden
88,1,handbags
89,0,home&garden
89,1,handbags
89,2,clothing
90,0,handbags
90,1,home&garden
91,0,computers
91,1,home&garden
91,2,handbags
92,0,electronics
92,1,computers
92,2,home&garden
93,0,home&garden
93,1,handbags
94,0,home&garden
94,1,handbags
95,0,computers
95,1,home&garden
96,0,home&garden
96,1,handbags
96,2,clothing
97,0,shoes
97,1,computers
97,2,home&garden
98,0,home&garden
98,1,handbags
98,2,computers
98,3,electronics
98,4,movies
99,0,shoes
99,1,home&garden
100,0,clothing
100,1,home&garden
101,0,shoes
101,1,home&garden
102,0,home&garden
102,1,handbags
103,0,computers
103,1,home&garden
103,2,handbags
104,0,home&garden
104,1,handbags
105,0,computers
105,1,home&garden
106,0,home&garden
106,1,handbags
107,0,clothing
107,1,home&garden
108,0,home&garden
108,1,clothing
109,0,home&garden
109,1,clothing
110,0,home&garden
110,1,handbags
111,0,home&garden
111,1,handbags
112,0,movies
112,1,computers
112,2,home&garden
113,0,electronics
113,1,computers
113,2,home&garden
113,3,handbags
114,0,games
114,1,electronics
114,2,computers
114,3,home&garden
114,4,handbags
115,0,computers
115,1,home&garden
116,0,computers
116,1,home&garden
117,0,shoes
117,1,movies
117,2,computers
117,3,home&garden
118,0,electronics
118,1,computers
118,2,home&garden
118,3,handbags
118,4,clothing
119,0,home&garden
119,1,handbags
120,0,handbags
120,1,home&garden
121,0,home&garden
121,1,handbags
121,2,clothing
121,3,shoes
122,0,computers
122,1,home&garden
122,2,handbags
123,0,electronics
123,1,computers
123,2,home&garden
123,3,handbags
123,4,clothing
124,0,electronics
124,1,computers
124,2,home&garden
124,3,handbags
124,4,clothing
125,0,home&garden
125,1,handbags
126,0,electronics
126,1,computers
126,2,home&garden
126,3,handbags
127,0,handbags
127,1,home&garden
128,0,home&garden
128,1,handbags
129,0,home&garden
129,1,handbags
129,2,clothing
130,0,clothing
130,1,home&garden
131,0,home&garden
131,1,handbags
132,0,computers
132,1,home&garden
132,2,handbags
133,0,games
133,1,computers
133,2,home&garden
133,3,handbags
134,0,home&garden
134,1,handbags
135,0,clothing
135,1,electronics
135,2,computers
135,3,home&garden
135,4,handbags
136,0,computers
136,1,home&garden
136,2,handbags
137,0,electronics
137,1,computers
137,2,home&garden
138,0,handbags
138,1,home&garden
139,0,home&garden
139,1,clothing
140,0,clothing
140,1,home&garden
141,0,handbags
141,1,movies
141,2,games
141,3,electronics
141,4,computers
141,5,home&garden
142,0,home&garden
142,1,handbags
143,0,home&garden
143,1,handbags
144,0,computers
144,1,home&garden
144,2,handbags
144,3,clothing
145,0,movies
145,1,computers
145,2,home&garden
146,0,home&garden
146,1,handbags
146,2,clothing
147,0,handbags
147,1,electronics
147,2,computers
147,3,home&garden
147,4,clothing
148,0,electronics
148,1,computers
148,2,home&garden
148,3,handbags
149,0,home&garden
149,1,handbags
150,0,home&garden
150,1,clothing
151,0,clothing
151,1,computers
151,2,home&garden
151,3,handbags
152,0,clothing
152,1,handbags
152,2,home&garden
152,3,computers
153,0,clothing
153,1,home&garden
154,0,home&garden
154,1,handbags
155,0,home&garden
155,1,handbags
156,0,computers
156,1,electronics
156,2,home&garden
156,3,handbags
157,0,computers
157,1,home&garden
157,2,handbags
158,0,computers
158,1,home&garden
158,2,handbags
158,3,clothing
158,4,shoes
159,0,home&garden
159,1,handbags
159,2,clothing
160,0,computers
160,1,home&garden
160,2,handbags
161,0,movies
161,1,electronics
161,2,computers
161,3,home&garden
162,0,home&garden
162,1,handbags
163,0,electronics
163,1,computers
163,2,home&garden
163,3,handbags
163,4,clothing
164,0,computers
164,1,home&garden
164,2,handbags
164,3,clothing
165,0,movies
165,1,home&garden
166,0,computers
166,1,home&garden
166,2,handbags
166,3,clothing
166,4,shoes
167,0,games
167,1,electronics
167,2,home&garden
167,3,handbags
168,0,computers
168,1,home&garden
169,0,home&garden
169,1,handbags
169,2,clothing
170,0,home&garden
170,1,handbags
170,2,clothing
171,0,home&garden
171,1,handbags
172,0,movies
172,1,electronics
172,2,computers
172,3,home&garden
172,4,handbags
172,5,clothing
173,0,home&garden
173,1,handbags
174,0,computers
174,1,home&garden
175,0,movies
175,1,electronics
175,2,computers
175,3,home&garden
175,4,handbags
175,5,clothing
176,0,home&garden
176,1,handbags
177,0,computers
177,1,home&garden
178,0,clothing
178,1,home&garden
179,0,electronics
179,1,computers
179,2,home&garden
179,3,handbags
179,4,clothing
180,0,home&garden
180,1,handbags
181,0,clothing
181,1,electronics
181,2,computers
181,3,home&garden
181,4,handbags
182,0,home&garden
182,1,handbags
183,0,shoes
183,1,home&garden
184,0,clothing
184,1,computers
184,2,home&garden
184,3,handbags
185,0,home&garden
185,1,handbags
186,0,computers
186,1,home&garden
187,0,computers
187,1,home&garden
187,2,clothing
188,0,home&garden
188,1,clothing
189,0,home&garden
189,1,handbags
190,0,home&garden
190,1,handbags
191,0,home&garden
191,1,clothing
192,0,home&garden
192,1,handbags
192,2,clothing
193,0,clothing
193,1,home&garden
193,2,handbags
194,0,movies
194,1,games
194,2,electronics
194,3,computers
194,4,home&garden
194,5,handbags
195,0,computers
195,1,home&garden
195,2,handbags
196,0,home&garden
196,1,clothing
197,0,home&garden
197,1,handbags
198,0,clothing
198,1,computers
198,2,home&garden
198,3,handbags
199,0,clothing
199,1,home&garden
199,2,handbags
200,0,home&garden
200,1,handbags
201,0,computers
201,1,home&garden
201,2,handbags
202,0,computers
202,1,home&garden
203,0,handbags
203,1,home&garden
204,0,home&garden
204,1,handbags
204,2,clothing
205,0,handbags
205,1,home&garden
206,0,computers
206,1,home&garden
207,0,clothing
207,1,home&garden
208,0,home&garden
208,1,handbags
208,2,clothing
209,0,computers
209,1,home&garden
209,2,handbags
210,0,home&garden
210,1,handbags
211,0,home&garden
211,1,handbags
211,2,clothing
211,3,shoes
212,0,home&garden
212,1,handbags
212,2,clothing
213,0,tools
213,1,home&garden
214,0,home&garden
214,1,handbags
215,0,computers
215,1,home&garden
215,2,handbags
215,3,clothing
216,0,home&garden
216,1,handbags
217,0,movies
217,1,games
217,2,electronics
217,3,computers
217,4,home&garden
218,0,home&garden
218,1,handbags
218,2,clothing
219,0,clothing
219,1,computers
219,2,electronics
219,3,home&garden
219,4,handbags
220,0,home&garden
220,1,handbags
221,0,movies
221,1,games
221,2,electronics
221,3,computers
221,4,home&garden
221,5,handbags
222,0,handbags
222,1,home&garden
222,2,clothing
223,0,home&garden
223,1,handbags
223,2,clothing
224,0,home&garden
224,1,handbags
225,0,movies
225,1,home&garden
226,0,home&garden
226,1,handbags
227,0,computers
227,1,home&garden
227,2,handbags
227,3,clothing
228,0,clothing
228,1,home&garden
229,0,clothing
229,1,movies
229,2,electronics
229,3,computers
229,4,home&garden
230,0,computers
230,1,home&garden
230,2,handbags
231,0,clothing
231,1,home&garden
232,0,electronics
232,1,computers
232,2,home&garden
232,3,handbags
233,0,home&garden
233,1,handbags
234,0,home&garden
234,1,handbags
235,0,handbags
235,1,home&garden
236,0,home&garden
236,1,handbags
237,0,home&garden
237,1,handbags
238,0,home&garden
238,1,handbags
239,0,home&garden
239,1,handbags
240,0,movies
240,1,electronics
240,2,computers
240,3,home&garden
240,4,handbags
241,0,home&garden
241,1,handbags
242,0,home&garden
242,1,handbags
243,0,computers
243,1,home&garden
243,2,handbags
244,0,games
244,1,electronics
244,2,computers
244,3,home&garden
244,4,handbags
245,0,movies
245,1,computers
245,2,home&garden
246,0,computers
246,1,home&garden
246,2,handbags
247,0,computers
247,1,home&garden
247,2,handbags
247,3,clothing
248,0,home&garden
248,1,handbags
249,0,handbags
249,1,clothing
249,2,home&garden
250,0,handbags
250,1,home&garden
251,0,movies
251,1,computers
251,2,home&garden
251,3,shoes
252,0,home&garden
252,1,handbags
253,0,electronics
253,1,computers
253,2,home&garden
253,3,handbags
253,4,clothing
254,0,home&garden
254,1,handbags
255,0,movies
255,1,computers
255,2,home&garden
256,0,computers
256,1,home&garden
257,0,home&garden
257,1,handbags
258,0,home&garden
258,1,movies
259,0,clothing
259,1,home&garden
260,0,home&garden
260,1,handbags
261,0,handbags
261,1,home&garden
261,2,computers
262,0,home&garden
262,1,shoes
263,0,home&garden
263,1,handbags
264,0,home&garden
264,1,handbags
264,2,clothing
265,0,home&garden
265,1,clothing
266,0,clothing
266,1,home&garden
266,2,handbags
267,0,electronics
267,1,computers
267,2,home&garden
267,3,handbags
268,0,home&garden
268,1,handbags
268,2,clothing
268,3,shoes
269,0,home&garden
269,1,handbags
269,2,clothing
270,0,electronics
270,1,home&garden
270,2,handbags
270,3,clothing
271,0,shoes
271,1,home&garden
272,0,computers
272,1,home&garden
272,2,handbags
272,3,clothing
272,4,shoes
273,0,home&garden
273,1,clothing
274,0,computers
274,1,home&garden
274,2,handbags
275,0,home&garden
275,1,handbags
276,0,computers
276,1,home&garden
276,2,handbags
276,3,clothing
277,0,computers
277,1,home&garden
277,2,handbags
278,0,computers
278,1,home&garden
279,0,computers
279,1,home&garden
280,0,electronics
280,1,computers
280,2,home&garden
280,3,handbags
280,4,clothing
281,0,computers
281,1,home&garden
282,0,home&garden
282,1,handbags
283,0,home&garden
283,1,handbags
284,0,shoes
284,1,home&garden
284,2,handbags
285,0,electronics
285,1,home&garden
286,0,home&garden
286,1,handbags
287,0,home&garden
287,1,handbags
287,2,clothing
288,0,home&garden
288,1,clothing
289,0,home&garden
289,1,handbags
290,0,computers
290,1,home&garden
290,2,handbags
291,0,electronics
291,1,home&garden
292,0,home&garden
292,1,handbags
293,0,home&garden
293,1,handbags
293,2,clothing
293,3,shoes
294,0,clothing
294,1,home&garden
295,0,electronics
295,1,computers
295,2,home&garden
296,0,computers
296,1,home&garden
296,2,handbags
297,0,home&garden
297,1,handbags
298,0,home&garden
298,1,handbags
299,0,home&garden
299,1,handbags
300,0,computers
300,1,home&garden
300,2,handbags
300,3,clothing
301,0,home&garden
301,1,handbags
301,2,clothing
301,3,shoes
302,0,home&garden
302,1,handbags
302,2,clothing
303,0,shoes
303,1,computers
303,2,home&garden
303,3,handbags
303,4,clothing
304,0,movies
304,1,electronics
304,2,computers
304,3,home&garden
305,0,movies
305,1,electronics
305,2,computers
305,3,home&garden
306,0,movies
306,1,computers
306,2,home&garden
306,3,handbags
307,0,handbags
307,1,home&garden
308,0,computers
308,1,home&garden
309,0,home&garden
309,1,handbags
310,0,computers
310,1,home&garden
311,0,computers
311,1,home&garden
311,2,handbags
312,0,computers
312,1,home&garden
312,2,handbags
313,0,computers
313,1,home&garden
314,0,computers
314,1,home&garden
314,2,handbags
314,3,clothing
314,4,shoes
315,0,home&garden
315,1,shoes
316,0,handbags
316,1,computers
316,2,home&garden
317,0,shoes
317,1,home&garden
318,0,shoes
318,1,home&garden
319,0,home&garden
319,1,handbags
320,0,home&garden
320,1,handbags
321,0,clothing
321,1,computers
321,2,home&garden
321,3,handbags
322,0,handbags
322,1,games
322,2,electronics
322,3,computers
322,4,home&garden
323,0,home&garden
323,1,handbags
323,2,clothing
324,0,home&garden
324,1,handbags
325,0,home&garden
325,1,handbags
326,0,handbags
326,1,home&garden
327,0,home&garden
327,1,handbags
328,0,electronics
328,1,computers
328,2,home&garden
329,0,computers
329,1,home&garden
329,2,handbags
330,0,home&garden
330,1,handbags
331,0,home&garden
331,1,computers
332,0,home&garden
332,1,handbags
332,2,clothing
333,0,computers
333,1,home&garden
334,0,home&garden
334,1,handbags
335,0,clothing
335,1,electronics
335,2,computers
335,3,home&garden
336,0,home&garden
336,1,computers
337,0,home&garden
337,1,handbags
337,2,clothing
338,0,home&garden
338,1,handbags
339,0,home&garden
339,1,computers
340,0,home&garden
340,1,handbags
340,2,clothing
340,3,computers
340,4,electronics
340,5,movies
341,0,computers
341,1,home&garden
341,2,handbags
342,0,computers
342,1,home&garden
342,2,handbags
343,0,home&garden
343,1,handbags
344,0,handbags
344,1,home&garden
345,0,movies
345,1,electronics
345,2,computers
345,3,home&garden
345,4,handbags
345,5,clothing
346,0,clothing
346,1,home&garden
346,2,handbags
347,0,movies
347,1,computers
347,2,home&garden
347,3,handbags
347,4,clothing
347,5,shoes
348,0,shoes
348,1,home&garden
349,0,computers
349,1,home&garden
349,2,handbags
350,0,electronics
350,1,computers
350,2,home&garden
351,0,home&garden
351,1,handbags
352,0,home&garden
352,1,handbags
353,0,computers
353,1,home&garden
353,2,handbags
354,0,home&garden
354,1,handbags
355,0,home&garden
355,1,handbags
355,2,shoes
356,0,home&garden
356,1,clothing
357,0,home&garden
357,1,clothing
358,0,shoes
358,1,home&garden
359,0,home&garden
359,1,handbags
360,0,movies
360,1,computers
360,2,home&garden
361,0,home&garden
361,1,handbags
361,2,clothing
361,3,shoes
362,0,home&garden
362,1,handbags
362,2,clothing
363,0,handbags
363,1,home&garden
364,0,home&garden
364,1,computers
364,2,handbags
365,0,electronics
365,1,home&garden
366,0,home&garden
366,1,handbags
367,0,movies
367,1,computers
367,2,home&garden
368,0,home&garden
368,1,handbags
369,0,clothing
369,1,home&garden
370,0,computers
370,1,home&garden
371,0,computers
371,1,home&garden
371,2,handbags
371,3,clothing
372,0,computers
372,1,home&garden
372,2,handbags
373,0,home&garden
373,1,handbags
373,2,clothing
374,0,computers
374,1,home&garden
374,2,handbags
375,0,home&garden
375,1,handbags
376,0,home&garden
376,1,handbags
377,0,computers
377,1,home&garden
377,2,handbags
378,0,home&garden
378,1,handbags
378,2,clothing
379,0,clothing
379,1,home&garden
379,2,handbags
380,0,home&garden
380,1,computers
381,0,home&garden
381,1,handbags
381,2,clothing
382,0,home&garden
382,1,handbags
383,0,computers
383,1,home&garden
383,2,handbags
384,0,home&garden
384,1,handbags
385,0,home&garden
385,1,handbags
386,0,computers
386,1,home&garden
387,0,home&garden
387,1,handbags
388,0,computers
388,1,home&garden
388,2,handbags
389,0,home&garden
389,1,handbags
389,2,clothing
390,0,shoes
390,1,home&garden
391,0,games
391,1,electronics
391,2,computers
391,3,home&garden
391,4,handbags
391,5,tools
392,0,clothing
392,1,home&garden
393,0,clothing
393,1,home&garden
393,2,handbags
394,0,home&garden
394,1,handbags
394,2,clothing
395,0,electronics
395,1,computers
395,2,home&garden
396,0,home&garden
396,1,handbags
397,0,clothing
397,1,computers
397,2,home&garden
397,3,handbags
398,0,clothing
398,1,home&garden
399,0,home&garden
399,1,handbags
400,0,home&garden
400,1,clothing
400,2,electronics
401,0,electronics
401,1,computers
401,2,home&garden
401,3,handbags
401,4,clothing
402,0,electronics
402,1,computers
402,2,home&garden
403,0,home&garden
403,1,handbags
404,0,home&garden
404,1,handbags
404,2,clothing
405,0,movies
405,1,games
405,2,electronics
405,3,computers
405,4,home&garden
405,5,handbags
406,0,home&garden
406,1,handbags
406,2,clothing
407,0,computers
407,1,home&garden
407,2,handbags
407,3,clothing
408,0,electronics
408,1,computers
408,2,home&garden
408,3,handbags
409,0,home&garden
409,1,handbags
410,0,home&garden
410,1,handbags
411,0,electronics
411,1,computers
411,2,home&garden
411,3,handbags
412,0,shoes
412,1,computers
412,2,home&garden
412,3,handbags
413,0,clothing
413,1,movies
413,2,electronics
413,3,computers
413,4,home&garden
413,5,handbags
414,0,computers
414,1,home&garden
415,0,handbags
415,1,home&garden
415,2,computers
416,0,home&garden
416,1,handbags
417,0,shoes
417,1,home&garden
418,0,home&garden
418,1,handbags
418,2,clothing
419,0,home&garden
419,1,handbags
420,0,computers
420,1,home&garden
421,0,home&garden
421,1,handbags
422,0,shoes
422,1,home&garden
422,2,handbags
423,0,shoes
423,1,handbags
423,2,home&garden
423,3,clothing
424,0,clothing
424,1,home&garden
424,2,computers
425,0,home&garden
425,1,handbags
426,0,clothing
426,1,computers
426,2,movies
426,3,home&garden
426,4,electronics
427,0,computers
427,1,home&garden
427,2,handbags
428,0,home&garden
428,1,handbags
429,0,computers
429,1,home&garden
430,0,movies
430,1,electronics
430,2,computers
430,3,clothing
430,4,home&garden
430,5,handbags
431,0,clothing
431,1,home&garden
431,2,handbags
432,0,home&garden
432,1,handbags
432,2,clothing
432,3,shoes
433,0,home&garden
433,1,electronics
434,0,computers
434,1,home&garden
434,2,handbags
435,0,games
435,1,home&garden
436,0,home&garden
436,1,handbags
436,2,clothing
437,0,computers
437,1,home&garden
437,2,handbags
437,3,clothing
438,0,home&garden
438,1,handbags
438,2,clothing
439,0,home&garden
439,1,handbags
439,2,clothing
440,0,home&garden
440,1,handbags
440,2,clothing
441,0,computers
441,1,electronics
441,2,home&garden
442,0,home&garden
442,1,handbags
442,2,clothing
443,0,home&garden
443,1,handbags
444,0,movies
444,1,electronics
444,2,computers
444,3,home&garden
444,4,handbags
444,5,clothing
445,0,home&garden
445,1,handbags
446,0,movies
446,1,clothing
446,2,home&garden
447,0,computers
447,1,home&garden
447,2,clothing
447,3,handbags
448,0,games
448,1,electronics
448,2,computers
448,3,home&garden
449,0,electronics
449,1,home&garden
450,0,home&garden
450,1,handbags
451,0,clothing
451,1,home&garden
452,0,computers
452,1,home&garden
452,2,handbags
453,0,home&garden
453,1,handbags
454,0,home&garden
454,1,handbags
455,0,home&garden
455,1,handbags
455,2,clothing
456,0,handbags
456,1,home&garden
457,0,handbags
457,1,home&garden
458,0,handbags
458,1,electronics
458,2,movies
458,3,computers
458,4,home&garden
459,0,electronics
459,1,computers
459,2,home&garden
460,0,home&garden
460,1,handbags
461,0,home&garden
461,1,clothing
462,0,games
462,1,electronics
462,2,computers
462,3,home&garden
462,4,handbags
463,0,home&garden
463,1,handbags
463,2,clothing
464,0,computers
464,1,home&garden
464,2,handbags
464,3,clothing
465,0,clothing
465,1,movies
465,2,electronics
465,3,home&garden
465,4,handbags
466,0,home&garden
466,1,handbags
466,2,clothing
467,0,computers
467,1,home&garden
468,0,home&garden
468,1,handbags
469,0,movies
469,1,home&garden
469,2,handbags
470,0,home&garden
470,1,handbags
471,0,home&garden
471,1,handbags
471,2,clothing
471,3,tools
472,0,movies
472,1,computers
472,2,home&garden
473,0,home&garden
473,1,handbags
473,2,clothing
474,0,home&garden
474,1,handbags
475,0,electronics
475,1,home&garden
475,2,handbags
476,0,home&garden
476,1,handbags
477,0,electronics
477,1,computers
477,2,home&garden
477,3,handbags
478,0,clothing
478,1,electronics
478,2,computers
478,3,home&garden
479,0,computers
479,1,home&garden
479,2,handbags
480,0,games
480,1,home&garden
481,0,electronics
481,1,computers
481,2,home&garden
481,3,handbags
482,0,clothing
482,1,home&garden
483,0,home&garden
483,1,handbags
484,0,home&garden
484,1,handbags
485,0,computers
485,1,home&garden
485,2,handbags
485,3,clothing
486,0,home&garden
486,1,movies
486,2,electronics
486,3,computers
487,0,home&garden
487,1,handbags
487,2,clothing
487,3,shoes
488,0,clothing
488,1,movies
488,2,electronics
488,3,computers
488,4,home&garden
489,0,home&garden
489,1,handbags
490,0,electronics
490,1,home&garden
491,0,home&garden
491,1,handbags
492,0,home&garden
492,1,handbags
493,0,home&garden
493,1,handbags
494,0,computers
494,1,home&garden
494,2,handbags
495,0,home&garden
495,1,handbags
496,0,electronics
496,1,computers
496,2,home&garden
496,3,handbags
497,0,computers
497,1,electronics
497,2,handbags
497,3,home&garden
498,0,electronics
498,1,computers
498,2,home&garden
498,3,handbags
499,0,shoes
499,1,home&garden
500,0,home&garden
500,1,handbags
500,2,handbags
501,0,home&garden
501,1,handbags
502,0,handbags
502,1,home&garden
502,2,clothing
502,3,shoes
503,0,home&garden
503,1,computers
503,2,handbags
504,0,electronics
504,1,computers
504,2,home&garden
505,0,computers
505,1,home&garden
506,0,home&garden
506,1,handbags
507,0,handbags
507,1,home&garden
508,0,clothing
508,1,computers
508,2,home&garden
509,0,games
509,1,electronics
509,2,computers
509,3,home&garden
509,4,handbags
510,0,home&garden
510,1,handbags
511,0,movies
511,1,electronics
511,2,home&garden
511,3,handbags
512,0,computers
512,1,home&garden
512,2,handbags
513,0,computers
513,1,home&garden
513,2,handbags
514,0,home&garden
514,1,clothing
515,0,computers
515,1,home&garden
515,2,handbags
516,0,shoes
516,1,home&garden
517,0,home&garden
517,1,handbags
518,0,home&garden
518,1,shoes
519,0,computers
519,1,home&garden
520,0,movies
520,1,computers
520,2,home&garden
520,3,handbags
520,4,clothing
520,5,shoes
521,0,home&garden
521,1,handbags
521,2,electronics
522,0,home&garden
522,1,handbags
522,2,clothing
522,3,shoes
523,0,handbags
523,1,home&garden
523,2,computers
524,0,clothing
524,1,home&garden
524,2,handbags
525,0,computers
525,1,movies
525,2,home&garden
526,0,handbags
526,1,home&garden
526,2,computers
526,3,electronics
526,4,games
527,0,home&garden
527,1,clothing
528,0,movies
528,1,electronics
528,2,computers
528,3,home&garden
528,4,handbags
528,5,clothing
529,0,home&garden
529,1,handbags
529,2,clothing
530,0,home&garden
530,1,handbags
531,0,home&garden
531,1,handbags
532,0,clothing
532,1,home&garden
533,0,electronics
533,1,computers
533,2,home&garden
533,3,handbags
533,4,clothing
534,0,movies
534,1,games
534,2,electronics
534,3,computers
534,4,home&garden
535,0,home&garden
535,1,handbags
536,0,home&garden
536,1,handbags
537,0,home&garden
537,1,handbags
538,0,movies
538,1,computers
538,2,electronics
538,3,home&garden
539,0,electronics
539,1,home&garden
540,0,home&garden
540,1,clothing
541,0,home&garden
541,1,handbags
542,0,electronics
542,1,computers
542,2,home&garden
542,3,handbags
542,4,clothing
543,0,electronics
543,1,home&garden
544,0,computers
544,1,home&garden
544,2,handbags
545,0,handbags
545,1,home&garden
546,0,home&garden
546,1,handbags
547,0,computers
547,1,home&garden
548,0,shoes
548,1,handbags
548,2,home&garden
548,3,clothing
549,0,computers
549,1,home&garden
549,2,handbags
549,3,clothing
550,0,home&garden
550,1,clothing
551,0,computers
551,1,home&garden
551,2,handbags
552,0,handbags
552,1,home&garden
553,0,clothing
553,1,computers
553,2,home&garden
554,0,home&garden
554,1,handbags
555,0,movies
555,1,electronics
555,2,computers
555,3,home&garden
555,4,handbags
555,5,clothing
556,0,movies
556,1,computers
556,2,home&garden
556,3,handbags
556,4,clothing
556,5,shoes
557,0,home&garden
557,1,handbags
558,0,electronics
558,1,computers
558,2,home&garden
558,3,handbags
558,4,clothing
559,0,home&garden
559,1,handbags
560,0,computers
560,1,home&garden
561,0,home&garden
561,1,handbags
562,0,clothing
562,1,home&garden
563,0,clothing
563,1,home&garden
564,0,home&garden
564,1,handbags
565,0,clothing
565,1,home&garden
565,2,handbags
566,0,computers
566,1,home&garden
566,2,books
566,3,handbags
567,0,computers
567,1,home&garden
567,2,handbags
568,0,computers
568,1,handbags
568,2,home&garden
569,0,home&garden
569,1,handbags
570,0,home&garden
570,1,handbags
571,0,electronics
571,1,computers
571,2,home&garden
571,3,handbags
572,0,computers
572,1,home&garden
573,0,home&garden
573,1,handbags
573,2,clothing
574,0,computers
574,1,home&garden
574,2,handbags
575,0,clothing
575,1,handbags
575,2,home&garden
576,0,home&garden
576,1,handbags
576,2,clothing
577,0,computers
577,1,home&garden
578,0,home&garden
578,1,handbags
579,0,electronics
579,1,computers
579,2,home&garden
580,0,shoes
580,1,clothing
580,2,handbags
580,3,home&garden
580,4,computers
580,5,movies
581,0,computers
581,1,home&garden
581,2,handbags
582,0,computers
582,1,home&garden
583,0,home&garden
583,1,handbags
583,2,clothing
584,0,home&garden
584,1,handbags
584,2,clothing
585,0,shoes
585,1,home&garden
586,0,home&garden
586,1,handbags
586,2,clothing
586,3,shoes
587,0,computers
587,1,electronics
587,2,home&garden
587,3,handbags
587,4,clothing
588,0,home&garden
588,1,handbags
589,0,home&garden
589,1,handbags
590,0,movies
590,1,electronics
590,2,computers
590,3,home&garden
590,4,handbags
591,0,clothing
591,1,handbags
591,2,home&garden
592,0,home&garden
592,1,handbags
593,0,home&garden
593,1,handbags
594,0,electronics
594,1,computers
594,2,home&garden
594,3,handbags
594,4,clothing
595,0,computers
595,1,home&garden
595,2,handbags
