x,y,value
59,8,opinion
59,9,health
59,10,summary
59,11,on-air
60,0,on-air
60,1,msn-news
60,2,front-page
60,3,living
60,4,health
60,5,on-air
60,6,business
60,7,local
60,8,sports
60,9,misc
60,10,local
60,11,misc
60,12,local
61,0,on-air
61,1,summary
61,2,misc
61,3,on-air
61,4,summary
61,5,misc
61,6,on-air
61,7,summary
61,8,on-air
61,9,summary
61,10,on-air
61,11,summary
61,12,opinion
61,13,summary
61,14,on-air
61,15,summary
61,16,opinion
61,17,summary
61,18,on-air
61,19,tech
61,20,summary
61,21,on-air
62,0,on-air
62,1,tech
62,2,msn-news
62,3,front-page
62,4,living
62,5,news
62,6,business
62,7,sports
62,8,health
63,0,on-air
63,1,misc
63,2,on-air
63,3,news
63,4,msn-sports
63,5,living
63,6,msn-news
63,7,tech
63,8,msn-sports
64,0,on-air
64,1,front-page
64,2,on-air
64,3,front-page
64,4,opinion
64,5,front-page
64,6,opinion
64,7,news
64,8,front-page
64,9,news
64,10,front-page
64,11,weather
64,12,front-page
65,0,on-air
65,1,misc
65,2,on-air
65,3,weather
65,4,news
65,5,msn-sports
65,6,front-page
65,7,misc
65,8,front-page
65,9,sports
66,0,on-air
66,1,misc
66,2,on-air
66,3,misc
66,4,on-air
66,5,health
66,6,living
66,7,travel
66,8,living
66,9,health
66,10,on-air
66,11,health
67,0,on-air
67,1,news
67,2,health
67,3,misc
67,4,local
67,5,news
67,6,misc
67,7,local
67,8,news
67,9,on-air
67,10,news
67,11,front-page
68,0,on-air
68,1,misc
68,2,on-air
68,3,misc
68,4,on-air
68,5,misc
68,6,on-air
68,7,misc
68,8,on-air
69,0,on-air
69,1,health
69,2,misc
69,3,health
69,4,tech
69,5,on-air
69,6,health
69,7,summary
69,8,news
69,9,local
70,0,on-air
70,1,business
70,2,on-air
70,3,business
70,4,on-air
70,5,tech
70,6,on-air
70,7,living
70,8,on-air
70,9,living
71,0,on-air
71,1,front-page
71,2,business
71,3,front-page
71,4,business
71,5,front-page
71,6,business
71,7,front-page
71,8,business
71,9,front-page
71,10,business
71,11,front-page
71,12,business
71,13,front-page
71,14,business
72,0,on-air
72,1,misc
72,2,on-air
72,3,health
72,4,on-air
72,5,misc
72,6,on-air
72,7,misc
72,8,on-air
73,0,on-air
73,1,front-page
73,2,misc
73,3,front-page
73,4,misc
73,5,front-page
73,6,on-air
73,7,front-page
73,8,misc
73,9,front-page
73,10,on-air
73,11,front-page
73,12,on-air
73,13,front-page
74,0,on-air
74,1,misc
74,2,on-air
74,3,misc
74,4,on-air
74,5,misc
74,6,on-air
74,7,misc
74,8,on-air
75,0,on-air
75,1,front-page
75,2,weather
75,3,front-page
75,4,weather
75,5,front-page
75,6,weather
75,7,news
75,8,front-page
75,9,local
75,10,front-page
75,11,local
75,12,front-page
75,13,local
75,14,front-page
75,15,local
75,16,front-page
76,0,on-air
76,1,weather
76,2,news
76,3,weather
76,4,misc
76,5,on-air
76,6,misc
76,7,news
76,8,misc
76,9,news
76,10,on-air
76,11,misc
76,12,weather
76,13,news
76,14,weather
76,15,on-air
76,16,weather
76,17,sports
76,18,on-air
76,19,misc
77,0,on-air
77,1,business
77,2,tech
77,3,msn-news
77,4,weather
77,5,msn-news
77,6,business
77,7,tech
77,8,health
77,9,tech
78,0,on-air
78,1,health
78,2,news
78,3,on-air
78,4,news
78,5,on-air
78,6,misc
78,7,on-air
78,8,news
78,9,on-air
78,10,health
78,11,on-air
78,12,news
78,13,on-air
78,14,misc
78,15,on-air
78,16,health
78,17,on-air
78,18,news
78,19,on-air
78,20,misc
78,21,on-air
78,22,misc
78,23,on-air
78,24,misc
78,25,opinion
78,26,news
78,27,on-air
78,28,opinion
79,0,on-air
79,1,misc
79,2,on-air
79,3,misc
79,4,on-air
79,5,msn-news
79,6,health
79,7,msn-news
79,8,local
80,0,on-air
80,1,msn-news
80,2,living
80,3,msn-sports
80,4,sports
80,5,msn-sports
80,6,sports
80,7,msn-sports
80,8,sports
81,0,on-air
81,1,front-page
81,2,living
81,3,front-page
81,4,misc
81,5,front-page
81,6,misc
81,7,front-page
81,8,business
81,9,summary
81,10,opinion
81,11,on-air
81,12,summary
81,13,misc
81,14,on-air
81,15,front-page
82,0,on-air
82,1,misc
82,2,on-air
82,3,misc
82,4,on-air
82,5,misc
82,6,summary
82,7,living
82,8,on-air
83,0,on-air
83,1,news
83,2,business
83,3,travel
83,4,sports
83,5,opinion
83,6,weather
83,7,news
83,8,weather
83,9,news
83,10,msn-news
83,11,front-page
83,12,news
84,0,on-air
84,1,misc
84,2,on-air
84,3,front-page
84,4,news
84,5,misc
84,6,front-page
84,7,misc
84,8,front-page
85,0,on-air
85,1,front-page
85,2,misc
85,3,front-page
85,4,misc
85,5,front-page
85,6,on-air
85,7,front-page
85,8,misc
85,9,front-page
86,0,on-air
86,1,news
86,2,summary
86,3,news
86,4,weather
86,5,news
86,6,on-air
86,7,opinion
86,8,front-page
86,9,health
86,10,tech
86,11,living
86,12,misc
86,13,sports
86,14,business
86,15,news
86,16,summary
86,17,front-page
87,0,on-air
87,1,msn-sports
87,2,sports
87,3,msn-sports
87,4,sports
87,5,msn-news
87,6,local
87,7,msn-news
87,8,local
87,9,msn-news
87,10,front-page
87,11,living
87,12,news
87,13,on-air
87,14,news
87,15,local
87,16,news
87,17,msn-news
87,18,front-page
87,19,on-air
87,20,sports
87,21,on-air
87,22,opinion
87,23,news
87,24,msn-news
87,25,front-page
87,26,news
87,27,on-air
87,28,health
88,0,on-air
88,1,local
88,2,weather
88,3,health
88,4,local
88,5,health
88,6,opinion
88,7,health
88,8,weather
89,0,on-air
89,1,misc
89,2,local
89,3,misc
89,4,local
89,5,opinion
89,6,on-air
89,7,opinion
89,8,news
89,9,local
90,0,on-air
90,1,news
90,2,misc
90,3,local
90,4,misc
90,5,local
90,6,on-air
90,7,weather
90,8,news
91,0,on-air
91,1,misc
91,2,on-air
91,3,misc
91,4,on-air
91,5,msn-news
91,6,news
91,7,msn-news
91,8,news
92,0,on-air
92,1,misc
92,2,on-air
92,3,misc
92,4,on-air
92,5,misc
92,6,on-air
92,7,misc
92,8,on-air
92,9,misc
92,10,on-air
92,11,misc
92,12,on-air
93,0,on-air
93,1,misc
93,2,on-air
93,3,misc
93,4,on-air
93,5,misc
93,6,on-air
93,7,summary
93,8,misc
94,0,on-air
94,1,msn-news
94,2,misc
94,3,front-page
94,4,msn-news
94,5,front-page
94,6,local
94,7,front-page
94,8,msn-news
94,9,tech
94,10,msn-news
95,0,on-air
95,1,misc
95,2,on-air
95,3,misc
95,4,on-air
95,5,summary
95,6,tech
95,7,on-air
95,8,weather
96,0,on-air
96,1,misc
96,2,on-air
96,3,sports
96,4,misc
96,5,sports
96,6,front-page
96,7,news
96,8,misc
96,9,front-page
96,10,health
97,0,on-air
97,1,tech
97,2,business
97,3,news
97,4,msn-news
97,5,tech
97,6,msn-news
97,7,local
97,8,tech
97,9,msn-news
98,0,on-air
98,1,weather
98,2,news
98,3,health
98,4,news
98,5,misc
98,6,local
98,7,misc
98,8,local
98,9,misc
98,10,local
98,11,misc
98,12,local
98,13,misc
98,14,local
98,15,misc
98,16,local
98,17,misc
98,18,local
98,19,misc
98,20,local
99,0,on-air
99,1,misc
99,2,on-air
99,3,misc
99,4,on-air
99,5,misc
99,6,on-air
99,7,misc
99,8,on-air
99,9,misc
100,0,on-air
100,1,front-page
100,2,misc
100,3,front-page
100,4,misc
100,5,front-page
100,6,on-air
100,7,front-page
100,8,on-air
100,9,front-page
101,0,on-air
101,1,summary
101,2,health
101,3,on-air
101,4,summary
101,5,on-air
101,6,summary
101,7,health
101,8,living
101,9,news
101,10,local
101,11,living
101,12,news
101,13,travel
102,0,on-air
102,1,front-page
102,2,health
102,3,front-page
102,4,health
102,5,news
102,6,health
102,7,front-page
102,8,health
103,0,on-air
103,1,news
103,2,summary
103,3,news
103,4,weather
103,5,opinion
103,6,on-air
103,7,news
103,8,health
103,9,misc
103,10,tech
103,11,news
103,12,business
103,13,sports
103,14,front-page
103,15,living
103,16,summary
103,17,news
103,18,summary
103,19,news
103,20,summary
103,21,news
104,0,on-air
104,1,living
104,2,health
104,3,news
104,4,living
104,5,sports
104,6,front-page
104,7,sports
104,8,news
104,9,on-air
104,10,living
104,11,sports
104,12,living
105,0,on-air
105,1,misc
105,2,news
105,3,misc
105,4,opinion
105,5,sports
105,6,local
105,7,sports
105,8,news
106,0,on-air
106,1,misc
106,2,on-air
106,3,misc
106,4,on-air
106,5,msn-news
106,6,on-air
106,7,front-page
106,8,health
106,9,front-page
107,0,on-air
107,1,summary
107,2,health
107,3,summary
107,4,on-air
107,5,tech
107,6,sports
107,7,msn-sports
107,8,sports
107,9,msn-sports
107,10,local
107,11,sports
108,0,on-air
108,1,living
108,2,sports
108,3,living
108,4,sports
108,5,living
108,6,front-page
108,7,summary
108,8,on-air
108,9,living
108,10,on-air
108,11,front-page
108,12,on-air
108,13,front-page
108,14,tech
108,15,on-air
108,16,front-page
108,17,on-air
108,18,tech
109,0,on-air
109,1,misc
109,2,on-air
109,3,msn-news
109,4,living
109,5,msn-news
109,6,living
109,7,msn-news
109,8,living
110,0,on-air
110,1,summary
110,2,opinion
110,3,summary
110,4,on-air
110,5,summary
110,6,health
110,7,summary
110,8,on-air
110,9,health
110,10,summary
110,11,on-air
110,12,summary
111,0,on-air
111,1,news
111,2,weather
111,3,news
111,4,weather
111,5,news
111,6,local
111,7,misc
111,8,local
111,9,misc
111,10,local
112,0,on-air
112,1,weather
112,2,news
112,3,weather
112,4,msn-news
112,5,on-air
112,6,misc
112,7,msn-news
112,8,on-air
113,0,on-air
113,1,front-page
113,2,business
113,3,front-page
113,4,business
113,5,front-page
113,6,living
113,7,front-page
113,8,business
113,9,front-page
113,10,travel
113,11,front-page
113,12,news
113,13,front-page
114,0,on-air
114,1,front-page
114,2,misc
114,3,front-page
114,4,msn-sports
114,5,front-page
114,6,living
114,7,sports
114,8,front-page
114,9,local
114,10,front-page
115,0,on-air
115,1,news
115,2,front-page
115,3,news
115,4,sports
115,5,front-page
115,6,misc
115,7,front-page
115,8,on-air
116,0,on-air
116,1,msn-news
116,2,front-page
116,3,opinion
116,4,front-page
116,5,opinion
116,6,msn-news
116,7,front-page
116,8,opinion
116,9,front-page
116,10,opinion
117,0,on-air
117,1,misc
117,2,on-air
117,3,misc
117,4,on-air
117,5,misc
117,6,on-air
117,7,misc
117,8,on-air
117,9,misc
117,10,on-air
117,11,misc
117,12,on-air
118,0,on-air
118,1,local
118,2,news
118,3,local
118,4,business
118,5,local
118,6,msn-news
118,7,on-air
118,8,msn-news
119,0,on-air
119,1,msn-news
119,2,local
119,3,sports
119,4,local
119,5,living
119,6,health
119,7,misc
119,8,health
119,9,misc
119,10,health
119,11,misc
119,12,local
119,13,living
120,0,on-air
120,1,summary
120,2,news
120,3,on-air
120,4,news
120,5,misc
120,6,front-page
120,7,local
120,8,front-page
120,9,news
120,10,health
120,11,on-air
120,12,news
120,13,local
120,14,health
120,15,local
120,16,news
120,17,local
120,18,news
120,19,on-air
120,20,news
120,21,front-page
120,22,on-air
120,23,front-page
120,24,on-air
120,25,front-page
120,26,news
120,27,front-page
120,28,on-air
121,0,on-air
121,1,news
121,2,front-page
121,3,sports
121,4,front-page
121,5,opinion
121,6,news
121,7,opinion
121,8,news
121,9,front-page
121,10,on-air
121,11,front-page
121,12,news
121,13,local
121,14,news
121,15,front-page
121,16,sports
121,17,on-air
121,18,front-page
121,19,opinion
121,20,front-page
122,0,on-air
122,1,front-page
122,2,on-air
122,3,health
122,4,news
122,5,health
122,6,news
122,7,health
122,8,local
122,9,on-air
122,10,news
122,11,on-air
122,12,misc
123,0,on-air
123,1,front-page
123,2,health
123,3,news
123,4,business
123,5,tech
123,6,travel
123,7,living
123,8,on-air
123,9,living
123,10,news
123,11,weather
123,12,opinion
124,0,on-air
124,1,local
124,2,news
124,3,living
124,4,local
124,5,on-air
124,6,news
124,7,sports
124,8,local
125,0,on-air
125,1,summary
125,2,on-air
125,3,msn-news
125,4,on-air
125,5,front-page
125,6,summary
125,7,opinion
125,8,on-air
126,0,on-air
126,1,msn-news
126,2,front-page
126,3,news
126,4,front-page
126,5,news
126,6,front-page
126,7,tech
126,8,business
126,9,tech
126,10,on-air
126,11,front-page
127,0,on-air
127,1,misc
127,2,on-air
127,3,misc
127,4,summary
127,5,health
127,6,summary
127,7,misc
127,8,on-air
128,0,on-air
128,1,front-page
128,2,business
128,3,news
128,4,health
128,5,on-air
128,6,local
128,7,news
128,8,on-air
128,9,health
129,0,on-air
129,1,front-page
129,2,business
129,3,living
129,4,business
129,5,front-page
129,6,health
129,7,on-air
129,8,misc
129,9,local
129,10,misc
129,11,local
130,0,on-air
130,1,front-page
130,2,on-air
130,3,front-page
130,4,on-air
130,5,front-page
130,6,on-air
130,7,front-page
130,8,on-air
130,9,front-page
131,0,on-air
131,1,msn-news
131,2,weather
131,3,msn-news
131,4,weather
131,5,news
131,6,on-air
131,7,tech
131,8,business
132,0,on-air
132,1,opinion
132,2,on-air
132,3,opinion
132,4,misc
132,5,local
132,6,misc
132,7,local
132,8,on-air
132,9,front-page
132,10,on-air
132,11,front-page
132,12,on-air
132,13,health
132,14,on-air
132,15,front-page
132,16,on-air
132,17,front-page
132,18,on-air
133,0,on-air
133,1,local
133,2,misc
133,3,msn-news
133,4,misc
133,5,msn-news
133,6,local
133,7,misc
133,8,msn-news
133,9,local
133,10,misc
133,11,front-page
133,12,news
133,13,on-air
133,14,misc
133,15,local
133,16,news
133,17,local
133,18,opinion
134,0,on-air
134,1,local
134,2,misc
134,3,local
134,4,misc
134,5,local
134,6,news
134,7,health
134,8,news
134,9,local
134,10,health
134,11,summary
134,12,health
135,0,on-air
135,1,msn-news
135,2,front-page
135,3,news
135,4,msn-news
135,5,front-page
135,6,news
135,7,msn-news
135,8,local
135,9,front-page
135,10,news
136,0,on-air
136,1,misc
136,2,on-air
136,3,misc
136,4,on-air
136,5,front-page
136,6,news
136,7,local
136,8,news
137,0,on-air
137,1,summary
137,2,health
137,3,misc
137,4,on-air
137,5,misc
137,6,on-air
137,7,misc
137,8,on-air
137,9,opinion
137,10,on-air
137,11,opinion
137,12,health
137,13,msn-news
138,0,on-air
138,1,misc
138,2,on-air
138,3,misc
138,4,on-air
138,5,misc
138,6,on-air
138,7,misc
138,8,weather
139,0,on-air
139,1,summary
139,2,misc
139,3,on-air
139,4,misc
139,5,on-air
139,6,summary
139,7,opinion
139,8,summary
140,0,on-air
140,1,front-page
140,2,news
140,3,on-air
140,4,misc
140,5,local
140,6,misc
140,7,local
140,8,on-air
140,9,summary
140,10,on-air
140,11,summary
140,12,health
140,13,summary
140,14,on-air
140,15,health
140,16,local
140,17,opinion
140,18,weather
141,0,on-air
141,1,msn-news
141,2,health
141,3,opinion
141,4,news
141,5,misc
141,6,local
141,7,health
141,8,misc
141,9,health
141,10,tech
142,0,on-air
142,1,weather
142,2,news
142,3,on-air
142,4,sports
142,5,news
142,6,on-air
142,7,news
142,8,front-page
142,9,health
143,0,on-air
143,1,summary
143,2,on-air
143,3,summary
143,4,misc
143,5,on-air
143,6,misc
143,7,on-air
143,8,news
143,9,on-air
143,10,news
144,0,on-air
144,1,summary
144,2,living
144,3,summary
144,4,opinion
144,5,misc
144,6,local
144,7,misc
144,8,local
144,9,misc
144,10,local
144,11,business
144,12,local
145,0,on-air
145,1,misc
145,2,on-air
145,3,front-page
145,4,on-air
145,5,health
145,6,on-air
145,7,front-page
145,8,on-air
145,9,news
145,10,front-page
146,0,on-air
146,1,misc
146,2,on-air
146,3,misc
146,4,on-air
146,5,misc
146,6,on-air
146,7,msn-news
146,8,business
147,0,on-air
147,1,front-page
147,2,sports
147,3,front-page
147,4,business
147,5,misc
147,6,local
147,7,misc
147,8,local
147,9,misc
147,10,news
147,11,local
148,0,on-air
148,1,misc
148,2,on-air
148,3,misc
148,4,on-air
148,5,misc
148,6,on-air
148,7,misc
148,8,on-air
148,9,misc
148,10,on-air
148,11,misc
148,12,on-air
148,13,local
148,14,on-air
148,15,misc
148,16,news
148,17,on-air
148,18,misc
148,19,on-air
148,20,misc
148,21,on-air
148,22,misc
148,23,on-air
148,24,misc
148,25,on-air
148,26,misc
148,27,on-air
148,28,misc
148,29,on-air
