x,y,value
233,4,handbags
233,5,clothing
234,0,movies
234,1,electronics
235,0,electronics
235,1,computers
235,2,home&garden
235,3,handbags
235,4,clothing
236,0,movies
236,1,games
236,2,electronics
236,3,computers
236,4,home&garden
237,0,games
237,1,electronics
237,2,computers
238,0,movies
238,1,computers
238,2,electronics
238,3,home&garden
239,0,electronics
239,1,home&garden
240,0,electronics
240,1,computers
240,2,home&garden
240,3,handbags
240,4,clothing
241,0,electronics
241,1,home&garden
242,0,electronics
242,1,clothing
243,0,electronics
243,1,handbags
244,0,electronics
244,1,clothing
245,0,movies
245,1,electronics
246,0,movies
246,1,electronics
246,2,computers
247,0,movies
247,1,electronics
247,2,computers
247,3,home&garden
247,4,handbags
247,5,clothing
248,0,movies
248,1,electronics
248,2,clothing
249,0,electronics
249,1,computers
249,2,home&garden
249,3,handbags
249,4,clothing
250,0,movies
250,1,electronics
251,0,games
251,1,electronics
252,0,clothing
252,1,movies
252,2,electronics
253,0,electronics
253,1,computers
254,0,electronics
254,1,computers
254,2,home&garden
254,3,handbags
255,0,games
255,1,electronics
256,0,movies
256,1,electronics
257,0,handbags
257,1,electronics
258,0,clothing
258,1,electronics
258,2,computers
259,0,electronics
259,1,computers
259,2,home&garden
260,0,games
260,1,electronics
261,0,electronics
261,1,computers
262,0,electronics
262,1,computers
263,0,clothing
263,1,electronics
264,0,computers
264,1,electronics
264,2,home&garden
264,3,handbags
264,4,clothing
265,0,games
265,1,electronics
266,0,movies
266,1,electronics
266,2,computers
266,3,home&garden
266,4,handbags
267,0,electronics
267,1,computers
268,0,movies
268,1,electronics
269,0,electronics
269,1,computers
269,2,home&garden
269,3,handbags
269,4,clothing
270,0,computers
270,1,electronics
270,2,home&garden
270,3,handbags
271,0,electronics
271,1,computers
272,0,movies
272,1,electronics
273,0,games
273,1,electronics
273,2,computers
274,0,electronics
274,1,computers
274,2,home&garden
274,3,handbags
274,4,clothing
275,0,electronics
275,1,computers
275,2,home&garden
275,3,handbags
276,0,clothing
276,1,electronics
277,0,games
277,1,electronics
278,0,electronics
278,1,computers
278,2,home&garden
278,3,handbags
279,0,electronics
279,1,computers
279,2,home&garden
279,3,handbags
280,0,electronics
280,1,computers
281,0,electronics
281,1,home&garden
281,2,handbags
282,0,games
282,1,electronics
283,0,electronics
283,1,computers
283,2,home&garden
283,3,handbags
284,0,clothing
284,1,electronics
285,0,electronics
285,1,computers
286,0,electronics
286,1,computers
287,0,movies
287,1,electronics
288,0,electronics
288,1,home&garden
288,2,handbags
289,0,electronics
289,1,computers
290,0,movies
290,1,electronics
291,0,computers
291,1,electronics
292,0,computers
292,1,electronics
292,2,home&garden
292,3,handbags
293,0,computers
293,1,electronics
294,0,electronics
294,1,clothing
295,0,movies
295,1,electronics
295,2,games
295,3,computers
295,4,home&garden
295,5,handbags
296,0,handbags
296,1,electronics
296,2,computers
297,0,electronics
297,1,computers
298,0,handbags
298,1,electronics
298,2,games
299,0,home&garden
299,1,electronics
300,0,movies
300,1,electronics
301,0,electronics
301,1,computers
301,2,home&garden
302,0,movies
302,1,electronics
302,2,clothing
302,3,home&garden
302,4,computers
303,0,electronics
303,1,computers
304,0,games
304,1,electronics
304,2,computers
305,0,movies
305,1,electronics
305,2,computers
305,3,home&garden
305,4,handbags
305,5,clothing
306,0,handbags
306,1,games
306,2,electronics
307,0,electronics
307,1,computers
307,2,handbags
307,3,clothing
307,4,home&garden
308,0,games
308,1,electronics
309,0,electronics
309,1,computers
310,0,movies
310,1,home&garden
310,2,computers
310,3,electronics
311,0,movies
311,1,games
311,2,electronics
311,3,computers
311,4,home&garden
311,5,handbags
312,0,movies
312,1,electronics
312,2,computers
313,0,games
313,1,electronics
313,2,computers
314,0,electronics
314,1,computers
314,2,home&garden
315,0,clothing
315,1,electronics
316,0,electronics
316,1,computers
317,0,electronics
317,1,computers
317,2,home&garden
318,0,handbags
318,1,games
318,2,movies
318,3,electronics
319,0,movies
319,1,clothing
319,2,electronics
320,0,clothing
320,1,electronics
320,2,computers
321,0,clothing
321,1,home&garden
321,2,computers
321,3,electronics
322,0,electronics
322,1,computers
323,0,movies
323,1,electronics
324,0,movies
324,1,electronics
325,0,home&garden
325,1,movies
325,2,handbags
325,3,electronics
325,4,automotive
326,0,movies
326,1,electronics
327,0,electronics
327,1,home&garden
327,2,handbags
327,3,clothing
328,0,games
328,1,electronics
328,2,computers
328,3,home&garden
328,4,handbags
329,0,electronics
329,1,computers
329,2,home&garden
329,3,handbags
329,4,clothing
330,0,clothing
330,1,movies
330,2,home&garden
330,3,electronics
331,0,electronics
331,1,movies
332,0,handbags
332,1,movies
332,2,games
332,3,electronics
333,0,electronics
333,1,computers
333,2,home&garden
333,3,handbags
334,0,movies
334,1,electronics
335,0,electronics
335,1,home&garden
336,0,electronics
336,1,computers
337,0,movies
337,1,electronics
337,2,clothing
338,0,electronics
338,1,computers
339,0,clothing
339,1,electronics
339,2,computers
340,0,electronics
340,1,clothing
341,0,electronics
341,1,home&garden
341,2,handbags
342,0,handbags
342,1,electronics
342,2,games
343,0,electronics
343,1,home&garden
344,0,handbags
344,1,electronics
345,0,electronics
345,1,computers
346,0,electronics
346,1,handbags
346,2,computers
346,3,home&garden
346,4,clothing
347,0,games
347,1,electronics
347,2,computers
347,3,home&garden
348,0,electronics
348,1,computers
349,0,home&garden
349,1,electronics
350,0,electronics
350,1,computers
351,0,movies
351,1,electronics
351,2,clothing
352,0,electronics
352,1,computers
352,2,home&garden
352,3,handbags
353,0,movies
353,1,games
353,2,electronics
353,3,computers
353,4,home&garden
353,5,handbags
354,0,clothing
354,1,movies
354,2,electronics
354,3,handbags
354,4,home&garden
355,0,clothing
355,1,movies
355,2,electronics
355,3,computers
355,4,home&garden
355,5,handbags
356,0,movies
356,1,electronics
357,0,electronics
357,1,computers
357,2,home&garden
358,0,games
358,1,electronics
358,2,computers
359,0,movies
359,1,electronics
360,0,electronics
360,1,home&garden
361,0,electronics
361,1,handbags
362,0,electronics
362,1,clothing
363,0,movies
363,1,electronics
364,0,electronics
364,1,computers
364,2,home&garden
365,0,electronics
365,1,computers
366,0,electronics
366,1,computers
366,2,home&garden
367,0,electronics
367,1,computers
367,2,home&garden
367,3,handbags
368,0,electronics
368,1,computers
368,2,home&garden
369,0,movies
369,1,electronics
370,0,computers
370,1,electronics
370,2,home&garden
370,3,handbags
371,0,electronics
371,1,computers
372,0,electronics
372,1,computers
372,2,clothing
373,0,electronics
373,1,computers
373,2,home&garden
374,0,computers
374,1,electronics
374,2,games
374,3,handbags
375,0,movies
375,1,electronics
376,0,clothing
376,1,movies
376,2,electronics
376,3,computers
377,0,electronics
377,1,computers
378,0,games
378,1,electronics
378,2,computers
378,3,home&garden
379,0,movies
379,1,electronics
380,0,clothing
380,1,movies
380,2,electronics
381,0,electronics
381,1,computers
381,2,home&garden
381,3,handbags
382,0,electronics
382,1,computers
382,2,home&garden
382,3,handbags
383,0,games
383,1,electronics
383,2,clothing
383,3,computers
383,4,home&garden
383,5,handbags
384,0,electronics
384,1,computers
385,0,clothing
385,1,movies
385,2,electronics
386,0,electronics
386,1,computers
386,2,home&garden
387,0,handbags
387,1,movies
387,2,games
387,3,electronics
387,4,computers
