x,y,value
47,3,on-air
47,4,health
47,5,on-air
47,6,health
47,7,misc
47,8,health
47,9,news
47,10,tech
47,11,news
47,12,sports
47,13,front-page
47,14,living
48,0,health
48,1,front-page
48,2,weather
48,3,health
48,4,weather
48,5,summary
48,6,news
48,7,summary
48,8,news
48,9,health
48,10,news
48,11,front-page
48,12,news
48,13,summary
48,14,news
48,15,front-page
48,16,news
48,17,summary
48,18,news
48,19,health
48,20,opinion
48,21,living
48,22,misc
48,23,on-air
48,24,tech
48,25,health
48,26,front-page
48,27,local
48,28,front-page
48,29,local
48,30,health
48,31,local
48,32,front-page
48,33,local
48,34,tech
48,35,local
48,36,living
48,37,opinion
48,38,sports
48,39,business
48,40,news
48,41,local
48,42,on-air
48,43,local
48,44,on-air
49,0,health
49,1,summary
49,2,health
49,3,summary
49,4,misc
49,5,summary
49,6,opinion
49,7,news
49,8,front-page
50,0,health
50,1,summary
50,2,on-air
50,3,misc
50,4,on-air
50,5,misc
50,6,on-air
50,7,summary
50,8,news
50,9,health
51,0,health
51,1,front-page
51,2,health
51,3,front-page
51,4,health
51,5,front-page
51,6,health
51,7,front-page
51,8,health
51,9,front-page
51,10,health
51,11,front-page
51,12,health
51,13,front-page
51,14,health
52,0,health
52,1,on-air
52,2,front-page
52,3,health
52,4,on-air
52,5,health
52,6,front-page
52,7,health
52,8,front-page
53,0,health
53,1,business
53,2,health
53,3,news
53,4,on-air
53,5,health
53,6,news
53,7,health
53,8,business
53,9,health
54,0,health
54,1,on-air
54,2,tech
54,3,on-air
54,4,news
54,5,business
54,6,health
54,7,local
54,8,health
54,9,news
54,10,health
54,11,local
54,12,news
54,13,health
54,14,tech
54,15,health
54,16,on-air
54,17,opinion
54,18,business
54,19,misc
54,20,business
55,0,health
55,1,tech
55,2,health
55,3,misc
55,4,local
55,5,misc
55,6,local
55,7,news
55,8,misc
55,9,news
55,10,health
55,11,news
55,12,health
55,13,local
55,14,misc
55,15,local
56,0,health
56,1,news
56,2,tech
56,3,living
56,4,health
56,5,misc
56,6,business
56,7,sports
56,8,business
56,9,news
57,0,health
57,1,front-page
57,2,on-air
57,3,misc
57,4,local
57,5,on-air
57,6,misc
57,7,on-air
57,8,misc
57,9,on-air
57,10,misc
57,11,on-air
58,0,health
58,1,msn-news
58,2,front-page
58,3,news
58,4,health
58,5,living
58,6,health
58,7,living
58,8,msn-news
58,9,on-air
58,10,msn-news
59,0,health
59,1,news
59,2,on-air
59,3,health
59,4,news
59,5,front-page
59,6,news
59,7,on-air
59,8,news
59,9,on-air
59,10,front-page
59,11,bbs
59,12,on-air
59,13,health
59,14,on-air
59,15,misc
59,16,on-air
59,17,tech
59,18,on-air
59,19,health
59,20,on-air
59,21,news
59,22,on-air
60,0,health
60,1,misc
60,2,health
60,3,misc
60,4,news
60,5,misc
60,6,health
60,7,misc
60,8,health
61,0,health
61,1,tech
61,2,health
61,3,tech
61,4,health
61,5,news
61,6,health
61,7,business
61,8,health
61,9,business
61,10,health
61,11,business
61,12,health
61,13,sports
61,14,misc
62,0,health
62,1,front-page
62,2,local
62,3,front-page
62,4,local
62,5,front-page
62,6,misc
62,7,front-page
62,8,local
62,9,front-page
63,0,health
63,1,front-page
63,2,news
63,3,front-page
63,4,misc
63,5,front-page
63,6,summary
63,7,misc
63,8,local
63,9,misc
63,10,local
63,11,on-air
63,12,front-page
63,13,on-air
64,0,health
64,1,front-page
64,2,on-air
64,3,front-page
64,4,on-air
64,5,front-page
64,6,on-air
64,7,front-page
64,8,on-air
64,9,front-page
64,10,on-air
64,11,front-page
65,0,health
65,1,front-page
65,2,health
65,3,news
65,4,front-page
65,5,tech
65,6,front-page
65,7,health
65,8,summary
65,9,health
65,10,summary
65,11,health
65,12,news
65,13,front-page
65,14,on-air
65,15,misc
65,16,news
65,17,misc
65,18,news
65,19,misc
65,20,front-page
65,21,opinion
65,22,front-page
65,23,news
65,24,health
65,25,news
65,26,health
66,0,health
66,1,news
66,2,health
66,3,on-air
66,4,news
66,5,health
66,6,on-air
66,7,news
66,8,tech
66,9,living
66,10,on-air
66,11,news
67,0,health
67,1,news
67,2,health
67,3,misc
67,4,health
67,5,on-air
67,6,health
67,7,misc
67,8,health
67,9,misc
68,0,health
68,1,news
68,2,health
68,3,front-page
68,4,local
68,5,front-page
68,6,local
68,7,front-page
68,8,on-air
68,9,misc
68,10,on-air
68,11,misc
68,12,on-air
68,13,misc
68,14,on-air
68,15,front-page
69,0,health
69,1,news
69,2,health
69,3,news
69,4,health
69,5,misc
69,6,health
69,7,news
69,8,health
69,9,news
69,10,health
70,0,health
70,1,misc
70,2,front-page
70,3,on-air
70,4,front-page
70,5,on-air
70,6,front-page
70,7,on-air
70,8,misc
70,9,front-page
70,10,on-air
70,11,front-page
70,12,on-air
71,0,health
71,1,business
71,2,health
71,3,local
71,4,misc
71,5,health
71,6,misc
71,7,health
71,8,business
71,9,health
71,10,local
71,11,misc
71,12,health
71,13,misc
71,14,health
72,0,health
72,1,local
72,2,living
72,3,misc
72,4,local
72,5,news
72,6,summary
72,7,news
72,8,living
73,0,health
73,1,summary
73,2,opinion
73,3,living
73,4,opinion
73,5,misc
73,6,health
73,7,business
73,8,health
73,9,news
73,10,health
73,11,misc
73,12,health
73,13,misc
73,14,health
74,0,health
74,1,local
74,2,health
74,3,tech
74,4,local
74,5,tech
74,6,health
74,7,tech
74,8,health
74,9,local
75,0,health
75,1,on-air
75,2,misc
75,3,health
75,4,summary
75,5,health
75,6,on-air
75,7,health
75,8,news
75,9,tech
75,10,misc
75,11,local
75,12,misc
75,13,local
75,14,news
75,15,on-air
75,16,misc
75,17,health
75,18,misc
75,19,health
75,20,misc
75,21,health
76,0,health
76,1,front-page
76,2,living
76,3,opinion
76,4,health
76,5,front-page
76,6,opinion
76,7,living
76,8,front-page
76,9,living
76,10,opinion
76,11,living
76,12,front-page
76,13,living
76,14,news
76,15,front-page
76,16,news
76,17,front-page
76,18,living
76,19,opinion
76,20,living
76,21,front-page
76,22,living
76,23,opinion
76,24,sports
76,25,front-page
76,26,living
76,27,on-air
76,28,news
76,29,living
76,30,news
76,31,front-page
76,32,living
77,0,health
77,1,front-page
77,2,health
77,3,front-page
77,4,health
77,5,front-page
77,6,health
77,7,front-page
77,8,health
77,9,front-page
77,10,health
77,11,front-page
77,12,health
77,13,front-page
77,14,health
77,15,on-air
77,16,front-page
77,17,health
77,18,front-page
77,19,health
78,0,health
78,1,news
78,2,summary
78,3,news
78,4,front-page
78,5,news
78,6,opinion
78,7,weather
78,8,news
78,9,on-air
78,10,health
78,11,living
78,12,misc
78,13,tech
78,14,sports
78,15,business
78,16,news
78,17,summary
78,18,front-page
79,0,health
79,1,business
79,2,front-page
79,3,health
79,4,msn-news
79,5,health
79,6,msn-news
79,7,news
79,8,msn-news
80,0,health
80,1,front-page
80,2,business
80,3,summary
80,4,health
80,5,business
80,6,living
80,7,travel
80,8,news
80,9,sports
80,10,business
80,11,health
80,12,tech
80,13,living
80,14,on-air
80,15,opinion
80,16,weather
80,17,front-page
80,18,on-air
80,19,news
80,20,on-air
80,21,business
80,22,sports
80,23,tech
80,24,health
80,25,on-air
80,26,living
80,27,opinion
80,28,weather
80,29,tech
80,30,sports
80,31,business
81,0,health
81,1,front-page
81,2,news
81,3,front-page
81,4,on-air
81,5,news
81,6,misc
81,7,news
81,8,misc
81,9,on-air
81,10,misc
82,0,health
82,1,news
82,2,front-page
82,3,health
82,4,news
82,5,on-air
82,6,misc
82,7,on-air
82,8,misc
83,0,health
83,1,news
83,2,health
83,3,news
83,4,front-page
83,5,misc
83,6,front-page
83,7,business
83,8,front-page
83,9,news
83,10,on-air
83,11,business
83,12,on-air
84,0,health
84,1,business
84,2,health
84,3,tech
84,4,living
84,5,tech
84,6,on-air
84,7,tech
84,8,front-page
84,9,tech
84,10,business
84,11,living
84,12,business
85,0,health
85,1,news
85,2,front-page
85,3,misc
85,4,on-air
85,5,misc
85,6,on-air
85,7,misc
85,8,news
85,9,health
86,0,health
86,1,living
86,2,on-air
86,3,living
86,4,on-air
86,5,living
86,6,on-air
86,7,living
86,8,health
86,9,on-air
86,10,living
87,0,health
87,1,misc
87,2,health
87,3,misc
87,4,on-air
87,5,health
87,6,on-air
87,7,health
87,8,on-air
87,9,health
87,10,on-air
87,11,health
87,12,on-air
87,13,news
87,14,on-air
87,15,news
87,16,on-air
87,17,news
87,18,health
88,0,health
88,1,business
88,2,health
88,3,news
88,4,misc
88,5,health
88,6,misc
88,7,health
88,8,weather
89,0,health
89,1,opinion
89,2,news
89,3,opinion
89,4,news
89,5,opinion
89,6,news
89,7,opinion
89,8,summary
89,9,health
89,10,summary
89,11,tech
89,12,summary
89,13,living
90,0,health
90,1,news
90,2,front-page
90,3,on-air
90,4,health
90,5,news
90,6,on-air
90,7,front-page
90,8,summary
90,9,health
90,10,news
91,0,health
91,1,misc
91,2,local
91,3,sports
91,4,on-air
91,5,sports
91,6,business
91,7,msn-sports
91,8,front-page
91,9,local
91,10,misc
91,11,local
91,12,health
92,0,health
92,1,news
92,2,business
92,3,local
92,4,tech
92,5,news
92,6,sports
92,7,business
92,8,living
93,0,health
93,1,misc
93,2,health
93,3,summary
93,4,on-air
93,5,misc
93,6,on-air
93,7,misc
93,8,on-air
93,9,summary
93,10,on-air
93,11,summary
93,12,misc
93,13,on-air
93,14,summary
93,15,opinion
93,16,on-air
93,17,summary
94,0,health
94,1,front-page
94,2,health
94,3,business
94,4,front-page
94,5,health
94,6,front-page
94,7,health
94,8,front-page
94,9,health
94,10,front-page
94,11,health
94,12,front-page
94,13,health
94,14,front-page
94,15,health
94,16,front-page
94,17,health
94,18,front-page
94,19,health
94,20,front-page
94,21,health
94,22,front-page
94,23,local
94,24,front-page
94,25,health
94,26,front-page
94,27,health
94,28,front-page
94,29,misc
94,30,front-page
94,31,health
94,32,front-page
95,0,health
95,1,summary
95,2,misc
95,3,on-air
95,4,summary
95,5,on-air
95,6,summary
95,7,tech
95,8,summary
95,9,news
95,10,weather
95,11,news
96,0,health
96,1,summary
96,2,tech
96,3,summary
96,4,tech
96,5,health
96,6,living
96,7,travel
96,8,living
97,0,health
97,1,front-page
97,2,health
97,3,opinion
97,4,tech
97,5,business
97,6,sports
97,7,business
97,8,tech
97,9,living
97,10,on-air
97,11,news
98,0,health
98,1,business
98,2,health
98,3,business
98,4,on-air
98,5,tech
98,6,msn-news
98,7,business
98,8,tech
99,0,health
99,1,living
99,2,health
99,3,on-air
99,4,opinion
99,5,sports
99,6,misc
99,7,local
99,8,travel
99,9,misc
99,10,local
99,11,on-air
99,12,opinion
99,13,weather
99,14,tech
99,15,weather
100,0,health
100,1,news
100,2,health
100,3,news
100,4,health
100,5,local
100,6,news
100,7,health
100,8,local
100,9,health
101,0,health
101,1,living
101,2,tech
101,3,news
101,4,on-air
101,5,health
101,6,news
101,7,health
101,8,on-air
101,9,misc
101,10,on-air
101,11,misc
101,12,front-page
101,13,on-air
101,14,misc
101,15,on-air
101,16,misc
102,0,health
102,1,news
102,2,on-air
102,3,health
102,4,misc
102,5,local
102,6,misc
102,7,local
102,8,health
103,0,health
103,1,summary
103,2,health
103,3,summary
103,4,health
103,5,summary
103,6,health
103,7,summary
103,8,health
103,9,on-air
104,0,health
104,1,on-air
104,2,news
104,3,on-air
104,4,front-page
104,5,health
104,6,front-page
104,7,on-air
104,8,news
105,0,health
105,1,tech
105,2,health
105,3,msn-news
105,4,on-air
105,5,msn-news
105,6,news
105,7,msn-news
105,8,on-air
105,9,msn-news
106,0,health
106,1,on-air
106,2,health
106,3,living
106,4,on-air
106,5,living
106,6,on-air
106,7,living
106,8,on-air
106,9,business
106,10,living
106,11,business
106,12,living
106,13,tech
106,14,on-air
106,15,living
106,16,health
107,0,health
107,1,front-page
107,2,news
107,3,front-page
107,4,weather
107,5,health
107,6,front-page
107,7,business
107,8,front-page
107,9,business
107,10,front-page
107,11,news
107,12,front-page
108,0,health
108,1,on-air
108,2,health
108,3,news
108,4,on-air
108,5,news
108,6,on-air
108,7,living
108,8,travel
109,0,health
109,1,summary
109,2,tech
109,3,local
109,4,misc
109,5,local
109,6,living
109,7,local
109,8,news
109,9,on-air
109,10,health
109,11,front-page
109,12,on-air
110,0,health
110,1,front-page
110,2,business
110,3,sports
110,4,front-page
110,5,news
110,6,front-page
110,7,business
110,8,sports
111,0,health
111,1,front-page
111,2,travel
111,3,front-page
111,4,living
111,5,front-page
111,6,tech
111,7,front-page
111,8,tech
111,9,front-page
111,10,news
111,11,front-page
111,12,news
111,13,front-page
111,14,health
111,15,on-air
111,16,front-page
111,17,news
111,18,front-page
111,19,tech
111,20,front-page
111,21,business
112,0,health
112,1,summary
112,2,health
112,3,news
112,4,summary
112,5,news
112,6,living
112,7,on-air
112,8,misc
112,9,local
112,10,misc
112,11,local
112,12,misc
112,13,local
112,14,misc
112,15,local
112,16,misc
112,17,local
112,18,on-air
113,0,health
113,1,front-page
113,2,health
113,3,front-page
113,4,health
113,5,opinion
113,6,health
113,7,front-page
113,8,health
114,0,health
114,1,business
114,2,front-page
114,3,news
114,4,living
114,5,travel
114,6,news
114,7,health
114,8,news
114,9,business
114,10,health
114,11,news
114,12,health
114,13,business
114,14,summary
114,15,news
114,16,living
114,17,travel
114,18,health
114,19,news
114,20,travel
114,21,business
114,22,sports
114,23,tech
114,24,news
114,25,front-page
114,26,summary
114,27,news
114,28,travel
114,29,opinion
114,30,living
114,31,business
114,32,living
114,33,sports
114,34,health
114,35,news
114,36,travel
114,37,opinion
114,38,weather
114,39,on-air
114,40,living
114,41,summary
114,42,tech
114,43,misc
114,44,health
114,45,sports
114,46,business
114,47,on-air
114,48,front-page
114,49,news
114,50,summary
114,51,front-page
114,52,news
114,53,summary
114,54,news
114,55,summary
114,56,front-page
114,57,news
114,58,opinion
114,59,news
114,60,opinion
114,61,health
114,62,business
114,63,news
114,64,on-air
114,65,news
114,66,summary
114,67,opinion
114,68,weather
114,69,summary
114,70,on-air
114,71,tech
114,72,living
114,73,health
114,74,misc
114,75,business
114,76,news
114,77,sports
114,78,news
115,0,health
115,1,on-air
115,2,opinion
115,3,bbs
115,4,health
115,5,on-air
115,6,news
115,7,on-air
115,8,news
116,0,health
116,1,local
116,2,front-page
116,3,business
116,4,news
116,5,weather
116,6,misc
116,7,news
116,8,business
116,9,front-page
117,0,health
117,1,front-page
117,2,health
117,3,news
117,4,front-page
117,5,living
117,6,news
117,7,front-page
117,8,misc
117,9,local
118,0,health
118,1,business
118,2,news
118,3,health
118,4,on-air
118,5,misc
118,6,health
118,7,news
118,8,on-air
118,9,news
118,10,on-air
118,11,opinion
118,12,bbs
119,0,health
119,1,on-air
119,2,tech
119,3,on-air
119,4,misc
119,5,business
119,6,opinion
119,7,health
119,8,on-air
120,0,health
120,1,on-air
120,2,health
120,3,news
120,4,on-air
120,5,front-page
120,6,on-air
120,7,health
120,8,on-air
121,0,health
121,1,news
121,2,health
121,3,news
121,4,health
121,5,local
121,6,news
121,7,health
121,8,news
121,9,health
121,10,misc
121,11,health
121,12,news
121,13,health
121,14,on-air
122,0,health
122,1,front-page
122,2,health
122,3,front-page
122,4,health
122,5,front-page
122,6,sports
122,7,front-page
122,8,sports
122,9,front-page
122,10,health
122,11,sports
122,12,health
122,13,front-page
122,14,sports
122,15,front-page
123,0,health
123,1,summary
123,2,misc
123,3,on-air
123,4,living
123,5,misc
123,6,on-air
123,7,health
123,8,summary
123,9,on-air
123,10,opinion
124,0,health
124,1,business
124,2,news
124,3,business
124,4,news
124,5,business
124,6,news
124,7,business
124,8,misc
124,9,business
125,0,health
125,1,on-air
125,2,news
125,3,misc
125,4,local
125,5,misc
125,6,local
125,7,opinion
125,8,weather
126,0,health
126,1,business
126,2,health
126,3,tech
126,4,health
126,5,on-air
126,6,health
126,7,on-air
126,8,health
126,9,opinion
126,10,health
126,11,local
126,12,business
126,13,msn-news
126,14,tech
126,15,local
127,0,health
127,1,news
127,2,business
127,3,sports
127,4,misc
127,5,health
127,6,sports
127,7,tech
127,8,news
127,9,business
127,10,misc
127,11,local
127,12,health
127,13,living
127,14,on-air
127,15,opinion
127,16,news
127,17,misc
127,18,business
127,19,local
127,20,health
127,21,living
127,22,weather
128,0,health
128,1,front-page
128,2,business
128,3,front-page
128,4,sports
128,5,front-page
128,6,opinion
128,7,front-page
128,8,living
128,9,front-page
128,10,health
128,11,sports
128,12,front-page
128,13,sports
129,0,health
129,1,front-page
129,2,on-air
129,3,front-page
129,4,on-air
129,5,front-page
129,6,summary
129,7,front-page
129,8,summary
129,9,front-page
129,10,summary
129,11,front-page
129,12,summary
129,13,front-page
129,14,on-air
129,15,front-page
130,0,health
130,1,business
130,2,health
130,3,tech
130,4,business
130,5,tech
130,6,health
130,7,tech
130,8,health
130,9,misc
130,10,local
130,11,health
130,12,tech
130,13,health
130,14,tech
130,15,living
131,0,health
131,1,news
131,2,health
131,3,news
131,4,health
131,5,news
131,6,health
131,7,living
131,8,local
131,9,tech
132,0,health
132,1,news
132,2,health
132,3,summary
132,4,health
132,5,summary
132,6,on-air
132,7,health
132,8,summary
132,9,health
132,10,front-page
132,11,health
132,12,news
132,13,health
133,0,health
133,1,on-air
133,2,misc
133,3,on-air
133,4,misc
133,5,on-air
133,6,news
133,7,on-air
133,8,news
133,9,on-air
134,0,health
134,1,front-page
134,2,news
134,3,front-page
134,4,news
134,5,health
134,6,front-page
134,7,news
134,8,health
134,9,front-page
134,10,news
134,11,front-page
135,0,health
135,1,news
135,2,health
135,3,on-air
135,4,health
135,5,on-air
135,6,front-page
135,7,on-air
135,8,health
135,9,summary
135,10,misc
135,11,on-air
136,0,health
136,1,local
136,2,opinion
136,3,on-air
136,4,news
136,5,weather
136,6,sports
136,7,living
136,8,local
136,9,living
136,10,health
136,11,opinion
136,12,news
136,13,tech
137,0,health
137,1,front-page
137,2,news
137,3,front-page
137,4,news
137,5,front-page
137,6,health
137,7,front-page
137,8,health
137,9,front-page
138,0,health
138,1,front-page
138,2,living
138,3,summary
138,4,front-page
138,5,news
138,6,front-page
138,7,misc
138,8,local
138,9,front-page
138,10,news
138,11,summary
138,12,news
138,13,local
138,14,front-page
139,0,health
139,1,business
139,2,msn-news
139,3,business
139,4,weather
139,5,local
139,6,on-air
139,7,local
139,8,on-air
139,9,tech
140,0,health
140,1,on-air
140,2,misc
140,3,health
140,4,on-air
140,5,health
140,6,misc
140,7,health
140,8,misc
140,9,health
140,10,misc
140,11,health
140,12,news
140,13,health
140,14,misc
140,15,health
140,16,business
140,17,health
140,18,misc
140,19,health
140,20,news
140,21,living
140,22,health
141,0,health
141,1,business
141,2,news
141,3,business
141,4,news
141,5,business
141,6,news
141,7,business
141,8,news
142,0,health
142,1,front-page
142,2,sports
142,3,front-page
142,4,health
142,5,business
142,6,front-page
142,7,health
142,8,front-page
142,9,tech
142,10,front-page
142,11,news
142,12,front-page
142,13,business
142,14,front-page
142,15,tech
142,16,front-page
142,17,news
142,18,front-page
142,19,tech
143,0,health
143,1,tech
143,2,sports
143,3,local
143,4,health
143,5,misc
143,6,health
143,7,local
143,8,misc
144,0,health
144,1,summary
144,2,misc
144,3,on-air
144,4,misc
144,5,summary
144,6,on-air
144,7,summary
144,8,health
144,9,summary
144,10,opinion
144,11,summary
144,12,health
144,13,summary
144,14,on-air
144,15,summary
144,16,misc
144,17,on-air
144,18,summary
144,19,health
145,0,health
145,1,opinion
145,2,business
145,3,news
145,4,opinion
145,5,news
145,6,on-air
145,7,tech
145,8,business
145,9,news
145,10,tech
145,11,business
145,12,news
145,13,business
145,14,news
145,15,front-page
145,16,news
145,17,local
145,18,on-air
145,19,front-page
145,20,weather
145,21,news
