x,count
517,20
518,20
519,20
520,20
521,18
522,18
523,18
524,18
525,18
526,18
527,8
528,8
529,8
530,8
531,20
532,20
533,20
534,20
535,100
536,100
537,100
538,100
539,100
540,100
541,100
542,100
543,30
544,30
545,30
546,30
547,30
548,30
549,30
550,30
551,30
552,30
553,6
554,6
555,6
556,6
557,6
558,6
559,84
560,84
561,84
562,84
563,20
564,20
565,20
566,20
567,20
568,196
569,196
570,196
571,196
572,128
573,128
574,128
575,128
576,52
577,52
578,52
579,52
580,128
581,128
582,128
583,128
584,84
585,84
586,84
587,84
588,18
589,18
590,18
591,18
592,18
593,18
594,18
595,18
596,18
597,18
598,18
599,18
600,100
601,100
602,100
603,100
604,24
605,24
606,24
607,24
608,24
609,24
610,5
611,5
612,5
613,5
614,5
615,128
616,128
617,128
618,128
619,196
620,196
621,196
622,196
623,196
624,196
625,196
626,196
627,20
628,20
629,20
630,20
631,8
632,8
633,8
634,8
635,196
636,196
637,196
638,196
639,52
640,52
641,52
642,52
643,40
644,40
645,40
646,40
647,100
648,100
649,100
650,100
651,30
652,30
653,30
654,30
655,30
656,8
657,8
658,8
659,8
660,8
661,8
662,8
663,8
664,56
665,56
666,56
667,56
668,56
669,56
670,56
671,56
672,40
673,40
674,40
675,40
676,40
677,40
678,40
679,40
680,30
681,30
682,30
683,30
684,30
685,50
686,50
687,50
688,50
689,50
690,50
691,50
692,50
693,50
694,50
695,128
696,128
697,128
698,128
699,50
700,50
701,50
702,50
703,50
704,8
705,8
706,8
707,8
708,45
709,45
710,45
711,45
712,45
713,6
714,6
715,6
716,6
717,6
718,6
719,45
720,45
721,45
722,45
723,45
724,128
725,128
726,128
727,128
728,196
729,196
730,196
731,196
732,40
733,40
734,40
735,40
736,52
737,52
738,52
739,52
740,20
741,20
742,20
743,20
744,84
745,84
746,84
747,84
748,84
749,84
750,84
751,84
752,52
753,52
754,52
755,52
756,45
757,45
758,45
759,45
760,45
761,40
762,40
763,40
764,40
765,196
766,196
767,196
768,196
769,52
770,52
771,52
772,52
773,196
774,196
775,196
776,196
777,12
778,12
779,12
780,12
781,12
782,12
783,48
784,48
785,48
786,48
787,48
788,48
789,48
790,48
791,128
792,128
793,128
794,128
795,196
796,196
797,196
798,196
799,84
800,84
801,84
802,84
803,16
804,16
805,16
806,16
807,16
808,16
809,16
810,16
811,10
812,10
813,10
814,10
815,10
816,6
817,6
818,6
819,6
820,6
821,6
822,84
823,84
824,84
825,84
826,50
827,50
828,50
829,50
830,50
831,40
832,40
833,40
834,40
835,196
836,196
837,196
838,196
839,7
840,7
841,7
842,7
843,7
844,7
845,7
846,30
847,30
848,30
849,30
850,30
851,128
852,128
853,128
854,128
855,8
856,8
857,8
858,8
859,8
860,8
861,8
862,8
863,5
864,5
865,5
866,5
867,5
868,56
869,56
870,56
871,56
872,56
873,56
874,56
875,56
876,5
877,5
878,5
879,5
880,5
881,128
882,128
883,128
884,128
885,128
886,128
887,128
888,128
889,84
890,84
891,84
892,84
893,100
894,100
895,100
896,100
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,20
905,20
906,20
907,20
908,196
909,196
910,196
911,196
912,128
913,128
914,128
915,128
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,128
924,128
925,128
926,128
927,5
928,5
929,5
930,5
931,5
932,45
933,45
934,45
935,45
936,45
937,52
938,52
939,52
940,52
941,5
942,5
943,5
944,5
945,5
946,100
947,100
948,100
949,100
950,5
951,5
952,5
953,5
954,5
955,52
956,52
957,52
958,52
959,100
960,100
961,100
962,100
963,6
964,6
965,6
966,6
967,6
968,6
969,14
970,14
971,14
972,14
973,14
974,14
975,14
976,128
977,128
978,128
979,128
980,196
981,196
982,196
983,196
984,196
985,196
986,196
987,196
988,196
989,196
990,196
991,196
992,100
993,100
994,100
995,100
996,6
997,6
998,6
999,6
1000,6
1001,6
1002,50
1003,50
1004,50
1005,50
1006,50
1007,40
1008,40
1009,40
1010,40
1011,40
1012,40
1013,40
1014,40
1015,10
1016,10
1017,10
1018,10
1019,10
1020,56
1021,56
1022,56
1023,56
1024,56
1025,56
1026,56
1027,56
1028,196
1029,196
1030,196
1031,196
1032,52
1033,52
1034,52
1035,52
1036,14
1037,14
1038,14
1039,14
1040,14
1041,14
1042,14
1043,20
1044,20
1045,20
1046,20
1047,20
1048,6
1049,6
1050,6
1051,6
1052,6
1053,6
1054,128
1055,128
1056,128
1057,128
1058,30
1059,30
1060,30
1061,30
1062,30
1063,196
1064,196
1065,196
1066,196
1067,50
1068,50
1069,50
1070,50
1071,50
1072,56
1073,56
1074,56
1075,56
1076,56
1077,56
1078,56
1079,56
1080,84
1081,84
1082,84
1083,84
1084,40
1085,40
1086,40
1087,40
1088,40
1089,40
1090,40
1091,40
1092,20
1093,20
1094,20
1095,20
1096,20
1097,196
1098,196
1099,196
1100,196
1101,45
1102,45
1103,45
1104,45
1105,45
1106,196
1107,196
1108,196
1109,196
1110,128
1111,128
1112,128
1113,128
1114,84
1115,84
1116,84
1117,84
1118,30
1119,30
1120,30
1121,30
1122,30
1123,8
1124,8
1125,8
1126,8
1127,8
1128,8
1129,8
1130,8
1131,14
1132,14
1133,14
1134,14
1135,14
1136,14
1137,14
1138,196
1139,196
1140,196
1141,196
1142,196
1143,196
1144,196
1145,196
1146,52
1147,52
1148,52
1149,52
1150,128
1151,128
1152,128
1153,128
1154,52
1155,52
1156,52
1157,52
1158,52
1159,52
1160,52
1161,52
1162,128
1163,128
1164,128
1165,128
1166,196
1167,196
1168,196
1169,196
1170,196
1171,196
1172,196
1173,196
1174,30
1175,30
1176,30
1177,30
1178,30
1179,52
1180,52
1181,52
1182,52
1183,40
1184,40
1185,40
1186,40
1187,8
1188,8
1189,8
1190,8
1191,8
1192,8
1193,8
1194,8
1195,6
1196,6
1197,6
1198,6
1199,6
1200,6
1201,100
1202,100
1203,100
1204,100
1205,128
1206,128
1207,128
1208,128
1209,128
1210,128
1211,128
1212,128
1213,20
1214,20
1215,20
1216,20
1217,20
1218,196
1219,196
1220,196
1221,196
1222,7
1223,7
1224,7
1225,7
1226,7
1227,7
1228,7
1229,5
1230,5
1231,5
1232,5
1233,5
1234,56
1235,56
1236,56
1237,56
1238,56
1239,56
1240,56
1241,56
1242,40
1243,40
1244,40
1245,40
1246,40
1247,40
1248,40
1249,40
1250,24
1251,24
1252,24
1253,24
1254,24
1255,24
1256,5
1257,5
1258,5
1259,5
1260,5
1261,20
1262,20
1263,20
1264,20
1265,20
1266,6
1267,6
1268,6
1269,6
1270,6
1271,6
1272,8
1273,8
1274,8
1275,8
1276,8
1277,8
1278,8
1279,8
1280,48
1281,48
1282,48
1283,48
1284,48
1285,48
1286,48
1287,48
1288,50
1289,50
1290,50
1291,50
1292,50
1293,5
1294,5
1295,5
1296,5
1297,5
1298,6
1299,6
1300,6
1301,6
1302,6
1303,6
1304,84
1305,84
1306,84
1307,84
1308,100
1309,100
1310,100
1311,100
1312,10
1313,10
1314,10
1315,10
1316,10
1317,84
1318,84
1319,84
1320,84
1321,128
1322,128
1323,128
1324,128
1325,6
1326,6
1327,6
1328,6
1329,6
1330,6
1331,196
1332,196
1333,196
1334,196
1335,10
1336,10
1337,10
1338,10
1339,10
1340,196
1341,196
1342,196
1343,196
1344,7
1345,7
1346,7
1347,7
1348,7
1349,7
1350,7
1351,196
1352,196
1353,196
1354,196
1355,100
1356,100
1357,100
1358,100
1359,6
1360,6
1361,6
1362,6
1363,6
1364,6
1365,20
1366,20
1367,20
1368,20
1369,4
1370,4
1371,4
1372,4
1373,18
1374,18
1375,18
1376,18
1377,18
1378,18
1379,196
1380,196
1381,196
1382,196
1383,40
1384,40
1385,40
1386,40
1387,20
1388,20
1389,20
1390,20
1391,20
1392,20
1393,20
1394,20
1395,20
1396,52
1397,52
1398,52
1399,52
1400,40
1401,40
1402,40
1403,40
1404,5
1405,5
1406,5
1407,5
1408,5
1409,128
1410,128
1411,128
1412,128
1413,5
1414,5
1415,5
1416,5
1417,5
1418,100
1419,100
1420,100
1421,100
1422,100
1423,100
1424,100
1425,100
1426,100
1427,100
1428,100
1429,100
1430,84
1431,84
1432,84
1433,84
1434,20
1435,20
1436,20
1437,20
1438,20
1439,48
1440,48
1441,48
1442,48
1443,48
1444,48
1445,48
1446,48
1447,100
1448,100
1449,100
1450,100
1451,7
1452,7
1453,7
1454,7
1455,7
1456,7
1457,7
1458,16
1459,16
1460,16
1461,16
1462,16
1463,16
1464,16
1465,16
1466,84
1467,84
1468,84
1469,84
1470,196
1471,196
1472,196
1473,196
1474,52
1475,52
1476,52
1477,52
1478,196
1479,196
1480,196
1481,196
1482,128
1483,128
1484,128
1485,128
1486,16
1487,16
1488,16
1489,16
1490,52
1491,52
1492,52
1493,52
1494,196
1495,196
1496,196
1497,196
1498,40
1499,40
1500,40
1501,40
1502,84
1503,84
1504,84
1505,84
1506,84
1507,84
1508,84
1509,84
1510,10
1511,10
1512,10
1513,10
1514,10
1515,196
1516,196
1517,196
1518,196
1519,128
1520,128
1521,128
1522,128
1523,5
1524,5
1525,5
1526,5
1527,5
1528,4
1529,4
1530,4
1531,4
1532,16
1533,16
1534,16
1535,16
1536,196
1537,196
1538,196
1539,196
1540,12
1541,12
1542,12
1543,12
1544,12
1545,12
1546,20
1547,20
1548,20
1549,20
1550,196
1551,196
1552,196
1553,196
1554,45
1555,45
1556,45
1557,45
1558,45
1559,7
1560,7
1561,7
1562,7
1563,7
1564,7
1565,7
1566,45
1567,45
1568,45
1569,45
1570,45
1571,5
1572,5
1573,5
1574,5
1575,5
1576,5
1577,5
1578,5
1579,5
1580,5
1581,52
1582,52
1583,52
1584,52
1585,8
1586,8
1587,8
1588,8
1589,128
1590,128
1591,128
1592,128
1593,7
1594,7
1595,7
1596,7
1597,7
1598,7
1599,7
1600,45
1601,45
1602,45
1603,45
1604,45
