x,y,value
215,1,computers
216,0,home&garden
216,1,handbags
216,2,clothing
216,3,computers
216,4,electronics
216,5,movies
217,0,computers
217,1,home&garden
217,2,handbags
218,0,computers
218,1,home&garden
218,2,handbags
219,0,movies
219,1,electronics
219,2,computers
219,3,home&garden
219,4,handbags
219,5,clothing
220,0,movies
220,1,computers
220,2,home&garden
220,3,handbags
220,4,clothing
220,5,shoes
221,0,computers
221,1,home&garden
221,2,handbags
222,0,movies
222,1,electronics
222,2,computers
223,0,computers
223,1,handbags
224,0,electronics
224,1,computers
224,2,home&garden
225,0,computers
225,1,home&garden
225,2,handbags
226,0,movies
226,1,electronics
226,2,computers
227,0,computers
227,1,handbags
228,0,computers
228,1,clothing
229,0,movies
229,1,electronics
229,2,computers
230,0,computers
230,1,movies
231,0,movies
231,1,computers
231,2,home&garden
232,0,home&garden
232,1,computers
232,2,handbags
233,0,movies
233,1,games
233,2,electronics
233,3,computers
234,0,movies
234,1,computers
234,2,home&garden
235,0,computers
235,1,home&garden
236,0,electronics
236,1,computers
237,0,computers
237,1,home&garden
237,2,handbags
237,3,clothing
238,0,computers
238,1,home&garden
238,2,handbags
239,0,electronics
239,1,computers
240,0,computers
240,1,home&garden
240,2,handbags
241,0,computers
241,1,home&garden
241,2,handbags
242,0,movies
242,1,computers
243,0,movies
243,1,computers
244,0,home&garden
244,1,computers
245,0,computers
245,1,home&garden
245,2,handbags
246,0,electronics
246,1,computers
247,0,games
247,1,electronics
247,2,computers
248,0,computers
248,1,home&garden
249,0,electronics
249,1,computers
250,0,computers
250,1,home&garden
250,2,handbags
251,0,computers
251,1,shoes
252,0,games
252,1,electronics
252,2,computers
252,3,home&garden
252,4,handbags
252,5,tools
253,0,clothing
253,1,handbags
253,2,computers
254,0,handbags
254,1,electronics
254,2,computers
255,0,electronics
255,1,computers
256,0,shoes
256,1,computers
257,0,electronics
257,1,computers
257,2,home&garden
258,0,clothing
258,1,computers
258,2,home&garden
258,3,handbags
259,0,games
259,1,electronics
259,2,handbags
259,3,computers
260,0,electronics
260,1,computers
260,2,home&garden
260,3,handbags
260,4,clothing
261,0,clothing
261,1,movies
261,2,electronics
261,3,computers
262,0,electronics
262,1,computers
262,2,home&garden
263,0,movies
263,1,games
263,2,electronics
263,3,computers
263,4,home&garden
263,5,handbags
264,0,computers
264,1,home&garden
264,2,handbags
264,3,clothing
265,0,electronics
265,1,computers
265,2,home&garden
265,3,handbags
266,0,electronics
266,1,computers
266,2,home&garden
266,3,handbags
267,0,shoes
267,1,computers
267,2,home&garden
267,3,handbags
268,0,movies
268,1,computers
269,0,clothing
269,1,movies
269,2,electronics
269,3,computers
269,4,home&garden
269,5,handbags
270,0,computers
270,1,home&garden
271,0,handbags
271,1,home&garden
271,2,computers
272,0,handbags
272,1,computers
273,0,shoes
273,1,computers
274,0,computers
274,1,home&garden
275,0,movies
275,1,computers
276,0,movies
276,1,electronics
276,2,computers
277,0,clothing
277,1,home&garden
277,2,computers
278,0,clothing
278,1,computers
278,2,movies
278,3,home&garden
278,4,electronics
279,0,computers
279,1,home&garden
279,2,handbags
280,0,shoes
280,1,movies
280,2,computers
281,0,computers
281,1,home&garden
282,0,movies
282,1,electronics
282,2,computers
282,3,clothing
282,4,home&garden
282,5,handbags
283,0,electronics
283,1,computers
283,2,movies
284,0,computers
284,1,home&garden
284,2,handbags
285,0,computers
285,1,home&garden
285,2,handbags
285,3,clothing
286,0,electronics
286,1,computers
287,0,computers
287,1,electronics
287,2,home&garden
288,0,computers
288,1,handbags
289,0,movies
289,1,electronics
289,2,computers
289,3,home&garden
289,4,handbags
289,5,clothing
290,0,shoes
290,1,computers
291,0,computers
291,1,home&garden
291,2,clothing
291,3,handbags
292,0,handbags
292,1,computers
293,0,shoes
293,1,computers
294,0,games
294,1,electronics
294,2,computers
294,3,home&garden
295,0,handbags
295,1,computers
295,2,electronics
296,0,computers
296,1,home&garden
296,2,handbags
297,0,clothing
297,1,computers
297,2,electronics
298,0,movies
298,1,computers
299,0,computers
299,1,electronics
300,0,handbags
300,1,electronics
300,2,movies
300,3,computers
300,4,home&garden
301,0,electronics
301,1,computers
301,2,home&garden
302,0,games
302,1,electronics
302,2,computers
302,3,home&garden
302,4,handbags
303,0,computers
303,1,home&garden
303,2,handbags
303,3,clothing
304,0,computers
304,1,home&garden
305,0,electronics
305,1,computers
306,0,computers
306,1,shoes
307,0,electronics
307,1,computers
308,0,movies
308,1,computers
308,2,home&garden
309,0,electronics
309,1,computers
309,2,home&garden
309,3,handbags
310,0,clothing
310,1,electronics
310,2,computers
310,3,home&garden
311,0,handbags
311,1,games
311,2,electronics
311,3,computers
312,0,computers
312,1,home&garden
312,2,handbags
313,0,electronics
313,1,computers
313,2,home&garden
313,3,handbags
314,0,handbags
314,1,movies
314,2,computers
315,0,computers
315,1,home&garden
315,2,handbags
315,3,clothing
316,0,home&garden
316,1,movies
316,2,electronics
316,3,computers
317,0,clothing
317,1,movies
317,2,electronics
317,3,computers
317,4,home&garden
318,0,computers
318,1,home&garden
318,2,handbags
319,0,electronics
319,1,computers
319,2,home&garden
319,3,handbags
320,0,computers
320,1,electronics
320,2,handbags
320,3,home&garden
321,0,electronics
321,1,computers
321,2,home&garden
321,3,handbags
322,0,home&garden
322,1,computers
322,2,handbags
323,0,electronics
323,1,computers
323,2,home&garden
324,0,computers
324,1,home&garden
325,0,clothing
325,1,computers
325,2,home&garden
326,0,games
326,1,electronics
326,2,computers
326,3,home&garden
326,4,handbags
327,0,handbags
327,1,computers
328,0,computers
328,1,home&garden
328,2,handbags
329,0,computers
329,1,home&garden
329,2,handbags
330,0,shoes
330,1,computers
331,0,computers
331,1,home&garden
331,2,handbags
332,0,movies
332,1,electronics
332,2,computers
333,0,computers
333,1,home&garden
334,0,movies
334,1,computers
334,2,home&garden
334,3,handbags
334,4,clothing
334,5,shoes
335,0,handbags
335,1,home&garden
335,2,computers
336,0,computers
336,1,movies
336,2,home&garden
337,0,handbags
337,1,home&garden
337,2,computers
337,3,electronics
337,4,games
338,0,movies
338,1,electronics
338,2,computers
338,3,home&garden
338,4,handbags
338,5,clothing
339,0,computers
339,1,handbags
340,0,electronics
340,1,computers
340,2,home&garden
340,3,handbags
340,4,clothing
341,0,movies
341,1,games
341,2,electronics
341,3,computers
341,4,home&garden
342,0,games
342,1,electronics
342,2,computers
343,0,computers
343,1,clothing
344,0,movies
344,1,computers
344,2,electronics
344,3,home&garden
345,0,electronics
345,1,computers
345,2,home&garden
345,3,handbags
345,4,clothing
346,0,computers
346,1,home&garden
346,2,handbags
347,0,computers
347,1,home&garden
348,0,shoes
348,1,movies
348,2,computers
349,0,movies
349,1,electronics
349,2,computers
350,0,computers
350,1,home&garden
350,2,handbags
350,3,clothing
351,0,computers
351,1,home&garden
351,2,handbags
352,0,clothing
352,1,computers
352,2,home&garden
353,0,movies
353,1,electronics
353,2,computers
353,3,home&garden
353,4,handbags
353,5,clothing
354,0,movies
354,1,computers
355,0,movies
355,1,computers
355,2,home&garden
355,3,handbags
355,4,clothing
355,5,shoes
356,0,electronics
356,1,computers
356,2,home&garden
356,3,handbags
356,4,clothing
357,0,computers
357,1,home&garden
358,0,computers
358,1,home&garden
358,2,books
358,3,handbags
359,0,computers
359,1,home&garden
359,2,handbags
360,0,computers
360,1,handbags
360,2,home&garden
361,0,electronics
361,1,computers
362,0,electronics
362,1,computers
362,2,home&garden
362,3,handbags
363,0,computers
363,1,home&garden
364,0,computers
364,1,home&garden
364,2,handbags
365,0,movies
365,1,computers
366,0,computers
366,1,home&garden
367,0,clothing
367,1,electronics
367,2,computers
368,0,shoes
368,1,movies
368,2,computers
369,0,electronics
369,1,computers
369,2,home&garden
370,0,shoes
370,1,clothing
370,2,handbags
370,3,home&garden
370,4,computers
370,5,movies
371,0,computers
371,1,home&garden
371,2,handbags
372,0,electronics
372,1,computers
373,0,electronics
373,1,computers
374,0,computers
374,1,home&garden
375,0,computers
375,1,electronics
375,2,home&garden
375,3,handbags
375,4,clothing
376,0,movies
376,1,electronics
376,2,computers
376,3,home&garden
376,4,handbags
377,0,electronics
377,1,computers
378,0,electronics
378,1,computers
378,2,home&garden
378,3,handbags
378,4,clothing
379,0,computers
379,1,home&garden
379,2,handbags
379,3,clothing
380,0,clothing
380,1,computers
380,2,home&garden
380,3,handbags
381,0,computers
381,1,electronics
381,2,home&garden
381,3,handbags
382,0,electronics
382,1,computers
383,0,shoes
383,1,computers
384,0,handbags
384,1,computers
385,0,computers
385,1,home&garden
385,2,handbags
385,3,clothing
385,4,shoes
386,0,computers
386,1,home&garden
386,2,handbags
387,0,games
387,1,electronics
387,2,computers
388,0,electronics
388,1,computers
388,2,home&garden
388,3,handbags
388,4,clothing
389,0,electronics
389,1,computers
389,2,home&garden
389,3,handbags
390,0,clothing
390,1,computers
390,2,home&garden
391,0,electronics
391,1,computers
391,2,home&garden
391,3,handbags
392,0,electronics
392,1,computers
392,2,home&garden
392,3,handbags
393,0,electronics
393,1,computers
394,0,computers
394,1,home&garden
394,2,handbags
395,0,electronics
395,1,computers
395,2,home&garden
395,3,handbags
396,0,shoes
396,1,computers
397,0,shoes
397,1,computers
397,2,home&garden
397,3,handbags
397,4,clothing
398,0,computers
398,1,home&garden
399,0,home&garden
399,1,computers
400,0,electronics
400,1,computers
401,0,handbags
401,1,computers
402,0,electronics
402,1,computers
403,0,computers
403,1,home&garden
404,0,computers
404,1,clothing
404,2,shoes
405,0,electronics
405,1,computers
406,0,computers
406,1,electronics
407,0,shoes
407,1,movies
407,2,computers
408,0,computers
408,1,electronics
408,2,home&garden
408,3,handbags
409,0,computers
409,1,home&garden
410,0,computers
410,1,electronics
411,0,computers
411,1,home&garden
411,2,handbags
412,0,movies
412,1,electronics
412,2,games
412,3,computers
412,4,home&garden
412,5,handbags
413,0,handbags
413,1,electronics
413,2,computers
414,0,electronics
414,1,computers
415,0,electronics
415,1,computers
415,2,home&garden
416,0,movies
416,1,electronics
416,2,clothing
416,3,home&garden
416,4,computers
417,0,movies
417,1,shoes
417,2,computers
418,0,electronics
418,1,computers
419,0,computers
419,1,home&garden
420,0,games
420,1,electronics
420,2,computers
421,0,movies
421,1,electronics
421,2,computers
421,3,home&garden
421,4,handbags
421,5,clothing
422,0,movies
422,1,computers
422,2,home&garden
422,3,handbags
422,4,clothing
422,5,shoes
423,0,movies
423,1,computers
423,2,home&garden
423,3,handbags
424,0,clothing
424,1,computers
424,2,home&garden
424,3,handbags
425,0,electronics
425,1,computers
425,2,handbags
425,3,clothing
425,4,home&garden
426,0,computers
426,1,home&garden
426,2,handbags
427,0,electronics
427,1,computers
428,0,computers
428,1,home&garden
428,2,handbags
428,3,clothing
429,0,movies
429,1,home&garden
429,2,computers
429,3,electronics
430,0,movies
430,1,computers
430,2,shoes
430,3,home&garden
430,4,handbags
430,5,clothing
431,0,movies
431,1,games
431,2,electronics
431,3,computers
431,4,home&garden
431,5,handbags
432,0,movies
432,1,electronics
432,2,computers
433,0,shoes
433,1,computers
433,2,movies
434,0,clothing
434,1,computers
435,0,games
435,1,electronics
435,2,computers
436,0,computers
436,1,home&garden
437,0,electronics
437,1,computers
437,2,home&garden
438,0,electronics
438,1,computers
439,0,electronics
439,1,computers
439,2,home&garden
440,0,handbags
440,1,home&garden
440,2,computers
441,0,movies
441,1,computers
442,0,clothing
442,1,electronics
442,2,computers
443,0,computers
443,1,home&garden
444,0,handbags
444,1,computers
445,0,movies
445,1,computers
446,0,clothing
446,1,computers
447,0,clothing
447,1,home&garden
447,2,computers
447,3,electronics
448,0,computers
448,1,home&garden
449,0,movies
449,1,computers
449,2,shoes
449,3,home&garden
450,0,electronics
450,1,computers
451,0,movies
451,1,computers
451,2,shoes
452,0,computers
452,1,home&garden
453,0,handbags
453,1,computers
454,0,clothing
454,1,computers
455,0,games
455,1,electronics
455,2,computers
455,3,home&garden
455,4,handbags
456,0,electronics
456,1,computers
456,2,home&garden
456,3,handbags
456,4,clothing
457,0,computers
457,1,home&garden
458,0,handbags
458,1,computers
459,0,computers
459,1,home&garden
460,0,computers
460,1,tools
461,0,home&garden
461,1,computers
461,2,handbags
462,0,electronics
462,1,computers
462,2,home&garden
462,3,handbags
463,0,computers
463,1,home&garden
463,2,handbags
463,3,clothing
464,0,electronics
464,1,computers
465,0,computers
465,1,home&garden
465,2,handbags
465,3,clothing
466,0,computers
466,1,handbags
467,0,handbags
467,1,computers
468,0,electronics
468,1,computers
469,0,computers
469,1,home&garden
470,0,computers
470,1,home&garden
471,0,clothing
471,1,electronics
471,2,computers
472,0,clothing
472,1,computers
473,0,computers
473,1,home&garden
474,0,electronics
474,1,computers
475,0,electronics
475,1,handbags
475,2,computers
475,3,home&garden
475,4,clothing
476,0,games
476,1,electronics
476,2,computers
476,3,home&garden
477,0,electronics
477,1,computers
478,0,computers
478,1,home&garden
478,2,handbags
479,0,clothing
479,1,handbags
479,2,computers
480,0,electronics
480,1,computers
481,0,movies
481,1,computers
482,0,computers
482,1,home&garden
483,0,clothing
483,1,computers
483,2,home&garden
484,0,electronics
484,1,computers
484,2,home&garden
484,3,handbags
485,0,computers
485,1,handbags
486,0,movies
486,1,games
486,2,electronics
486,3,computers
486,4,home&garden
486,5,handbags
487,0,computers
487,1,home&garden
487,2,handbags
488,0,computers
488,1,home&garden
488,2,handbags
489,0,clothing
489,1,movies
489,2,electronics
489,3,computers
489,4,home&garden
489,5,handbags
490,0,computers
490,1,home&garden
491,0,movies
491,1,computers
492,0,shoes
492,1,computers
493,0,computers
493,1,home&garden
493,2,handbags
494,0,computers
494,1,home&garden
494,2,handbags
495,0,electronics
495,1,computers
495,2,home&garden
496,0,games
496,1,electronics
496,2,computers
497,0,shoes
497,1,computers
498,0,computers
498,1,home&garden
498,2,handbags
498,3,clothing
498,4,shoes
499,0,computers
499,1,home&garden
500,0,clothing
500,1,computers
500,2,home&garden
500,3,handbags
501,0,computers
501,1,home&garden
501,2,handbags
501,3,clothing
502,0,shoes
502,1,computers
502,2,home&garden
502,3,handbags
503,0,electronics
503,1,computers
503,2,home&garden
504,0,movies
504,1,computers
505,0,electronics
505,1,computers
506,0,movies
506,1,computers
507,0,computers
507,1,movies
507,2,home&garden
508,0,electronics
508,1,computers
508,2,home&garden
509,0,computers
509,1,home&garden
510,0,handbags
510,1,computers
511,0,computers
511,1,home&garden
511,2,handbags
512,0,electronics
512,1,computers
512,2,home&garden
512,3,handbags
513,0,electronics
513,1,computers
513,2,home&garden
514,0,home&garden
514,1,computers
514,2,handbags
514,3,clothing
515,0,computers
515,1,electronics
515,2,home&garden
515,3,handbags
516,0,computers
516,1,clothing
516,2,handbags
517,0,computers
517,1,shoes
518,0,electronics
518,1,computers
519,0,electronics
519,1,computers
519,2,clothing
520,0,electronics
520,1,computers
520,2,home&garden
521,0,computers
521,1,home&garden
522,0,computers
522,1,electronics
522,2,games
522,3,handbags
523,0,clothing
523,1,movies
523,2,electronics
523,3,computers
524,0,computers
524,1,home&garden
524,2,handbags
524,3,clothing
525,0,shoes
525,1,computers
526,0,computers
526,1,home&garden
526,2,handbags
527,0,electronics
527,1,computers
528,0,clothing
528,1,computers
529,0,games
529,1,electronics
529,2,computers
529,3,home&garden
530,0,computers
530,1,home&garden
531,0,electronics
531,1,computers
531,2,home&garden
531,3,handbags
532,0,electronics
532,1,computers
532,2,home&garden
532,3,handbags
533,0,computers
533,1,home&garden
533,2,handbags
533,3,clothing
533,4,shoes
534,0,shoes
534,1,handbags
534,2,home&garden
534,3,computers
534,4,movies
535,0,computers
535,1,home&garden
535,2,handbags
536,0,games
536,1,electronics
536,2,clothing
536,3,computers
536,4,home&garden
536,5,handbags
537,0,electronics
537,1,computers
538,0,computers
538,1,home&garden
539,0,electronics
539,1,computers
539,2,home&garden
540,0,handbags
540,1,computers
540,2,movies
541,0,computers
541,1,home&garden
542,0,handbags
542,1,movies
542,2,games
542,3,electronics
542,4,computers
543,0,movies
543,1,computers
543,2,home&garden
