x,count
750,1032
751,1032
752,1032
753,1032
754,1032
755,1032
756,1032
757,1032
758,468
759,468
760,468
761,468
762,48
763,48
764,48
765,48
766,1304
767,1304
768,1304
769,1304
770,1304
771,1304
772,1304
773,1304
774,468
775,468
776,468
777,468
778,5
779,5
780,5
781,5
782,5
783,105
784,105
785,105
786,105
787,105
788,105
789,105
790,170
791,170
792,170
793,170
794,170
795,1032
796,1032
797,1032
798,1032
799,1032
800,1032
801,1032
802,1032
803,1304
804,1304
805,1304
806,1304
807,1032
808,1032
809,1032
810,1032
811,468
812,468
813,468
814,468
815,1304
816,1304
817,1304
818,1304
819,108
820,108
821,108
822,108
823,108
824,108
825,468
826,468
827,468
828,468
829,1304
830,1304
831,1304
832,1304
833,5
834,5
835,5
836,5
837,5
838,468
839,468
840,468
841,468
842,105
843,105
844,105
845,105
846,105
847,105
848,105
849,96
850,96
851,96
852,96
853,105
854,105
855,105
856,105
857,105
858,105
859,105
860,1304
861,1304
862,1304
863,1304
864,468
865,468
866,468
867,468
868,1304
869,1304
870,1304
871,1304
872,468
873,468
874,468
875,468
876,1032
877,1032
878,1032
879,1032
880,424
881,424
882,424
883,424
884,315
885,315
886,315
887,315
888,315
889,116
890,116
891,116
892,116
893,1304
894,1304
895,1304
896,1304
897,468
898,468
899,468
900,468
901,100
902,100
903,100
904,100
905,1032
906,1032
907,1032
908,1032
909,1032
910,1032
911,1032
912,1032
913,1304
914,1304
915,1304
916,1304
917,1304
918,1304
919,1304
920,1304
921,1304
922,1304
923,1304
924,1304
925,14
926,14
927,14
928,14
929,14
930,14
931,14
932,1032
933,1032
934,1032
935,1032
936,55
937,55
938,55
939,55
940,55
941,1304
942,1304
943,1304
944,1304
945,120
946,120
947,120
948,120
949,116
950,116
951,116
952,116
953,468
954,468
955,468
956,468
957,1304
958,1304
959,1304
960,1304
961,1032
962,1032
963,1032
964,1032
965,468
966,468
967,468
968,468
969,132
970,132
971,132
972,132
973,132
974,132
975,1304
976,1304
977,1304
978,1304
979,40
980,40
981,40
982,40
983,315
984,315
985,315
986,315
987,315
988,5
989,5
990,5
991,5
992,5
993,7
994,7
995,7
996,7
997,7
998,7
999,7
1000,120
1001,120
1002,120
1003,120
1004,54
1005,54
1006,54
1007,54
1008,54
1009,54
1010,100
1011,100
1012,100
1013,100
1014,6
1015,6
1016,6
1017,6
1018,6
1019,6
1020,1032
1021,1032
1022,1032
1023,1032
1024,5
1025,5
1026,5
1027,5
1028,5
1029,468
1030,468
1031,468
1032,468
1033,1304
1034,1304
1035,1304
1036,1304
1037,1304
1038,1304
1039,1304
1040,1304
1041,116
1042,116
1043,116
1044,116
1045,1304
1046,1304
1047,1304
1048,1304
1049,1304
1050,1304
1051,1304
1052,1304
1053,10
1054,10
1055,10
1056,10
1057,10
1058,1032
1059,1032
1060,1032
1061,1032
1062,1032
1063,1032
1064,1032
1065,1032
1066,63
1067,63
1068,63
1069,63
1070,63
1071,63
1072,63
1073,315
1074,315
1075,315
1076,315
1077,315
1078,1304
1079,1304
1080,1304
1081,1304
1082,1032
1083,1032
1084,1032
1085,1032
1086,1304
1087,1304
1088,1304
1089,1304
1090,1304
1091,1304
1092,1304
1093,1304
1094,1032
1095,1032
1096,1032
1097,1032
1098,424
1099,424
1100,424
1101,424
1102,105
1103,105
1104,105
1105,105
1106,105
1107,105
1108,105
1109,132
1110,132
1111,132
1112,132
1113,132
1114,132
1115,1032
1116,1032
1117,1032
1118,1032
1119,63
1120,63
1121,63
1122,63
1123,63
1124,63
1125,63
1126,1304
1127,1304
1128,1304
1129,1304
1130,96
1131,96
1132,96
1133,96
1134,468
1135,468
1136,468
1137,468
1138,315
1139,315
1140,315
1141,315
1142,315
1143,4
1144,4
1145,4
1146,4
1147,315
1148,315
1149,315
1150,315
1151,315
1152,170
1153,170
1154,170
1155,170
1156,170
1157,1032
1158,1032
1159,1032
1160,1032
1161,170
1162,170
1163,170
1164,170
1165,170
1166,56
1167,56
1168,56
1169,56
1170,56
1171,56
1172,56
1173,56
1174,1304
1175,1304
1176,1304
1177,1304
1178,1032
1179,1032
1180,1032
1181,1032
1182,1304
1183,1304
1184,1304
1185,1304
1186,1032
1187,1032
1188,1032
1189,1032
1190,1304
1191,1304
1192,1304
1193,1304
1194,1032
1195,1032
1196,1032
1197,1032
1198,468
1199,468
1200,468
1201,468
1202,1304
1203,1304
1204,1304
1205,1304
1206,56
1207,56
1208,56
1209,56
1210,56
1211,56
1212,56
1213,56
1214,6
1215,6
1216,6
1217,6
1218,6
1219,6
1220,424
1221,424
1222,424
1223,424
1224,468
1225,468
1226,468
1227,468
1228,45
1229,45
1230,45
1231,45
1232,45
1233,468
1234,468
1235,468
1236,468
1237,116
1238,116
1239,116
1240,116
1241,105
1242,105
1243,105
1244,105
1245,105
1246,105
1247,105
1248,5
1249,5
1250,5
1251,5
1252,5
1253,45
1254,45
1255,45
1256,45
1257,45
1258,14
1259,14
1260,14
1261,14
1262,14
1263,14
1264,14
1265,1032
1266,1032
1267,1032
1268,1032
1269,1304
1270,1304
1271,1304
1272,1304
1273,1032
1274,1032
1275,1032
1276,1032
1277,100
1278,100
1279,100
1280,100
1281,1304
1282,1304
1283,1304
1284,1304
1285,1304
1286,1304
1287,1304
1288,1304
1289,54
1290,54
1291,54
1292,54
1293,54
1294,54
1295,1032
1296,1032
1297,1032
1298,1032
1299,1304
1300,1304
1301,1304
1302,1304
1303,468
1304,468
1305,468
1306,468
1307,1304
1308,1304
1309,1304
1310,1304
1311,1304
1312,1304
1313,1304
1314,1304
1315,468
1316,468
1317,468
1318,468
1319,5
1320,5
1321,5
1322,5
1323,5
1324,468
1325,468
1326,468
1327,468
1328,120
1329,120
1330,120
1331,120
1332,424
1333,424
1334,424
1335,424
1336,1032
1337,1032
1338,1032
1339,1032
1340,1304
1341,1304
1342,1304
1343,1304
1344,120
1345,120
1346,120
1347,120
1348,1304
1349,1304
1350,1304
1351,1304
1352,468
1353,468
1354,468
1355,468
1356,315
1357,315
1358,315
1359,315
1360,315
1361,85
1362,85
1363,85
1364,85
1365,85
1366,1304
1367,1304
1368,1304
1369,1304
1370,1032
1371,1032
1372,1032
1373,1032
1374,1304
1375,1304
1376,1304
1377,1304
1378,1304
1379,1304
1380,1304
1381,1304
1382,96
1383,96
1384,96
1385,96
1386,468
1387,468
1388,468
1389,468
1390,1304
1391,1304
1392,1304
1393,1304
1394,96
1395,96
1396,96
1397,96
1398,120
1399,120
1400,120
1401,120
1402,1032
1403,1032
1404,1032
1405,1032
1406,1032
1407,1032
1408,1032
1409,1032
1410,424
1411,424
1412,424
1413,424
1414,54
1415,54
1416,54
1417,54
1418,54
1419,54
1420,424
1421,424
1422,424
1423,424
1424,1032
1425,1032
1426,1032
1427,1032
1428,1304
1429,1304
1430,1304
1431,1304
1432,1304
1433,1304
1434,1304
1435,1304
1436,1304
1437,1304
1438,1304
1439,1304
1440,1304
1441,1304
1442,1304
1443,1304
1444,1304
1445,1304
1446,1304
1447,1304
1448,1304
1449,1304
1450,1304
1451,1304
1452,85
1453,85
1454,85
1455,85
1456,85
1457,1304
1458,1304
1459,1304
1460,1304
1461,315
1462,315
1463,315
1464,315
1465,315
1466,424
1467,424
1468,424
1469,424
1470,1304
1471,1304
1472,1304
1473,1304
1474,424
1475,424
1476,424
1477,424
1478,1304
1479,1304
1480,1304
1481,1304
1482,468
1483,468
1484,468
1485,468
1486,52
1487,52
1488,52
1489,52
1490,116
1491,116
1492,116
1493,116
1494,315
1495,315
1496,315
1497,315
1498,315
1499,1304
1500,1304
1501,1304
1502,1304
1503,45
1504,45
1505,45
1506,45
1507,45
1508,1304
1509,1304
1510,1304
1511,1304
1512,1304
1513,1304
1514,1304
1515,1304
1516,424
1517,424
1518,424
1519,424
1520,468
1521,468
1522,468
1523,468
1524,1032
1525,1032
1526,1032
1527,1032
1528,108
1529,108
1530,108
1531,108
1532,108
1533,108
1534,315
1535,315
1536,315
1537,315
1538,315
1539,1032
1540,1032
1541,1032
1542,1032
1543,1304
1544,1304
1545,1304
1546,1304
1547,1032
1548,1032
1549,1032
1550,1032
1551,1304
1552,1304
1553,1304
1554,1304
1555,1304
1556,1304
1557,1304
1558,1304
1559,468
1560,468
1561,468
1562,468
1563,1032
1564,1032
1565,1032
1566,1032
1567,1032
1568,1032
1569,1032
1570,1032
1571,45
1572,45
1573,45
1574,45
1575,45
1576,40
1577,40
1578,40
1579,40
1580,468
1581,468
1582,468
1583,468
1584,468
1585,468
1586,468
1587,468
1588,132
1589,132
1590,132
1591,132
1592,132
1593,132
1594,1032
1595,1032
1596,1032
1597,1032
1598,1032
1599,1032
1600,1032
1601,1032
1602,1304
1603,1304
1604,1304
1605,1304
1606,1032
1607,1032
1608,1032
1609,1032
1610,1304
1611,1304
1612,1304
1613,1304
1614,1304
1615,1304
1616,1304
1617,1304
1618,315
1619,315
1620,315
1621,315
1622,315
1623,7
1624,7
1625,7
1626,7
1627,7
1628,7
1629,7
1630,10
1631,10
1632,10
1633,10
1634,10
1635,315
1636,315
1637,315
1638,315
1639,315
1640,1304
1641,1304
1642,1304
1643,1304
1644,48
1645,48
1646,48
1647,48
1648,132
1649,132
1650,132
1651,132
1652,132
1653,132
1654,1032
1655,1032
1656,1032
1657,1032
1658,116
1659,116
1660,116
1661,116
1662,1032
1663,1032
1664,1032
1665,1032
1666,1032
1667,1032
1668,1032
1669,1032
1670,1304
1671,1304
1672,1304
1673,1304
1674,14
1675,14
1676,14
1677,14
1678,14
1679,14
1680,14
1681,1032
1682,1032
1683,1032
1684,1032
1685,1304
1686,1304
1687,1304
1688,1304
1689,116
1690,116
1691,116
1692,116
1693,52
1694,52
1695,52
1696,52
1697,52
1698,52
1699,52
1700,52
1701,1032
1702,1032
1703,1032
1704,1032
1705,1304
1706,1304
1707,1304
1708,1304
1709,1032
1710,1032
1711,1032
1712,1032
1713,1032
1714,1032
1715,1032
1716,1032
1717,52
1718,52
1719,52
1720,52
1721,1304
1722,1304
1723,1304
1724,1304
1725,1304
1726,1304
1727,1304
1728,1304
1729,1304
1730,1304
1731,1304
1732,1304
1733,468
1734,468
1735,468
1736,468
1737,52
1738,52
1739,52
1740,52
1741,1304
1742,1304
1743,1304
1744,1304
1745,424
1746,424
1747,424
1748,424
1749,1304
1750,1304
1751,1304
1752,1304
1753,1032
1754,1032
1755,1032
1756,1032
1757,170
1758,170
1759,170
1760,170
1761,170
1762,170
1763,170
1764,170
1765,170
1766,170
1767,100
1768,100
1769,100
1770,100
1771,48
1772,48
1773,48
1774,48
1775,468
1776,468
1777,468
1778,468
1779,1032
1780,1032
1781,1032
1782,1032
1783,1304
1784,1304
1785,1304
1786,1304
1787,424
1788,424
1789,424
1790,424
1791,468
1792,468
1793,468
1794,468
1795,132
1796,132
1797,132
1798,132
1799,132
1800,132
1801,1304
1802,1304
1803,1304
1804,1304
1805,1304
1806,1304
1807,1304
1808,1304
1809,5
1810,5
1811,5
1812,5
1813,5
1814,1032
1815,1032
1816,1032
1817,1032
1818,96
1819,96
1820,96
1821,96
1822,1304
1823,1304
1824,1304
1825,1304
1826,424
1827,424
1828,424
1829,424
1830,105
1831,105
1832,105
1833,105
1834,105
1835,105
1836,105
1837,1032
1838,1032
1839,1032
1840,1032
1841,1304
1842,1304
1843,1304
1844,1304
1845,1032
1846,1032
1847,1032
1848,1032
1849,468
1850,468
1851,468
1852,468
1853,116
1854,116
1855,116
1856,116
1857,1032
1858,1032
1859,1032
1860,1032
1861,1304
1862,1304
1863,1304
1864,1304
1865,424
1866,424
1867,424
1868,424
1869,1032
1870,1032
1871,1032
1872,1032
1873,100
1874,100
1875,100
1876,100
1877,468
1878,468
1879,468
1880,468
1881,468
1882,468
1883,468
1884,468
1885,1032
1886,1032
1887,1032
1888,1032
1889,100
1890,100
1891,100
1892,100
1893,315
1894,315
1895,315
1896,315
1897,315
1898,120
1899,120
1900,120
1901,120
1902,1032
1903,1032
1904,1032
1905,1032
1906,85
1907,85
1908,85
1909,85
1910,85
1911,424
1912,424
1913,424
1914,424
1915,1032
1916,1032
1917,1032
1918,1032
1919,108
1920,108
1921,108
1922,108
1923,108
1924,108
1925,315
1926,315
1927,315
1928,315
1929,315
1930,170
1931,170
1932,170
1933,170
1934,170
1935,468
1936,468
1937,468
1938,468
1939,1304
1940,1304
1941,1304
1942,1304
1943,12
1944,12
1945,12
1946,12
1947,12
1948,12
1949,1304
1950,1304
1951,1304
1952,1304
1953,468
1954,468
1955,468
1956,468
1957,1032
1958,1032
1959,1032
1960,1032
1961,1304
1962,1304
1963,1304
1964,1304
1965,170
1966,170
1967,170
1968,170
1969,170
1970,468
1971,468
1972,468
1973,468
1974,63
1975,63
1976,63
1977,63
1978,63
1979,63
1980,63
1981,120
1982,120
1983,120
1984,120
1985,1032
1986,1032
1987,1032
1988,1032
1989,1032
1990,1032
1991,1032
1992,1032
1993,6
1994,6
1995,6
1996,6
1997,6
1998,6
1999,424
2000,424
2001,424
2002,424
2003,1032
2004,1032
2005,1032
2006,1032
2007,132
2008,132
2009,132
2010,132
2011,132
2012,132
2013,20
2014,20
2015,20
2016,20
2017,20
2018,1304
2019,1304
2020,1304
2021,1304
2022,1032
2023,1032
2024,1032
2025,1032
2026,1304
2027,1304
2028,1304
2029,1304
2030,96
2031,96
2032,96
2033,96
2034,424
2035,424
2036,424
2037,424
2038,1304
2039,1304
2040,1304
2041,1304
2042,105
2043,105
2044,105
2045,105
2046,105
2047,105
2048,105
2049,468
2050,468
2051,468
2052,468
2053,1032
2054,1032
2055,1032
2056,1032
2057,1032
2058,1032
2059,1032
2060,1032
2061,424
2062,424
2063,424
2064,424
2065,1032
2066,1032
2067,1032
2068,1032
2069,48
2070,48
2071,48
2072,48
2073,28
2074,28
2075,28
2076,28
2077,424
2078,424
2079,424
2080,424
2081,1032
2082,1032
2083,1032
2084,1032
2085,1304
2086,1304
2087,1304
2088,1304
2089,1304
2090,1304
2091,1304
2092,1304
2093,1304
2094,1304
2095,1304
2096,1304
2097,170
2098,170
2099,170
2100,170
2101,170
2102,1304
2103,1304
2104,1304
2105,1304
2106,44
2107,44
2108,44
2109,44
2110,1032
2111,1032
2112,1032
2113,1032
2114,1304
2115,1304
2116,1304
2117,1304
2118,170
2119,170
2120,170
2121,170
2122,170
2123,96
2124,96
2125,96
2126,96
2127,1304
2128,1304
2129,1304
2130,1304
2131,315
2132,315
2133,315
2134,315
2135,315
2136,120
2137,120
2138,120
2139,120
2140,1304
2141,1304
2142,1304
2143,1304
2144,1032
2145,1032
2146,1032
2147,1032
2148,1032
2149,1032
2150,1032
2151,1032
2152,108
2153,108
2154,108
2155,108
2156,108
2157,108
2158,424
2159,424
2160,424
2161,424
2162,116
2163,116
2164,116
2165,116
2166,468
2167,468
2168,468
2169,468
2170,424
2171,424
2172,424
2173,424
2174,468
2175,468
2176,468
2177,468
2178,1304
2179,1304
2180,1304
2181,1304
2182,28
2183,28
2184,28
2185,28
2186,1032
2187,1032
2188,1032
2189,1032
2190,424
2191,424
2192,424
2193,424
2194,1304
2195,1304
2196,1304
2197,1304
2198,132
2199,132
2200,132
2201,132
2202,132
2203,132
2204,108
2205,108
2206,108
2207,108
2208,108
2209,108
2210,315
2211,315
2212,315
2213,315
2214,315
2215,14
2216,14
2217,14
2218,14
2219,14
2220,14
2221,14
2222,468
2223,468
2224,468
2225,468
2226,468
2227,468
2228,468
2229,468
2230,100
2231,100
2232,100
2233,100
2234,424
2235,424
2236,424
2237,424
2238,468
2239,468
2240,468
2241,468
2242,1304
2243,1304
2244,1304
2245,1304
2246,96
2247,96
2248,96
2249,96
2250,1032
2251,1032
2252,1032
2253,1032
2254,1032
2255,1032
2256,1032
2257,1032
2258,424
2259,424
2260,424
2261,424
2262,1032
2263,1032
2264,1032
2265,1032
2266,1032
2267,1032
2268,1032
2269,1032
2270,424
2271,424
2272,424
2273,424
2274,63
2275,63
2276,63
2277,63
2278,63
2279,63
2280,63
2281,1304
2282,1304
2283,1304
2284,1304
2285,1304
2286,1304
2287,1304
2288,1304
2289,1304
2290,1304
2291,1304
2292,1304
2293,1304
2294,1304
2295,1304
2296,1304
2297,1304
2298,1304
2299,1304
2300,1304
2301,1032
2302,1032
2303,1032
2304,1032
2305,424
2306,424
2307,424
2308,424
2309,48
2310,48
2311,48
2312,48
2313,1304
2314,1304
2315,1304
2316,1304
2317,1032
2318,1032
2319,1032
2320,1032
2321,1032
2322,1032
2323,1032
2324,1032
2325,424
2326,424
2327,424
2328,424
2329,1304
2330,1304
2331,1304
2332,1304
2333,1304
2334,1304
2335,1304
2336,1304
2337,54
2338,54
2339,54
2340,54
2341,54
2342,54
2343,1304
2344,1304
2345,1304
2346,1304
2347,468
2348,468
2349,468
2350,468
2351,44
2352,44
2353,44
2354,44
2355,468
2356,468
2357,468
2358,468
2359,315
2360,315
2361,315
2362,315
2363,315
2364,424
2365,424
2366,424
2367,424
2368,1032
2369,1032
2370,1032
2371,1032
2372,1032
2373,1032
2374,1032
2375,1032
2376,1032
2377,1032
2378,1032
2379,1032
2380,96
2381,96
2382,96
2383,96
2384,315
2385,315
2386,315
2387,315
2388,315
2389,48
2390,48
2391,48
2392,48
2393,424
2394,424
2395,424
2396,424
2397,96
2398,96
2399,96
2400,96
2401,52
2402,52
2403,52
2404,52
2405,100
2406,100
2407,100
2408,100
2409,170
2410,170
2411,170
2412,170
2413,170
2414,1032
2415,1032
2416,1032
2417,1032
2418,424
2419,424
2420,424
2421,424
2422,12
2423,12
2424,12
2425,12
2426,12
2427,12
2428,315
2429,315
2430,315
2431,315
2432,315
2433,1304
2434,1304
2435,1304
2436,1304
2437,1304
2438,1304
2439,1304
2440,1304
2441,1304
2442,1304
2443,1304
2444,1304
2445,1032
2446,1032
2447,1032
2448,1032
2449,1304
2450,1304
2451,1304
2452,1304
2453,1304
2454,1304
2455,1304
2456,1304
2457,424
2458,424
2459,424
2460,424
2461,8
2462,8
2463,8
2464,8
2465,8
2466,8
2467,8
2468,8
2469,5
2470,5
2471,5
2472,5
2473,5
2474,468
2475,468
2476,468
2477,468
2478,56
2479,56
2480,56
2481,56
2482,56
2483,56
2484,56
2485,56
2486,85
2487,85
2488,85
2489,85
2490,85
2491,40
2492,40
2493,40
2494,40
2495,40
2496,40
2497,40
2498,40
2499,468
2500,468
2501,468
2502,468
2503,55
2504,55
2505,55
2506,55
2507,55
2508,1304
2509,1304
2510,1304
2511,1304
2512,468
2513,468
2514,468
2515,468
2516,468
2517,468
2518,468
2519,468
2520,1304
2521,1304
2522,1304
2523,1304
2524,424
2525,424
2526,424
2527,424
2528,1304
2529,1304
2530,1304
2531,1304
2532,1304
2533,1304
2534,1304
2535,1304
2536,468
2537,468
2538,468
2539,468
2540,120
2541,120
2542,120
2543,120
2544,120
2545,120
2546,120
2547,120
2548,424
2549,424
2550,424
2551,424
2552,8
2553,8
2554,8
2555,8
2556,468
2557,468
2558,468
2559,468
2560,1304
2561,1304
2562,1304
2563,1304
2564,1304
2565,1304
2566,1304
2567,1304
2568,1304
2569,1304
2570,1304
2571,1304
2572,1032
2573,1032
2574,1032
2575,1032
2576,108
2577,108
2578,108
2579,108
2580,108
2581,108
2582,1032
2583,1032
2584,1032
2585,1032
2586,315
2587,315
2588,315
2589,315
2590,315
2591,468
2592,468
2593,468
2594,468
2595,44
2596,44
2597,44
2598,44
2599,116
2600,116
2601,116
2602,116
2603,468
2604,468
2605,468
2606,468
2607,468
2608,468
2609,468
2610,468
2611,1032
2612,1032
2613,1032
2614,1032
2615,132
2616,132
2617,132
2618,132
2619,132
2620,132
2621,1304
2622,1304
2623,1304
2624,1304
2625,315
2626,315
2627,315
2628,315
2629,315
2630,5
2631,5
2632,5
2633,5
2634,5
2635,44
2636,44
2637,44
2638,44
2639,52
2640,52
2641,52
2642,52
2643,1304
2644,1304
2645,1304
2646,1304
2647,1304
2648,1304
2649,1304
2650,1304
2651,424
2652,424
2653,424
2654,424
2655,468
2656,468
2657,468
2658,468
2659,468
2660,468
2661,468
2662,468
2663,1032
2664,1032
2665,1032
2666,1032
2667,468
2668,468
2669,468
2670,468
2671,315
2672,315
2673,315
2674,315
2675,315
2676,1304
2677,1304
2678,1304
2679,1304
2680,85
2681,85
2682,85
2683,85
2684,85
2685,170
2686,170
2687,170
2688,170
2689,170
2690,315
2691,315
2692,315
2693,315
2694,315
2695,45
2696,45
2697,45
2698,45
2699,45
2700,1304
2701,1304
2702,1304
2703,1304
2704,424
2705,424
2706,424
2707,424
2708,1304
2709,1304
2710,1304
2711,1304
2712,96
2713,96
2714,96
2715,96
2716,1304
2717,1304
2718,1304
2719,1304
2720,170
2721,170
2722,170
2723,170
2724,170
2725,170
2726,170
2727,170
2728,170
2729,170
2730,468
2731,468
2732,468
2733,468
2734,1304
2735,1304
2736,1304
2737,1304
2738,424
2739,424
2740,424
2741,424
2742,315
2743,315
2744,315
2745,315
2746,315
2747,424
2748,424
2749,424
2750,424
2751,1304
2752,1304
2753,1304
2754,1304
2755,1304
2756,1304
2757,1304
2758,1304
2759,116
2760,116
2761,116
2762,116
2763,424
2764,424
2765,424
2766,424
2767,1304
2768,1304
2769,1304
2770,1304
2771,424
2772,424
