x,y,value
52,1,clothing
53,0,home&garden
53,1,handbags
53,2,clothing
53,3,shoes
54,0,handbags
54,1,clothing
54,2,shoes
55,0,clothing
55,1,home&garden
55,2,handbags
56,0,clothing
56,1,computers
56,2,home&garden
56,3,handbags
57,0,computers
57,1,home&garden
57,2,handbags
57,3,clothing
58,0,electronics
58,1,computers
58,2,home&garden
58,3,handbags
59,0,handbags
59,1,clothing
59,2,shoes
60,0,home&garden
60,1,handbags
60,2,clothing
61,0,home&garden
61,1,handbags
62,0,handbags
62,1,clothing
63,0,clothing
63,1,handbags
64,0,home&garden
64,1,handbags
65,0,home&garden
65,1,handbags
66,0,clothing
66,1,home&garden
66,2,handbags
67,0,clothing
67,1,handbags
68,0,handbags
68,1,clothing
69,0,handbags
69,1,clothing
70,0,home&garden
70,1,handbags
70,2,clothing
71,0,clothing
71,1,handbags
72,0,handbags
72,1,electronics
72,2,computers
73,0,handbags
73,1,clothing
74,0,handbags
74,1,clothing
75,0,handbags
75,1,clothing
76,0,electronics
76,1,computers
76,2,home&garden
76,3,handbags
77,0,shoes
77,1,handbags
78,0,handbags
78,1,clothing
79,0,shoes
79,1,handbags
79,2,clothing
80,0,computers
80,1,home&garden
80,2,handbags
80,3,clothing
80,4,shoes
81,0,home&garden
81,1,handbags
82,0,home&garden
82,1,handbags
82,2,clothing
82,3,shoes
83,0,handbags
83,1,clothing
84,0,handbags
84,1,clothing
85,0,home&garden
85,1,handbags
86,0,clothing
86,1,home&garden
86,2,handbags
87,0,games
87,1,computers
87,2,home&garden
87,3,handbags
88,0,handbags
88,1,clothing
89,0,home&garden
89,1,handbags
90,0,computers
90,1,home&garden
90,2,handbags
91,0,home&garden
91,1,handbags
92,0,home&garden
92,1,handbags
93,0,home&garden
93,1,handbags
94,0,shoes
94,1,handbags
95,0,clothing
95,1,handbags
96,0,handbags
96,1,clothing
97,0,handbags
97,1,clothing
98,0,handbags
98,1,home&garden
98,2,movies
99,0,clothing
99,1,handbags
100,0,electronics
100,1,computers
100,2,home&garden
100,3,handbags
101,0,shoes
101,1,handbags
102,0,home&garden
102,1,handbags
102,2,clothing
103,0,handbags
103,1,tools
104,0,home&garden
104,1,handbags
105,0,home&garden
105,1,handbags
106,0,handbags
106,1,clothing
107,0,home&garden
107,1,handbags
108,0,movies
108,1,computers
108,2,home&garden
108,3,handbags
109,0,handbags
109,1,clothing
110,0,home&garden
110,1,handbags
111,0,clothing
111,1,handbags
112,0,clothing
112,1,handbags
113,0,computers
113,1,home&garden
113,2,handbags
114,0,handbags
114,1,clothing
114,2,shoes
115,0,clothing
115,1,handbags
116,0,movies
116,1,games
116,2,electronics
116,3,computers
116,4,home&garden
116,5,handbags
117,0,handbags
117,1,clothing
118,0,handbags
118,1,clothing
119,0,handbags
119,1,shoes
120,0,movies
120,1,computers
120,2,home&garden
120,3,handbags
121,0,computers
121,1,home&garden
121,2,handbags
122,0,handbags
122,1,clothing
123,0,computers
123,1,home&garden
123,2,handbags
123,3,clothing
124,0,home&garden
124,1,handbags
125,0,home&garden
125,1,handbags
126,0,shoes
126,1,handbags
127,0,handbags
127,1,clothing
128,0,shoes
128,1,handbags
129,0,clothing
129,1,handbags
130,0,handbags
130,1,clothing
130,2,shoes
131,0,home&garden
131,1,handbags
132,0,clothing
132,1,handbags
133,0,handbags
133,1,handbags
134,0,handbags
134,1,home&garden
135,0,home&garden
135,1,handbags
136,0,home&garden
136,1,handbags
136,2,clothing
137,0,handbags
137,1,home&garden
138,0,computers
138,1,home&garden
138,2,handbags
139,0,handbags
139,1,clothing
140,0,home&garden
140,1,handbags
141,0,home&garden
141,1,handbags
142,0,home&garden
142,1,handbags
142,2,clothing
143,0,shoes
143,1,handbags
143,2,clothing
144,0,home&garden
144,1,handbags
144,2,computers
144,3,electronics
144,4,movies
145,0,clothing
145,1,handbags
146,0,handbags
146,1,clothing
147,0,home&garden
147,1,handbags
148,0,handbags
148,1,clothing
149,0,computers
149,1,home&garden
149,2,handbags
150,0,home&garden
150,1,handbags
151,0,home&garden
151,1,handbags
152,0,movies
152,1,handbags
153,0,handbags
153,1,electronics
153,2,handbags
154,0,tools
154,1,handbags
155,0,tools
155,1,clothing
155,2,handbags
156,0,movies
156,1,handbags
156,2,electronics
157,0,home&garden
157,1,handbags
158,0,handbags
158,1,clothing
159,0,home&garden
159,1,handbags
160,0,handbags
160,1,clothing
161,0,electronics
161,1,computers
161,2,home&garden
161,3,handbags
162,0,games
162,1,electronics
162,2,computers
162,3,home&garden
162,4,handbags
163,0,handbags
163,1,tools
164,0,electronics
164,1,computers
164,2,home&garden
164,3,handbags
164,4,clothing
165,0,handbags
165,1,clothing
165,2,shoes
166,0,handbags
166,1,clothing
167,0,home&garden
167,1,handbags
168,0,handbags
168,1,clothing
169,0,handbags
169,1,clothing
170,0,handbags
170,1,home&garden
171,0,home&garden
171,1,handbags
171,2,clothing
171,3,shoes
172,0,handbags
172,1,electronics
173,0,computers
173,1,home&garden
173,2,handbags
174,0,electronics
174,1,computers
174,2,home&garden
174,3,handbags
174,4,clothing
175,0,electronics
175,1,computers
175,2,home&garden
175,3,handbags
175,4,clothing
176,0,home&garden
176,1,handbags
177,0,electronics
177,1,computers
177,2,home&garden
177,3,handbags
178,0,handbags
178,1,home&garden
179,0,home&garden
179,1,handbags
180,0,handbags
180,1,clothing
181,0,clothing
181,1,handbags
182,0,home&garden
182,1,handbags
182,2,clothing
183,0,home&garden
183,1,handbags
184,0,computers
184,1,home&garden
184,2,handbags
185,0,handbags
185,1,clothing
186,0,handbags
186,1,clothing
187,0,games
187,1,computers
187,2,home&garden
187,3,handbags
188,0,home&garden
188,1,handbags
189,0,clothing
189,1,electronics
189,2,computers
189,3,home&garden
189,4,handbags
190,0,handbags
190,1,clothing
191,0,computers
191,1,home&garden
191,2,handbags
192,0,shoes
192,1,handbags
192,2,clothing
193,0,handbags
193,1,home&garden
194,0,handbags
194,1,movies
194,2,games
194,3,electronics
194,4,computers
194,5,home&garden
195,0,home&garden
195,1,handbags
196,0,handbags
196,1,clothing
197,0,home&garden
197,1,handbags
198,0,computers
198,1,home&garden
198,2,handbags
198,3,clothing
199,0,home&garden
199,1,handbags
199,2,clothing
200,0,clothing
200,1,computers
200,2,handbags
201,0,handbags
201,1,movies
201,2,games
201,3,electronics
202,0,handbags
202,1,electronics
202,2,computers
202,3,home&garden
202,4,clothing
203,0,electronics
203,1,computers
203,2,home&garden
203,3,handbags
204,0,home&garden
204,1,handbags
205,0,clothing
205,1,computers
205,2,home&garden
205,3,handbags
206,0,handbags
206,1,games
207,0,clothing
207,1,handbags
207,2,home&garden
207,3,computers
208,0,handbags
208,1,clothing
209,0,clothing
209,1,handbags
209,2,tools
210,0,handbags
210,1,shoes
211,0,home&garden
211,1,handbags
212,0,home&garden
212,1,handbags
213,0,computers
213,1,electronics
213,2,home&garden
213,3,handbags
214,0,clothing
214,1,shoes
214,2,handbags
215,0,handbags
215,1,clothing
216,0,handbags
216,1,clothing
217,0,computers
217,1,home&garden
217,2,handbags
218,0,computers
218,1,home&garden
218,2,handbags
218,3,clothing
218,4,shoes
219,0,home&garden
219,1,handbags
219,2,clothing
220,0,computers
220,1,home&garden
220,2,handbags
221,0,handbags
221,1,clothing
222,0,home&garden
222,1,handbags
223,0,handbags
223,1,clothing
224,0,clothing
224,1,handbags
225,0,electronics
225,1,computers
225,2,home&garden
225,3,handbags
225,4,clothing
226,0,computers
226,1,home&garden
226,2,handbags
226,3,clothing
227,0,handbags
227,1,clothing
228,0,computers
228,1,home&garden
228,2,handbags
228,3,clothing
228,4,shoes
229,0,games
229,1,electronics
229,2,home&garden
229,3,handbags
230,0,home&garden
230,1,handbags
230,2,clothing
231,0,movies
231,1,handbags
232,0,home&garden
232,1,handbags
232,2,clothing
233,0,home&garden
233,1,handbags
234,0,handbags
234,1,clothing
234,2,shoes
235,0,handbags
235,1,clothing
236,0,handbags
236,1,clothing
236,2,shoes
237,0,movies
237,1,electronics
237,2,computers
237,3,home&garden
237,4,handbags
237,5,clothing
238,0,tools
238,1,handbags
239,0,handbags
239,1,clothing
240,0,home&garden
240,1,handbags
241,0,handbags
241,1,clothing
242,0,handbags
242,1,clothing
243,0,movies
243,1,electronics
243,2,computers
243,3,home&garden
243,4,handbags
243,5,clothing
244,0,home&garden
244,1,handbags
245,0,clothing
245,1,handbags
246,0,electronics
246,1,computers
246,2,home&garden
246,3,handbags
246,4,clothing
247,0,movies
247,1,handbags
247,2,clothing
248,0,home&garden
248,1,handbags
249,0,clothing
249,1,electronics
249,2,computers
249,3,home&garden
249,4,handbags
250,0,handbags
250,1,clothing
251,0,home&garden
251,1,handbags
252,0,handbags
252,1,handbags
253,0,shoes
253,1,handbags
254,0,handbags
254,1,clothing
255,0,clothing
255,1,computers
255,2,home&garden
255,3,handbags
256,0,handbags
256,1,tools
257,0,computers
257,1,handbags
258,0,handbags
258,1,clothing
259,0,home&garden
259,1,handbags
260,0,handbags
260,1,computers
261,0,clothing
261,1,handbags
262,0,handbags
262,1,clothing
263,0,home&garden
263,1,handbags
264,0,home&garden
264,1,handbags
265,0,home&garden
265,1,handbags
265,2,clothing
266,0,tools
266,1,handbags
267,0,clothing
267,1,home&garden
267,2,handbags
268,0,handbags
268,1,clothing
269,0,movies
269,1,games
269,2,electronics
269,3,computers
269,4,home&garden
269,5,handbags
270,0,computers
270,1,handbags
271,0,computers
271,1,home&garden
271,2,handbags
272,0,home&garden
272,1,handbags
273,0,handbags
273,1,handbags
274,0,handbags
274,1,clothing
275,0,handbags
275,1,clothing
276,0,clothing
276,1,handbags
277,0,clothing
277,1,computers
277,2,home&garden
277,3,handbags
278,0,clothing
278,1,handbags
279,0,handbags
279,1,clothing
280,0,clothing
280,1,home&garden
280,2,handbags
281,0,home&garden
281,1,handbags
282,0,computers
282,1,home&garden
282,2,handbags
283,0,handbags
283,1,home&garden
284,0,home&garden
284,1,handbags
284,2,clothing
285,0,handbags
285,1,home&garden
286,0,handbags
286,1,electronics
287,0,clothing
287,1,handbags
288,0,clothing
288,1,handbags
289,0,home&garden
289,1,handbags
289,2,clothing
290,0,computers
290,1,home&garden
290,2,handbags
291,0,home&garden
291,1,handbags
292,0,electronics
292,1,handbags
293,0,clothing
293,1,handbags
294,0,handbags
294,1,shoes
295,0,handbags
295,1,clothing
296,0,home&garden
296,1,handbags
296,2,clothing
296,3,shoes
297,0,home&garden
297,1,handbags
297,2,clothing
298,0,handbags
298,1,clothing
299,0,handbags
299,1,clothing
300,0,handbags
300,1,tools
301,0,handbags
301,1,tools
302,0,handbags
302,1,clothing
303,0,home&garden
303,1,handbags
304,0,handbags
304,1,clothing
305,0,shoes
305,1,handbags
306,0,shoes
306,1,handbags
307,0,computers
307,1,home&garden
307,2,handbags
307,3,clothing
308,0,handbags
308,1,clothing
309,0,handbags
309,1,clothing
310,0,home&garden
310,1,handbags
311,0,handbags
311,1,clothing
312,0,home&garden
312,1,handbags
312,2,clothing
313,0,clothing
313,1,computers
313,2,electronics
313,3,home&garden
313,4,handbags
314,0,home&garden
314,1,handbags
315,0,movies
315,1,games
315,2,electronics
315,3,computers
315,4,home&garden
315,5,handbags
316,0,handbags
316,1,home&garden
316,2,clothing
317,0,home&garden
317,1,handbags
317,2,clothing
318,0,home&garden
318,1,handbags
319,0,shoes
319,1,handbags
320,0,games
320,1,electronics
320,2,handbags
321,0,home&garden
321,1,handbags
322,0,computers
322,1,home&garden
322,2,handbags
322,3,clothing
323,0,handbags
323,1,clothing
324,0,handbags
324,1,clothing
325,0,handbags
325,1,clothing
326,0,handbags
326,1,clothing
327,0,computers
327,1,home&garden
327,2,handbags
328,0,electronics
328,1,computers
328,2,home&garden
328,3,handbags
329,0,handbags
329,1,clothing
330,0,home&garden
330,1,handbags
331,0,home&garden
331,1,handbags
332,0,handbags
332,1,clothing
333,0,handbags
333,1,clothing
334,0,movies
334,1,electronics
334,2,handbags
335,0,handbags
335,1,home&garden
336,0,home&garden
336,1,handbags
337,0,home&garden
337,1,handbags
338,0,home&garden
338,1,handbags
339,0,clothing
339,1,handbags
340,0,handbags
340,1,clothing
341,0,home&garden
341,1,handbags
342,0,handbags
342,1,clothing
342,2,shoes
343,0,movies
343,1,electronics
343,2,computers
343,3,home&garden
343,4,handbags
344,0,handbags
344,1,clothing
344,2,shoes
345,0,home&garden
345,1,handbags
346,0,handbags
346,1,clothing
347,0,home&garden
347,1,handbags
348,0,computers
348,1,home&garden
348,2,handbags
349,0,clothing
349,1,handbags
350,0,games
350,1,electronics
350,2,computers
350,3,home&garden
350,4,handbags
351,0,handbags
351,1,outdoors
352,0,computers
352,1,home&garden
352,2,handbags
353,0,computers
353,1,home&garden
353,2,handbags
353,3,clothing
354,0,home&garden
354,1,handbags
355,0,shoes
355,1,handbags
356,0,handbags
356,1,computers
357,0,electronics
357,1,handbags
358,0,handbags
358,1,clothing
358,2,home&garden
359,0,handbags
359,1,home&garden
360,0,handbags
360,1,clothing
361,0,clothing
361,1,handbags
362,0,home&garden
362,1,handbags
363,0,electronics
363,1,computers
363,2,home&garden
363,3,handbags
363,4,clothing
364,0,home&garden
364,1,handbags
365,0,movies
365,1,handbags
366,0,handbags
366,1,movies
366,2,games
366,3,electronics
367,0,handbags
367,1,clothing
368,0,home&garden
368,1,handbags
369,0,handbags
369,1,clothing
370,0,handbags
370,1,movies
371,0,handbags
371,1,handbags
372,0,handbags
372,1,clothing
373,0,shoes
373,1,handbags
374,0,clothing
374,1,handbags
375,0,handbags
375,1,clothing
376,0,home&garden
376,1,handbags
377,0,handbags
377,1,home&garden
377,2,computers
378,0,handbags
378,1,clothing
379,0,handbags
379,1,handbags
380,0,home&garden
380,1,handbags
381,0,home&garden
381,1,handbags
381,2,clothing
382,0,handbags
382,1,clothing
383,0,clothing
383,1,home&garden
383,2,handbags
384,0,electronics
384,1,computers
384,2,home&garden
384,3,handbags
385,0,clothing
385,1,handbags
386,0,handbags
386,1,clothing
387,0,home&garden
387,1,handbags
387,2,clothing
387,3,shoes
388,0,home&garden
388,1,handbags
388,2,clothing
389,0,handbags
389,1,clothing
389,2,shoes
390,0,electronics
390,1,home&garden
390,2,handbags
390,3,clothing
391,0,handbags
391,1,clothing
392,0,handbags
392,1,clothing
392,2,shoes
393,0,computers
393,1,home&garden
393,2,handbags
393,3,clothing
393,4,shoes
394,0,handbags
394,1,clothing
395,0,computers
395,1,home&garden
395,2,handbags
396,0,handbags
396,1,clothing
397,0,handbags
397,1,clothing
397,2,computers
397,3,movies
398,0,clothing
398,1,handbags
399,0,home&garden
399,1,handbags
400,0,handbags
400,1,clothing
401,0,computers
401,1,home&garden
401,2,handbags
401,3,clothing
402,0,handbags
402,1,shoes
403,0,computers
403,1,home&garden
403,2,handbags
404,0,handbags
404,1,clothing
405,0,clothing
405,1,handbags
406,0,electronics
406,1,computers
406,2,home&garden
406,3,handbags
406,4,clothing
407,0,handbags
407,1,clothing
408,0,handbags
408,1,clothing
409,0,clothing
409,1,handbags
410,0,handbags
410,1,clothing
411,0,clothing
411,1,handbags
412,0,handbags
412,1,clothing
413,0,home&garden
413,1,handbags
414,0,home&garden
414,1,handbags
415,0,shoes
415,1,home&garden
415,2,handbags
416,0,handbags
416,1,clothing
416,2,shoes
417,0,handbags
417,1,clothing
418,0,handbags
418,1,clothing
418,2,shoes
419,0,handbags
419,1,handbags
420,0,home&garden
420,1,handbags
421,0,home&garden
421,1,handbags
421,2,clothing
422,0,handbags
422,1,clothing
423,0,handbags
423,1,clothing
424,0,home&garden
424,1,handbags
425,0,computers
425,1,home&garden
425,2,handbags
426,0,home&garden
426,1,handbags
427,0,home&garden
427,1,handbags
427,2,clothing
427,3,shoes
428,0,clothing
428,1,handbags
429,0,clothing
429,1,handbags
430,0,computers
430,1,home&garden
430,2,handbags
431,0,tools
431,1,handbags
432,0,home&garden
432,1,handbags
433,0,home&garden
433,1,handbags
434,0,handbags
434,1,tools
435,0,handbags
435,1,clothing
436,0,clothing
436,1,handbags
437,0,home&garden
437,1,handbags
438,0,computers
438,1,home&garden
438,2,handbags
438,3,clothing
439,0,home&garden
439,1,handbags
439,2,clothing
439,3,shoes
440,0,home&garden
440,1,handbags
440,2,clothing
441,0,shoes
441,1,computers
441,2,home&garden
441,3,handbags
441,4,clothing
442,0,computers
442,1,handbags
443,0,clothing
443,1,handbags
444,0,movies
444,1,computers
444,2,home&garden
444,3,handbags
445,0,handbags
445,1,home&garden
446,0,handbags
446,1,computers
446,2,electronics
447,0,home&garden
447,1,handbags
448,0,handbags
448,1,clothing
449,0,computers
449,1,home&garden
449,2,handbags
450,0,handbags
450,1,clothing
451,0,computers
451,1,home&garden
451,2,handbags
452,0,clothing
452,1,handbags
453,0,handbags
453,1,clothing
454,0,handbags
454,1,clothing
455,0,clothing
455,1,handbags
456,0,handbags
456,1,shoes
457,0,computers
457,1,home&garden
457,2,handbags
457,3,clothing
457,4,shoes
458,0,handbags
458,1,computers
458,2,home&garden
459,0,handbags
459,1,clothing
460,0,clothing
460,1,handbags
461,0,handbags
461,1,shoes
462,0,handbags
462,1,clothing
463,0,home&garden
463,1,handbags
464,0,handbags
464,1,clothing
465,0,clothing
465,1,handbags
466,0,home&garden
466,1,handbags
467,0,clothing
467,1,computers
467,2,home&garden
467,3,handbags
468,0,handbags
468,1,games
468,2,electronics
468,3,computers
468,4,home&garden
469,0,home&garden
469,1,handbags
469,2,clothing
470,0,home&garden
470,1,handbags
471,0,handbags
471,1,movies
472,0,home&garden
472,1,handbags
473,0,handbags
473,1,home&garden
474,0,home&garden
474,1,handbags
475,0,clothing
475,1,handbags
476,0,handbags
476,1,clothing
477,0,computers
477,1,home&garden
477,2,handbags
478,0,home&garden
478,1,handbags
479,0,handbags
479,1,clothing
480,0,shoes
480,1,handbags
481,0,handbags
481,1,clothing
482,0,home&garden
482,1,handbags
482,2,clothing
483,0,clothing
483,1,handbags
484,0,tools
484,1,handbags
485,0,handbags
485,1,clothing
485,2,shoes
486,0,handbags
486,1,clothing
487,0,clothing
487,1,handbags
488,0,home&garden
488,1,handbags
489,0,home&garden
489,1,handbags
489,2,clothing
490,0,home&garden
490,1,handbags
491,0,handbags
491,1,shoes
492,0,handbags
492,1,clothing
493,0,clothing
493,1,handbags
494,0,home&garden
494,1,handbags
494,2,clothing
494,3,computers
494,4,electronics
494,5,movies
495,0,computers
495,1,home&garden
495,2,handbags
496,0,handbags
496,1,tools
497,0,computers
497,1,home&garden
497,2,handbags
498,0,home&garden
498,1,handbags
499,0,handbags
499,1,home&garden
500,0,movies
500,1,electronics
500,2,computers
500,3,home&garden
500,4,handbags
500,5,clothing
501,0,clothing
501,1,home&garden
501,2,handbags
502,0,movies
502,1,computers
502,2,home&garden
502,3,handbags
502,4,clothing
502,5,shoes
503,0,shoes
503,1,handbags
503,2,clothing
504,0,computers
504,1,home&garden
504,2,handbags
505,0,computers
505,1,handbags
506,0,home&garden
506,1,handbags
507,0,home&garden
507,1,handbags
508,0,computers
508,1,home&garden
508,2,handbags
509,0,home&garden
509,1,handbags
510,0,clothing
510,1,handbags
511,0,home&garden
511,1,handbags
511,2,shoes
512,0,computers
512,1,handbags
513,0,clothing
513,1,handbags
514,0,home&garden
514,1,handbags
515,0,shoes
515,1,handbags
516,0,handbags
516,1,clothing
517,0,home&garden
517,1,handbags
517,2,clothing
517,3,shoes
518,0,handbags
518,1,clothing
519,0,home&garden
519,1,handbags
519,2,clothing
520,0,handbags
520,1,home&garden
521,0,home&garden
521,1,computers
521,2,handbags
522,0,home&garden
522,1,handbags
523,0,shoes
523,1,handbags
524,0,shoes
524,1,handbags
525,0,handbags
525,1,electronics
526,0,home&garden
526,1,handbags
527,0,handbags
527,1,clothing
528,0,computers
528,1,home&garden
528,2,handbags
528,3,clothing
529,0,computers
529,1,home&garden
529,2,handbags
530,0,home&garden
530,1,handbags
530,2,clothing
531,0,computers
531,1,home&garden
531,2,handbags
532,0,home&garden
532,1,handbags
533,0,handbags
533,1,movies
534,0,home&garden
534,1,handbags
535,0,clothing
535,1,handbags
536,0,computers
536,1,home&garden
536,2,handbags
537,0,handbags
537,1,clothing
538,0,shoes
538,1,handbags
539,0,home&garden
539,1,handbags
539,2,clothing
540,0,clothing
540,1,home&garden
540,2,handbags
541,0,handbags
541,1,clothing
541,2,shoes
542,0,home&garden
542,1,handbags
542,2,clothing
543,0,handbags
543,1,tools
544,0,home&garden
544,1,handbags
545,0,clothing
545,1,handbags
546,0,computers
546,1,home&garden
546,2,handbags
547,0,home&garden
547,1,handbags
548,0,home&garden
548,1,handbags
549,0,handbags
549,1,shoes
550,0,handbags
550,1,clothing
550,2,shoes
551,0,handbags
551,1,clothing
551,2,shoes
552,0,home&garden
552,1,handbags
553,0,computers
553,1,home&garden
553,2,handbags
554,0,clothing
554,1,handbags
555,0,home&garden
555,1,handbags
555,2,clothing
556,0,clothing
556,1,handbags
557,0,games
557,1,electronics
557,2,computers
557,3,home&garden
557,4,handbags
557,5,tools
558,0,clothing
558,1,handbags
559,0,handbags
559,1,handbags
560,0,clothing
560,1,handbags
561,0,handbags
561,1,clothing
562,0,handbags
562,1,clothing
563,0,handbags
563,1,clothing
564,0,handbags
564,1,clothing
565,0,handbags
565,1,handbags
566,0,clothing
566,1,handbags
566,2,computers
567,0,clothing
567,1,handbags
568,0,handbags
568,1,electronics
568,2,computers
569,0,clothing
569,1,home&garden
569,2,handbags
570,0,home&garden
570,1,handbags
570,2,clothing
571,0,handbags
571,1,tools
572,0,handbags
572,1,clothing
572,2,shoes
573,0,clothing
573,1,handbags
574,0,clothing
574,1,handbags
575,0,home&garden
575,1,handbags
576,0,clothing
576,1,computers
576,2,home&garden
576,3,handbags
577,0,home&garden
577,1,handbags
578,0,clothing
578,1,handbags
579,0,games
579,1,electronics
579,2,handbags
579,3,computers
580,0,electronics
580,1,computers
580,2,home&garden
580,3,handbags
580,4,clothing
581,0,handbags
581,1,clothing
581,2,shoes
582,0,home&garden
582,1,handbags
583,0,handbags
583,1,clothing
584,0,handbags
584,1,clothing
585,0,home&garden
585,1,handbags
585,2,clothing
586,0,movies
586,1,games
586,2,electronics
586,3,computers
586,4,home&garden
586,5,handbags
587,0,home&garden
587,1,handbags
587,2,clothing
588,0,handbags
588,1,handbags
589,0,computers
589,1,home&garden
589,2,handbags
589,3,clothing
590,0,handbags
590,1,clothing
591,0,handbags
591,1,clothing
592,0,electronics
592,1,computers
592,2,home&garden
592,3,handbags
593,0,handbags
593,1,clothing
593,2,shoes
594,0,home&garden
594,1,handbags
595,0,home&garden
595,1,handbags
596,0,handbags
596,1,clothing
597,0,electronics
597,1,computers
597,2,home&garden
597,3,handbags
598,0,shoes
598,1,computers
598,2,home&garden
598,3,handbags
599,0,clothing
599,1,movies
599,2,electronics
599,3,computers
599,4,home&garden
599,5,handbags
600,0,handbags
600,1,clothing
601,0,handbags
601,1,clothing
602,0,handbags
602,1,home&garden
602,2,computers
603,0,home&garden
603,1,handbags
604,0,shoes
604,1,handbags
605,0,clothing
605,1,handbags
606,0,handbags
606,1,computers
607,0,games
607,1,handbags
608,0,handbags
608,1,clothing
609,0,movies
609,1,electronics
609,2,handbags
609,3,clothing
610,0,shoes
610,1,handbags
611,0,handbags
611,1,clothing
612,0,handbags
612,1,clothing
613,0,clothing
613,1,handbags
614,0,home&garden
614,1,handbags
614,2,clothing
615,0,home&garden
615,1,handbags
616,0,handbags
616,1,clothing
616,2,shoes
617,0,home&garden
617,1,handbags
618,0,handbags
618,1,clothing
619,0,handbags
619,1,clothing
620,0,handbags
620,1,clothing
621,0,shoes
621,1,home&garden
621,2,handbags
622,0,shoes
622,1,handbags
622,2,home&garden
622,3,clothing
623,0,handbags
623,1,clothing
624,0,handbags
624,1,clothing
625,0,home&garden
625,1,handbags
626,0,computers
626,1,home&garden
626,2,handbags
627,0,home&garden
627,1,handbags
628,0,handbags
628,1,clothing
629,0,movies
629,1,electronics
629,2,computers
629,3,clothing
629,4,home&garden
629,5,handbags
630,0,handbags
630,1,clothing
631,0,clothing
631,1,home&garden
631,2,handbags
632,0,clothing
632,1,shoes
632,2,handbags
633,0,home&garden
633,1,handbags
633,2,clothing
633,3,shoes
634,0,handbags
634,1,clothing
634,2,shoes
635,0,computers
635,1,home&garden
635,2,handbags
636,0,home&garden
636,1,handbags
636,2,clothing
637,0,handbags
637,1,clothing
638,0,handbags
638,1,clothing
638,2,handbags
639,0,handbags
639,1,clothing
640,0,computers
640,1,home&garden
640,2,handbags
640,3,clothing
641,0,home&garden
641,1,handbags
641,2,clothing
642,0,home&garden
642,1,handbags
642,2,clothing
643,0,handbags
643,1,clothing
644,0,home&garden
644,1,handbags
644,2,clothing
645,0,games
645,1,handbags
646,0,handbags
646,1,clothing
647,0,handbags
647,1,clothing
648,0,handbags
648,1,clothing
649,0,shoes
649,1,handbags
650,0,handbags
650,1,clothing
651,0,handbags
651,1,clothing
652,0,home&garden
652,1,handbags
652,2,clothing
653,0,handbags
653,1,clothing
654,0,handbags
654,1,clothing
654,2,shoes
655,0,computers
655,1,handbags
656,0,handbags
656,1,clothing
657,0,home&garden
657,1,handbags
658,0,shoes
658,1,handbags
658,2,clothing
659,0,movies
659,1,electronics
659,2,computers
659,3,home&garden
659,4,handbags
659,5,clothing
660,0,clothing
660,1,handbags
661,0,home&garden
661,1,handbags
662,0,handbags
662,1,clothing
663,0,shoes
663,1,handbags
664,0,computers
664,1,home&garden
664,2,clothing
664,3,handbags
665,0,handbags
665,1,clothing
666,0,handbags
666,1,computers
667,0,handbags
667,1,computers
