x,count
367,105
368,105
369,105
370,105
371,105
372,105
373,105
374,204
375,204
376,204
377,204
378,204
379,204
380,204
381,204
382,6
383,6
384,6
385,6
386,6
387,6
388,50
389,50
390,50
391,50
392,50
393,76
394,76
395,76
396,76
397,56
398,56
399,56
400,56
401,56
402,56
403,56
404,56
405,204
406,204
407,204
408,204
409,56
410,56
411,56
412,56
413,56
414,56
415,56
416,56
417,6
418,6
419,6
420,6
421,6
422,6
423,45
424,45
425,45
426,45
427,45
428,105
429,105
430,105
431,105
432,105
433,105
434,105
435,45
436,45
437,45
438,45
439,45
440,14
441,14
442,14
443,14
444,14
445,14
446,14
447,76
448,76
449,76
450,76
451,196
452,196
453,196
454,196
455,196
456,196
457,196
458,196
459,204
460,204
461,204
462,204
463,48
464,48
465,48
466,48
467,48
468,48
469,48
470,48
471,76
472,76
473,76
474,76
475,196
476,196
477,196
478,196
479,20
480,20
481,20
482,20
483,45
484,45
485,45
486,45
487,45
488,16
489,16
490,16
491,16
492,10
493,10
494,10
495,10
496,10
497,45
498,45
499,45
500,45
501,45
502,40
503,40
504,40
505,40
506,14
507,14
508,14
509,14
510,14
511,14
512,14
513,7
514,7
515,7
516,7
517,7
518,7
519,7
520,48
521,48
522,48
523,48
524,48
525,48
526,48
527,48
528,50
529,50
530,50
531,50
532,50
533,5
534,5
535,5
536,5
537,5
538,76
539,76
540,76
541,76
542,14
543,14
544,14
545,14
546,14
547,14
548,14
549,156
550,156
551,156
552,156
553,156
554,156
555,5
556,5
557,5
558,5
559,5
560,10
561,10
562,10
563,10
564,10
565,204
566,204
567,204
568,204
569,14
570,14
571,14
572,14
573,14
574,14
575,14
576,196
577,196
578,196
579,196
580,42
581,42
582,42
583,42
584,42
585,42
586,42
587,16
588,16
589,16
590,16
591,196
592,196
593,196
594,196
595,196
596,196
597,196
598,196
599,105
600,105
601,105
602,105
603,105
604,105
605,105
606,30
607,30
608,30
609,30
610,30
611,18
612,18
613,18
614,18
615,18
616,18
617,204
618,204
619,204
620,204
621,30
622,30
623,30
624,30
625,30
626,204
627,204
628,204
629,204
630,156
631,156
632,156
633,156
634,156
635,156
636,12
637,12
638,12
639,12
640,12
641,12
642,204
643,204
644,204
645,204
646,20
647,20
648,20
649,20
650,20
651,196
652,196
653,196
654,196
655,105
656,105
657,105
658,105
659,105
660,105
661,105
662,44
663,44
664,44
665,44
666,44
667,44
668,44
669,44
670,100
671,100
672,100
673,100
674,100
675,204
676,204
677,204
678,204
679,18
680,18
681,18
682,18
683,18
684,18
685,18
686,18
687,18
688,18
689,18
690,18
691,10
692,10
693,10
694,10
695,10
696,196
697,196
698,196
699,196
700,45
701,45
702,45
703,45
704,45
705,196
706,196
707,196
708,196
709,45
710,45
711,45
712,45
713,45
714,7
715,7
716,7
717,7
718,7
719,7
720,7
721,100
722,100
723,100
724,100
725,100
726,196
727,196
728,196
729,196
730,12
731,12
732,12
733,12
734,12
735,12
736,30
737,30
738,30
739,30
740,30
741,204
742,204
743,204
744,204
745,8
746,8
747,8
748,8
749,8
750,8
751,8
752,8
753,56
754,56
755,56
756,56
757,56
758,56
759,56
760,56
761,30
762,30
763,30
764,30
765,30
766,50
767,50
768,50
769,50
770,50
771,100
772,100
773,100
774,100
775,100
776,50
777,50
778,50
779,50
780,50
781,76
782,76
783,76
784,76
785,50
786,50
787,50
788,50
789,50
790,6
791,6
792,6
793,6
794,6
795,6
796,44
797,44
798,44
799,44
800,20
801,20
802,20
803,20
804,196
805,196
806,196
807,196
808,204
809,204
810,204
811,204
812,204
813,204
814,204
815,204
816,45
817,45
818,45
819,45
820,45
821,204
822,204
823,204
824,204
825,45
826,45
827,45
828,45
829,45
830,204
831,204
832,204
833,204
834,8
835,8
836,8
837,8
838,8
839,8
840,8
841,8
842,196
843,196
844,196
845,196
846,4
847,4
848,4
849,4
850,15
851,15
852,15
853,15
854,15
855,204
856,204
857,204
858,204
859,76
860,76
861,76
862,76
863,196
864,196
865,196
866,196
867,100
868,100
869,100
870,100
871,100
872,5
873,5
874,5
875,5
876,5
877,6
878,6
879,6
880,6
881,6
882,6
883,105
884,105
885,105
886,105
887,105
888,105
889,105
890,12
891,12
892,12
893,12
894,12
895,12
896,100
897,100
898,100
899,100
900,100
901,48
902,48
903,48
904,48
905,48
906,48
907,48
908,48
909,196
910,196
911,196
912,196
913,156
914,156
915,156
916,156
917,156
918,156
919,156
920,156
921,156
922,156
923,156
924,156
925,16
926,16
927,16
928,16
929,16
930,16
931,16
932,16
933,36
934,36
935,36
936,36
937,10
938,10
939,10
940,10
941,10
942,6
943,6
944,6
945,6
946,6
947,6
948,50
949,50
950,50
951,50
952,50
953,196
954,196
955,196
956,196
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,8
965,8
966,8
967,8
968,8
969,8
970,8
971,8
972,5
973,5
974,5
975,5
976,5
977,16
978,16
979,16
980,16
981,204
982,204
983,204
984,204
985,5
986,5
987,5
988,5
989,5
990,56
991,56
992,56
993,56
994,56
995,56
996,56
997,56
998,18
999,18
1000,18
1001,18
1002,18
1003,18
1004,10
1005,10
1006,10
1007,10
1008,10
1009,44
1010,44
1011,44
1012,44
1013,76
1014,76
1015,76
1016,76
1017,5
1018,5
1019,5
1020,5
1021,5
1022,40
1023,40
1024,40
1025,40
1026,16
1027,16
1028,16
1029,16
1030,7
1031,7
1032,7
1033,7
1034,7
1035,7
1036,7
1037,100
1038,100
1039,100
1040,100
1041,100
1042,42
1043,42
1044,42
1045,42
1046,42
1047,42
1048,42
1049,4
1050,4
1051,4
1052,4
1053,196
1054,196
1055,196
1056,196
1057,7
1058,7
1059,7
1060,7
1061,7
1062,7
1063,7
1064,204
1065,204
1066,204
1067,204
1068,36
1069,36
1070,36
1071,36
1072,204
1073,204
1074,204
1075,204
1076,20
1077,20
1078,20
1079,20
1080,20
1081,156
1082,156
1083,156
1084,156
1085,156
1086,156
1087,12
1088,12
1089,12
1090,12
1091,12
1092,12
1093,6
1094,6
1095,6
1096,6
1097,6
1098,6
1099,156
1100,156
1101,156
1102,156
1103,156
1104,156
1105,6
1106,6
1107,6
1108,6
1109,6
1110,6
1111,14
1112,14
1113,14
1114,14
1115,14
1116,14
1117,14
1118,44
1119,44
1120,44
1121,44
1122,156
1123,156
1124,156
1125,156
1126,156
1127,156
1128,6
1129,6
1130,6
1131,6
1132,6
1133,6
1134,156
1135,156
1136,156
1137,156
1138,156
1139,156
1140,4
1141,4
1142,4
1143,4
1144,100
1145,100
1146,100
1147,100
1148,100
1149,196
1150,196
1151,196
1152,196
1153,196
1154,196
1155,196
1156,196
1157,42
1158,42
1159,42
1160,42
1161,42
1162,42
1163,42
1164,196
1165,196
1166,196
1167,196
1168,6
1169,6
1170,6
1171,6
1172,6
1173,6
1174,5
1175,5
1176,5
1177,5
1178,5
1179,50
1180,50
1181,50
1182,50
1183,50
1184,5
1185,5
1186,5
1187,5
1188,5
1189,7
1190,7
1191,7
1192,7
1193,7
1194,7
1195,7
1196,56
1197,56
1198,56
1199,56
1200,56
1201,56
1202,56
1203,56
1204,196
1205,196
1206,196
1207,196
1208,105
1209,105
1210,105
1211,105
1212,105
1213,105
1214,105
1215,14
1216,14
1217,14
1218,14
1219,14
1220,14
1221,14
1222,45
1223,45
1224,45
1225,45
1226,45
1227,6
1228,6
1229,6
1230,6
1231,6
1232,6
1233,44
1234,44
1235,44
1236,44
1237,105
1238,105
1239,105
1240,105
1241,105
1242,105
1243,105
1244,44
1245,44
1246,44
1247,44
1248,36
1249,36
1250,36
1251,36
1252,16
1253,16
1254,16
1255,16
1256,36
1257,36
1258,36
1259,36
1260,196
1261,196
1262,196
1263,196
1264,50
1265,50
1266,50
1267,50
1268,50
1269,56
1270,56
1271,56
1272,56
1273,56
1274,56
1275,56
1276,56
1277,20
1278,20
1279,20
1280,20
1281,20
1282,105
1283,105
1284,105
1285,105
1286,105
1287,105
1288,105
1289,196
1290,196
1291,196
1292,196
1293,76
1294,76
1295,76
1296,76
1297,45
1298,45
1299,45
1300,45
1301,45
1302,204
1303,204
1304,204
1305,204
1306,156
1307,156
1308,156
1309,156
1310,156
1311,156
1312,76
1313,76
1314,76
1315,76
1316,196
1317,196
1318,196
1319,196
1320,20
1321,20
1322,20
1323,20
1324,15
1325,15
1326,15
1327,15
1328,15
1329,100
1330,100
1331,100
1332,100
1333,100
1334,76
1335,76
1336,76
1337,76
1338,204
1339,204
1340,204
1341,204
1342,204
1343,204
1344,204
1345,204
1346,40
1347,40
1348,40
1349,40
1350,7
1351,7
1352,7
1353,7
1354,7
1355,7
1356,7
1357,76
1358,76
1359,76
1360,76
1361,14
1362,14
1363,14
1364,14
1365,14
1366,14
1367,14
1368,204
1369,204
1370,204
1371,204
1372,196
1373,196
1374,196
1375,196
1376,105
1377,105
1378,105
1379,105
1380,105
1381,105
1382,105
1383,24
1384,24
1385,24
1386,24
1387,24
1388,24
1389,204
1390,204
1391,204
1392,204
1393,196
1394,196
1395,196
1396,196
1397,45
1398,45
1399,45
1400,45
1401,45
1402,105
1403,105
1404,105
1405,105
1406,105
1407,105
1408,105
1409,156
1410,156
1411,156
1412,156
1413,156
1414,156
1415,40
1416,40
1417,40
1418,40
1419,76
1420,76
1421,76
1422,76
1423,156
1424,156
1425,156
1426,156
1427,156
1428,156
1429,156
1430,156
1431,156
1432,156
1433,156
1434,156
1435,204
1436,204
1437,204
1438,204
1439,20
1440,20
1441,20
1442,20
1443,20
1444,76
1445,76
1446,76
1447,76
1448,156
1449,156
1450,156
1451,156
1452,156
1453,156
1454,40
1455,40
1456,40
1457,40
1458,204
1459,204
1460,204
1461,204
1462,204
1463,204
1464,204
1465,204
1466,196
1467,196
1468,196
1469,196
1470,20
1471,20
1472,20
1473,20
1474,20
1475,204
1476,204
1477,204
1478,204
1479,196
1480,196
1481,196
1482,196
1483,16
1484,16
1485,16
1486,16
1487,24
1488,24
1489,24
1490,24
1491,24
1492,24
1493,16
1494,16
1495,16
1496,16
1497,36
1498,36
1499,36
1500,36
1501,8
1502,8
1503,8
1504,8
1505,8
1506,8
1507,8
1508,8
1509,15
1510,15
1511,15
1512,15
1513,15
1514,204
1515,204
1516,204
1517,204
1518,10
1519,10
1520,10
1521,10
1522,10
1523,16
1524,16
1525,16
1526,16
1527,196
1528,196
1529,196
1530,196
1531,100
1532,100
1533,100
1534,100
1535,100
1536,7
1537,7
1538,7
1539,7
1540,7
1541,7
1542,7
1543,204
1544,204
1545,204
1546,204
1547,45
1548,45
1549,45
1550,45
1551,45
1552,56
1553,56
1554,56
1555,56
1556,56
1557,56
1558,56
1559,56
1560,5
1561,5
1562,5
1563,5
1564,5
1565,7
1566,7
1567,7
1568,7
1569,7
1570,7
1571,7
1572,76
1573,76
1574,76
1575,76
1576,204
1577,204
1578,204
1579,204
1580,6
1581,6
1582,6
1583,6
1584,6
1585,6
1586,48
1587,48
1588,48
1589,48
1590,48
1591,48
1592,48
1593,48
1594,50
1595,50
1596,50
1597,50
1598,50
1599,45
1600,45
1601,45
1602,45
1603,45
1604,100
1605,100
1606,100
1607,100
1608,100
1609,40
1610,40
1611,40
1612,40
1613,204
1614,204
1615,204
1616,204
1617,100
1618,100
1619,100
1620,100
1621,100
1622,6
1623,6
1624,6
1625,6
1626,6
1627,6
1628,10
1629,10
1630,10
1631,10
1632,10
1633,15
1634,15
1635,15
1636,15
1637,15
1638,6
1639,6
1640,6
1641,6
1642,6
1643,6
1644,204
1645,204
1646,204
1647,204
1648,196
1649,196
1650,196
1651,196
1652,196
1653,196
1654,196
1655,196
1656,7
1657,7
1658,7
1659,7
1660,7
1661,7
1662,7
1663,196
1664,196
1665,196
1666,196
1667,12
1668,12
1669,12
1670,12
1671,12
1672,12
1673,42
1674,42
1675,42
1676,42
1677,42
1678,42
1679,42
1680,105
1681,105
1682,105
1683,105
1684,105
1685,105
1686,105
1687,6
1688,6
1689,6
1690,6
1691,6
1692,6
1693,4
1694,4
1695,4
1696,4
1697,18
1698,18
1699,18
1700,18
1701,18
1702,18
1703,156
1704,156
1705,156
1706,156
1707,156
1708,156
1709,196
1710,196
1711,196
1712,196
1713,44
1714,44
1715,44
1716,44
1717,204
1718,204
1719,204
1720,204
1721,20
1722,20
1723,20
1724,20
1725,20
1726,204
1727,204
1728,204
1729,204
1730,15
1731,15
1732,15
1733,15
1734,15
1735,36
1736,36
1737,36
1738,36
1739,20
1740,20
1741,20
1742,20
1743,20
1744,10
1745,10
1746,10
1747,10
1748,10
1749,44
1750,44
1751,44
1752,44
1753,20
1754,20
1755,20
1756,20
1757,204
1758,204
1759,204
1760,204
1761,7
1762,7
1763,7
1764,7
1765,7
1766,7
1767,7
1768,18
1769,18
1770,18
1771,18
1772,18
1773,18
1774,204
1775,204
1776,204
1777,204
1778,16
1779,16
1780,16
1781,16
1782,204
1783,204
1784,204
1785,204
1786,20
1787,20
1788,20
1789,20
1790,20
1791,156
1792,156
1793,156
1794,156
1795,156
1796,156
1797,48
1798,48
1799,48
1800,48
1801,48
1802,48
1803,48
1804,48
1805,7
1806,7
1807,7
1808,7
1809,7
1810,7
1811,7
1812,16
1813,16
1814,16
1815,16
1816,16
1817,16
1818,16
1819,16
1820,196
1821,196
1822,196
1823,196
1824,100
1825,100
1826,100
1827,100
1828,100
1829,45
1830,45
1831,45
1832,45
1833,45
1834,196
1835,196
1836,196
1837,196
1838,44
1839,44
1840,44
1841,44
1842,16
1843,16
1844,16
1845,16
1846,36
1847,36
1848,36
1849,36
1850,196
1851,196
1852,196
1853,196
1854,100
1855,100
1856,100
1857,100
1858,100
1859,204
1860,204
1861,204
1862,204
1863,100
1864,100
1865,100
1866,100
1867,100
1868,156
1869,156
1870,156
1871,156
1872,156
1873,156
1874,100
1875,100
1876,100
1877,100
1878,100
1879,196
1880,196
1881,196
1882,196
1883,24
1884,24
1885,24
1886,24
1887,24
1888,24
1889,204
1890,204
1891,204
1892,204
1893,5
1894,5
1895,5
1896,5
1897,5
1898,100
1899,100
1900,100
1901,100
1902,100
1903,6
1904,6
1905,6
1906,6
1907,6
1908,6
1909,196
1910,196
1911,196
1912,196
1913,12
1914,12
1915,12
1916,12
1917,12
1918,12
1919,204
1920,204
1921,204
1922,204
1923,18
1924,18
1925,18
1926,18
1927,18
1928,18
1929,196
1930,196
1931,196
1932,196
1933,45
1934,45
1935,45
1936,45
1937,45
1938,156
1939,156
1940,156
1941,156
1942,156
1943,156
1944,156
1945,156
1946,156
1947,156
1948,156
1949,156
1950,8
1951,8
1952,8
1953,8
1954,8
1955,8
1956,8
1957,8
1958,204
1959,204
1960,204
1961,204
1962,45
1963,45
1964,45
1965,45
1966,45
1967,100
1968,100
1969,100
1970,100
1971,100
1972,7
1973,7
1974,7
1975,7
1976,7
1977,7
1978,7
